summons_number,issue_date,violation_code,violation_category,issuer_code,time_format,time_number,house_number,street_name,geo_address
7916259450,9/18/2013,20,2,346330,8:59,0.374305556,452,W 45th St,"452 W 45th St, New York, NY"
7916259412,9/18/2013,48,3,346330,8:35,0.357638889,419,W 44th St,"419 W 44th St, New York, NY"
7916259370,9/18/2013,71,5,346330,8:23,0.349305556,520,W 43rd St,"520 W 43rd St, New York, NY"
7916259369,9/18/2013,14,2,346330,8:22,0.348611111,520,W 43rd St,"520 W 43rd St, New York, NY"
7916259357,9/18/2013,14,2,346330,8:20,0.347222222,503,W 43rd St,"503 W 43rd St, New York, NY"
7916259345,9/18/2013,48,3,346330,8:17,0.345138889,456,W 43rd St,"456 W 43rd St, New York, NY"
7916259333,9/18/2013,14,2,346330,8:09,0.339583333,147,W 43rd St,"147 W 43rd St, New York, NY"
7713194563,9/18/2013,47,3,330692,10:58,0.456944444,733,3rd Ave,"733 3rd Ave, New York, NY"
7713194540,9/18/2013,14,2,330692,10:12,0.425,232,E 43rd St,"232 E 43rd St, New York, NY"
7713194526,9/18/2013,37,4,330692,10:04,0.419444444,853,2nd Ave,"853 2nd Ave, New York, NY"
7713194514,9/18/2013,14,2,330692,9:58,0.415277778,222,E 41st St,"222 E 41st St, New York, NY"
7713194502,9/18/2013,69,5,330692,9:20,0.388888889,241,E 39th St,"241 E 39th St, New York, NY"
7713194484,9/18/2013,69,5,330692,8:59,0.374305556,750,3rd Ave,"750 3rd Ave, New York, NY"
7713194460,9/18/2013,74,5,330692,8:52,0.369444444,780,3rd Ave,"780 3rd Ave, New York, NY"
7713194447,9/18/2013,47,3,330692,8:45,0.364583333,800,3rd Ave,"800 3rd Ave, New York, NY"
7713194423,9/18/2013,69,5,330692,8:35,0.357638889,241,E 48th St,"241 E 48th St, New York, NY"
7713194393,9/18/2013,16,2,330692,8:13,0.342361111,344,E 51st St,"344 E 51st St, New York, NY"
7713194381,9/18/2013,69,5,330692,8:12,0.341666667,,E 56th St," E 56th St, New York, NY"
7713194370,9/18/2013,69,5,330692,7:48,0.325,227,E 56th St,"227 E 56th St, New York, NY"
7713194356,9/18/2013,69,5,330692,7:37,0.317361111,659,Lexington Ave,"659 Lexington Ave, New York, NY"
7713194320,9/18/2013,47,3,330692,7:16,0.302777778,135,E 50th St,"135 E 50th St, New York, NY"
7713194319,9/18/2013,31,2,330692,7:08,0.297222222,247,E 50th St,"247 E 50th St, New York, NY"
7713194290,9/18/2013,14,2,330692,6:02,0.251388889,433,E 51st St,"433 E 51st St, New York, NY"
