issuer_code,day_week,violation_category,count
351995,2,2,447
351995,2,3,98
351995,2,4,11
351995,2,5,72
351995,3,1,1
351995,3,2,325
351995,3,3,62
351995,3,4,3
351995,3,5,65
351995,4,1,32
351995,4,2,245
351995,4,3,66
351995,4,4,10
351995,4,5,59
351995,5,1,53
351995,5,2,461
351995,5,3,86
351995,5,4,10
351995,5,5,89
351995,5,6,2
351995,6,1,26
351995,6,2,411
351995,6,3,64
351995,6,4,30
351995,6,5,199
351995,6,6,1
351995,7,2,523
351995,7,3,104
351995,7,5,154
351995,7,6,2
351997,1,1,496
351997,1,2,265
351997,1,3,51
351997,1,5,115
351997,2,1,549
351997,2,2,224
351997,2,3,73
351997,2,5,107
351997,3,1,154
351997,3,2,186
351997,3,3,77
351997,3,4,2
351997,3,5,115
351997,3,6,1
351997,4,1,309
351997,4,2,201
351997,4,3,57
351997,4,5,105
351997,5,1,511
351997,5,2,162
351997,5,3,76
351997,5,5,96
351997,6,1,223
351997,6,2,310
351997,6,3,55
351997,6,5,213
352036,1,1,290
352036,1,2,505
352036,1,3,77
352036,1,4,3
352036,1,5,144
352036,2,1,223
352036,2,2,261
352036,2,3,85
352036,2,4,6
352036,2,5,103
352036,3,1,64
352036,3,2,355
352036,3,3,135
352036,3,4,12
352036,3,5,165
352036,4,1,213
352036,4,2,265
352036,4,3,72
352036,4,4,4
352036,4,5,124
352036,5,1,200
352036,5,2,180
352036,5,3,58
352036,5,4,3
352036,5,5,78
352036,6,1,219
352036,6,2,327
352036,6,3,84
352036,6,4,3
352036,6,5,168
352036,7,2,393
352036,7,3,14
352036,7,5,36
352070,1,1,24
352070,1,2,156
352070,1,3,42
352070,1,4,122
352070,1,5,259
352070,2,1,14
352070,2,2,194
352070,2,3,57
352070,2,4,123
352070,2,5,215
352070,3,2,118
352070,3,3,41
352070,3,4,98
352070,3,5,162
352070,4,2,136
352070,4,3,58
352070,4,4,92
352070,4,5,205
352070,5,1,18
352070,5,2,143
352070,5,3,55
352070,5,4,114
352070,5,5,225
352070,6,2,183
352070,6,3,42
352070,6,4,105
352070,6,5,245
352079,1,1,262
352079,1,2,504
352079,1,3,72
352079,1,5,76
352079,1,6,13
352079,2,1,200
352079,2,2,382
352079,2,3,47
352079,2,5,38
352079,2,6,10
352079,3,1,15
352079,3,2,331
352079,3,3,44
352079,3,4,1
352079,3,5,28
352079,3,6,4
352079,4,1,267
352079,4,2,432
352079,4,3,67
352079,4,5,53
352079,4,6,13
352079,5,1,151
352079,5,2,437
352079,5,3,62
352079,5,4,2
352079,5,5,40
352079,5,6,6
352079,6,1,81
352079,6,2,436
352079,6,3,34
352079,6,4,9
352079,6,5,215
352079,7,2,279
352079,7,3,5
352079,7,5,7
352946,1,2,203
352946,1,3,246
352946,1,5,26
352946,2,2,234
352946,2,3,233
352946,2,4,2
352946,2,5,24
352946,2,6,1
352946,3,2,254
352946,3,3,264
352946,3,5,15
352946,4,1,11
352946,4,2,226
352946,4,3,301
352946,4,4,4
352946,4,5,36
352946,5,2,201
352946,5,3,262
352946,5,4,2
352946,5,5,19
352946,6,2,9
352946,6,3,13
352950,1,1,1
352950,1,2,636
352950,1,3,52
352950,1,5,40
352950,1,6,2
352950,2,1,1
352950,2,2,731
352950,2,3,71
352950,2,4,3
352950,2,5,58
352950,2,6,2
352950,3,2,563
352950,3,3,81
352950,3,4,3
352950,3,5,48
352950,4,1,9
352950,4,2,691
352950,4,3,77
352950,4,4,7
352950,4,5,36
352950,4,6,3
352950,5,2,652
352950,5,3,78
352950,5,4,1
352950,5,5,41
352950,5,6,11
352950,6,2,253
352950,6,3,58
352950,6,5,44
352950,7,2,22
352950,7,3,11
352992,1,1,17
352992,1,2,313
352992,1,3,113
352992,1,4,31
352992,1,5,61
352992,2,1,25
352992,2,2,289
352992,2,3,154
352992,2,4,46
352992,2,5,75
352992,3,1,11
352992,3,2,285
352992,3,3,133
352992,3,4,41
352992,3,5,59
352992,4,1,5
352992,4,2,221
352992,4,3,93
352992,4,4,28
352992,4,5,56
352992,5,1,7
352992,5,2,288
352992,5,3,103
352992,5,4,23
352992,5,5,46
352992,6,1,242
352992,6,2,236
352992,6,3,33
352992,6,5,128
353069,1,1,81
353069,1,2,118
353069,1,3,28
353069,1,4,300
353069,1,5,326
353069,2,1,93
353069,2,2,190
353069,2,3,21
353069,2,4,228
353069,2,5,247
353069,3,2,146
353069,3,3,30
353069,3,4,183
353069,3,5,186
353069,4,1,41
353069,4,2,146
353069,4,3,23
353069,4,4,293
353069,4,5,254
353069,5,1,42
353069,5,2,98
353069,5,3,25
353069,5,4,207
353069,5,5,276
353069,6,1,36
353069,6,2,47
353069,6,3,14
353069,6,4,154
353069,6,5,446
353070,1,1,43
353070,1,2,519
353070,1,3,77
353070,1,4,91
353070,1,5,150
353070,2,1,59
353070,2,2,507
353070,2,3,83
353070,2,4,102
353070,2,5,152
353070,3,2,396
353070,3,3,60
353070,3,4,64
353070,3,5,106
353070,4,1,77
353070,4,2,439
353070,4,3,60
353070,4,4,67
353070,4,5,149
353070,5,1,34
353070,5,2,457
353070,5,3,56
353070,5,4,88
353070,5,5,128
353070,6,1,11
353070,6,2,155
353070,6,3,65
353070,6,4,16
353070,6,5,50
353070,7,2,305
353070,7,3,48
353070,7,5,9
353164,1,2,345
353164,1,3,30
353164,1,4,36
353164,1,5,70
353164,2,2,271
353164,2,3,24
353164,2,4,56
353164,2,5,95
353164,3,2,291
353164,3,3,21
353164,3,4,58
353164,3,5,96
353164,3,6,4
353164,4,2,283
353164,4,3,31
353164,4,4,71
353164,4,5,88
353164,4,6,4
353164,5,2,323
353164,5,3,28
353164,5,4,56
353164,5,5,92
353164,5,6,3
353164,6,2,284
353164,6,3,33
353164,6,4,124
353164,6,5,186
353164,6,6,3
353164,7,2,483
353164,7,3,46
353164,7,5,90
353164,7,6,5
353176,1,1,132
353176,1,2,86
353176,1,3,8
353176,1,4,92
353176,1,5,121
353176,2,1,158
353176,2,2,87
353176,2,3,3
353176,2,4,62
353176,2,5,106
353176,3,1,22
353176,3,2,129
353176,3,3,8
353176,3,4,90
353176,3,5,109
353176,4,1,134
353176,4,2,114
353176,4,3,8
353176,4,4,89
353176,4,5,115
353176,5,1,138
353176,5,2,72
353176,5,3,1
353176,5,4,33
353176,5,5,47
353176,6,1,248
353176,6,2,49
353176,6,3,4
353176,6,4,15
353176,6,5,144
353176,7,2,220
353176,7,3,12
353176,7,5,15
353194,1,1,192
353194,1,2,510
353194,1,3,72
353194,1,5,47
353194,2,1,168
353194,2,2,368
353194,2,3,150
353194,2,5,27
353194,3,1,51
353194,3,2,451
353194,3,3,163
353194,3,5,33
353194,4,1,192
353194,4,2,398
353194,4,3,123
353194,4,5,36
353194,5,1,228
353194,5,2,341
353194,5,3,122
353194,5,5,22
353194,6,1,30
353194,6,2,171
353194,6,3,74
353194,6,5,36
353408,1,1,148
353408,1,2,158
353408,1,3,49
353408,1,4,1
353408,1,5,62
353408,2,1,174
353408,2,2,143
353408,2,3,52
353408,2,5,31
353408,3,1,5
353408,3,2,161
353408,3,3,60
353408,3,4,3
353408,3,5,42
353408,4,1,127
353408,4,2,124
353408,4,3,59
353408,4,5,35
353408,5,1,173
353408,5,2,153
353408,5,3,64
353408,5,5,46
353408,5,6,1
353408,6,1,33
353408,6,2,165
353408,6,3,55
353408,6,4,1
353408,6,5,141
353424,1,1,179
353424,1,2,429
353424,1,3,52
353424,1,5,35
353424,2,1,226
353424,2,2,457
353424,2,3,52
353424,2,4,1
353424,2,5,51
353424,3,1,13
353424,3,2,443
353424,3,3,48
353424,3,4,2
353424,3,5,39
353424,4,1,160
353424,4,2,399
353424,4,3,36
353424,4,5,52
353424,5,1,185
353424,5,2,329
353424,5,3,39
353424,5,4,3
353424,5,5,45
353424,6,1,24
353424,6,2,108
353424,6,3,12
353424,6,4,8
353424,6,5,55
353424,7,2,190
353424,7,3,18
353424,7,5,9
353486,1,2,335
353486,1,3,27
353486,1,5,68
353486,1,6,9
353486,2,1,1
353486,2,2,360
353486,2,3,27
353486,2,5,62
353486,2,6,11
353486,3,2,301
353486,3,3,18
353486,3,5,42
353486,3,6,7
353486,4,2,390
353486,4,3,25
353486,4,4,1
353486,4,5,73
353486,4,6,6
353486,5,1,3
353486,5,2,294
353486,5,3,28
353486,5,5,59
353486,5,6,10
353486,6,2,101
353486,6,3,13
353486,6,5,8
353486,6,6,2
353508,1,2,358
353508,1,3,85
353508,1,4,71
353508,1,5,323
353508,1,6,7
353508,2,2,308
353508,2,3,105
353508,2,4,56
353508,2,5,315
353508,2,6,3
353508,3,2,335
353508,3,3,119
353508,3,4,96
353508,3,5,340
353508,3,6,8
353508,4,1,1
353508,4,2,203
353508,4,3,65
353508,4,4,50
353508,4,5,243
353508,4,6,8
353508,5,2,306
353508,5,3,88
353508,5,4,78
353508,5,5,347
353508,5,6,2
353508,6,1,41
353508,6,2,363
353508,6,3,81
353508,6,4,21
353508,6,5,247
353508,7,2,740
353508,7,3,43
353508,7,5,23
354043,1,1,209
354043,1,2,111
354043,1,4,310
354043,1,5,314
354043,2,1,275
354043,2,2,131
354043,2,3,8
354043,2,4,293
354043,2,5,301
354043,3,1,3
354043,3,2,157
354043,3,3,2
354043,3,4,285
354043,3,5,223
354043,4,1,139
354043,4,2,90
354043,4,3,1
354043,4,4,125
354043,4,5,124
354043,5,1,161
354043,5,2,95
354043,5,3,1
354043,5,4,168
354043,5,5,153
354043,6,2,70
354043,6,3,1
354043,6,4,133
354043,6,5,187
354084,1,2,483
354084,1,3,113
354084,1,4,55
354084,1,5,179
354084,2,2,368
354084,2,3,120
354084,2,4,53
354084,2,5,188
354084,3,2,399
354084,3,3,46
354084,3,4,85
354084,3,5,220
354084,4,1,2
354084,4,2,374
354084,4,3,107
354084,4,4,68
354084,4,5,187
354084,5,2,407
354084,5,3,115
354084,5,4,63
354084,5,5,173
354084,6,1,112
354084,6,2,212
354084,6,3,13
354084,6,4,30
354084,6,5,256
354084,7,2,224
354084,7,3,24
354084,7,5,105
354098,1,1,474
354098,1,2,451
354098,1,3,53
354098,1,4,4
354098,1,5,63
354098,2,1,405
354098,2,2,284
354098,2,3,30
354098,2,4,1
354098,2,5,32
354098,3,1,140
354098,3,2,356
354098,3,3,29
354098,3,4,7
354098,3,5,49
354098,4,1,512
354098,4,2,307
354098,4,3,37
354098,4,4,5
354098,4,5,62
354098,5,1,598
354098,5,2,336
354098,5,3,25
354098,5,5,32
354098,6,1,194
354098,6,2,397
354098,6,3,19
354098,6,4,8
354098,6,5,158
354098,7,2,540
354098,7,3,32
354098,7,5,39
354125,1,1,58
354125,1,2,200
354125,1,3,24
354125,1,4,162
354125,1,5,346
354125,2,1,22
354125,2,2,201
354125,2,3,14
354125,2,4,215
354125,2,5,274
354125,3,1,7
354125,3,2,390
354125,3,3,21
354125,3,4,187
354125,3,5,293
354125,4,1,25
354125,4,2,195
354125,4,3,16
354125,4,4,173
354125,4,5,248
354125,5,1,45
354125,5,2,273
354125,5,3,17
354125,5,4,184
354125,5,5,302
354125,6,1,7
354125,6,2,67
354125,6,3,4
354125,6,4,130
354125,6,5,238
354125,7,2,70
354125,7,3,12
354125,7,5,40
354205,1,2,489
354205,1,3,61
354205,1,4,85
354205,1,5,225
354205,1,6,18
354205,2,2,386
354205,2,3,49
354205,2,4,52
354205,2,5,182
354205,2,6,21
354205,3,2,346
354205,3,3,56
354205,3,4,76
354205,3,5,147
354205,3,6,23
354205,4,2,397
354205,4,3,50
354205,4,4,69
354205,4,5,162
354205,4,6,15
354205,5,2,362
354205,5,3,45
354205,5,4,61
354205,5,5,192
354205,5,6,6
354205,6,2,271
354205,6,3,89
354205,6,4,27
354205,6,5,216
354205,6,6,7
354205,7,2,15
354205,7,3,1
354205,7,5,2
354205,7,6,1
355050,1,1,104
355050,1,2,311
355050,1,3,215
355050,1,4,15
355050,1,5,161
355050,1,6,4
355050,2,1,97
355050,2,2,205
355050,2,3,196
355050,2,4,9
355050,2,5,129
355050,3,1,31
355050,3,2,226
355050,3,3,197
355050,3,4,11
355050,3,5,132
355050,4,1,48
355050,4,2,245
355050,4,3,172
355050,4,4,4
355050,4,5,134
355050,4,6,1
355050,5,1,69
355050,5,2,175
355050,5,3,167
355050,5,4,6
355050,5,5,119
355050,6,1,44
355050,6,2,85
355050,6,3,91
355050,6,4,1
355050,6,5,44
355050,7,2,86
355050,7,3,8
355050,7,5,2
355073,1,1,127
355073,1,2,352
355073,1,3,159
355073,1,4,5
355073,1,5,194
355073,2,1,122
355073,2,2,305
355073,2,3,227
355073,2,4,8
355073,2,5,180
355073,3,1,91
355073,3,2,310
355073,3,3,190
355073,3,4,9
355073,3,5,172
355073,4,1,123
355073,4,2,279
355073,4,3,168
355073,4,4,4
355073,4,5,146
355073,5,1,100
355073,5,2,343
355073,5,3,165
355073,5,4,3
355073,5,5,136
355073,6,1,61
355073,6,2,196
355073,6,3,51
355073,6,4,1
355073,6,5,67
355073,7,2,85
355073,7,3,1
355073,7,5,7
355080,1,1,74
355080,1,2,222
355080,1,3,184
355080,1,5,274
355080,2,1,60
355080,2,2,196
355080,2,3,187
355080,2,5,254
355080,3,1,1
355080,3,2,155
355080,3,3,190
355080,3,5,220
355080,4,1,62
355080,4,2,172
355080,4,3,192
355080,4,5,244
355080,5,1,65
355080,5,2,198
355080,5,3,223
355080,5,5,304
355080,6,2,27
355080,6,3,35
355080,6,5,42
355080,7,2,9
355080,7,3,2
355080,7,5,1
355113,1,1,210
355113,1,2,105
355113,1,3,11
355113,1,4,104
355113,1,5,302
355113,2,1,226
355113,2,2,207
355113,2,3,11
355113,2,4,108
355113,2,5,229
355113,3,1,24
355113,3,2,266
355113,3,3,16
355113,3,4,198
355113,3,5,310
355113,4,1,177
355113,4,2,216
355113,4,3,22
355113,4,4,157
355113,4,5,281
355113,5,1,199
355113,5,2,263
355113,5,3,13
355113,5,4,140
355113,5,5,298
355113,6,1,23
355113,6,2,59
355113,6,3,7
355113,6,4,103
355113,6,5,367
355113,7,2,376
355113,7,3,25
355113,7,5,120
355117,1,1,171
355117,1,2,268
355117,1,3,86
355117,1,4,1
355117,1,5,69
355117,1,6,1
355117,2,1,202
355117,2,2,268
355117,2,3,156
355117,2,5,116
355117,3,1,92
355117,3,2,264
355117,3,3,128
355117,3,5,83
355117,3,6,1
355117,4,1,116
355117,4,2,239
355117,4,3,104
355117,4,5,107
355117,5,1,236
355117,5,2,231
355117,5,3,97
355117,5,4,3
355117,5,5,91
355117,6,2,116
355117,6,3,34
355117,6,5,24
355117,7,2,119
355117,7,3,22
355117,7,5,23
355134,1,1,247
355134,1,2,529
355134,1,3,45
355134,1,4,1
355134,1,5,64
355134,2,1,264
355134,2,2,417
355134,2,3,53
355134,2,4,2
355134,2,5,42
355134,3,1,41
355134,3,2,362
355134,3,3,44
355134,3,5,40
355134,4,1,249
355134,4,2,475
355134,4,3,45
355134,4,4,6
355134,4,5,51
355134,5,1,352
355134,5,2,420
355134,5,3,64
355134,5,4,2
355134,5,5,53
355134,6,1,165
355134,6,2,235
355134,6,3,18
355134,6,5,161
355134,6,6,1
355134,7,2,450
355134,7,3,15
355134,7,5,8
355144,1,1,9
355144,1,2,432
355144,1,3,108
355144,1,4,3
355144,1,5,190
355144,2,1,5
355144,2,2,428
355144,2,3,131
355144,2,4,3
355144,2,5,207
355144,3,1,8
355144,3,2,345
355144,3,3,128
355144,3,4,2
355144,3,5,144
355144,4,1,11
355144,4,2,377
355144,4,3,144
355144,4,4,9
355144,4,5,161
355144,5,1,9
355144,5,2,406
355144,5,3,161
355144,5,4,4
355144,5,5,207
355144,6,1,9
355144,6,2,131
355144,6,3,29
355144,6,5,49
355144,7,2,97
355144,7,3,18
355144,7,5,6
355145,1,2,374
355145,1,3,31
355145,1,4,83
355145,1,5,110
355145,1,6,18
355145,2,2,410
355145,2,3,35
355145,2,4,97
355145,2,5,110
355145,2,6,15
355145,3,2,333
355145,3,3,29
355145,3,4,77
355145,3,5,107
355145,3,6,17
355145,4,2,421
355145,4,3,31
355145,4,4,89
355145,4,5,104
355145,4,6,21
355145,5,2,428
355145,5,3,32
355145,5,4,90
355145,5,5,138
355145,5,6,22
355145,6,2,359
355145,6,3,19
355145,6,4,87
355145,6,5,188
355145,6,6,10
355145,7,2,582
355145,7,3,5
355145,7,5,65
355145,7,6,2
355156,1,1,451
355156,1,2,357
355156,1,3,24
355156,1,5,26
355156,2,1,64
355156,2,2,81
355156,2,3,3
355156,2,4,1
355156,2,5,3
355156,3,1,70
355156,3,2,376
355156,3,3,18
355156,3,4,3
355156,3,5,49
355156,4,1,232
355156,4,2,157
355156,4,3,17
355156,4,5,7
355156,5,1,394
355156,5,2,278
355156,5,3,21
355156,5,4,2
355156,5,5,21
355156,6,1,134
355156,6,2,429
355156,6,3,31
355156,6,4,10
355156,6,5,93
355156,6,6,1
355156,7,2,460
355156,7,3,40
355156,7,5,31
355205,1,1,200
355205,1,2,337
355205,1,3,14
355205,1,4,123
355205,1,5,222
355205,2,1,226
355205,2,2,196
355205,2,3,9
355205,2,4,103
355205,2,5,185
355205,3,1,33
355205,3,2,223
355205,3,3,18
355205,3,4,128
355205,3,5,207
355205,4,1,215
355205,4,2,215
355205,4,3,13
355205,4,4,140
355205,4,5,207
355205,5,1,191
355205,5,2,144
355205,5,3,8
355205,5,4,84
355205,5,5,176
355205,6,2,29
355205,6,3,3
355205,6,4,4
355205,6,5,22
355205,7,2,529
355205,7,3,8
355205,7,5,76
355212,1,1,145
355212,1,2,264
355212,1,3,124
355212,1,4,11
355212,1,5,140
355212,2,1,155
355212,2,2,257
355212,2,3,187
355212,2,4,10
355212,2,5,213
355212,3,1,119
355212,3,2,209
355212,3,3,204
355212,3,4,12
355212,3,5,203
355212,4,1,175
355212,4,2,234
355212,4,3,157
355212,4,4,10
355212,4,5,191
355212,5,1,167
355212,5,2,234
355212,5,3,174
355212,5,4,3
355212,5,5,177
355212,6,1,119
355212,6,2,226
355212,6,3,74
355212,6,5,97
355212,7,2,58
355212,7,3,6
355212,7,5,11
355218,1,1,291
355218,1,2,308
355218,1,3,29
355218,1,5,39
355218,1,6,1
355218,2,1,338
355218,2,2,240
355218,2,3,28
355218,2,4,1
355218,2,5,33
355218,3,1,66
355218,3,2,263
355218,3,3,47
355218,3,5,42
355218,4,1,25
355218,4,2,29
355218,4,3,1
355218,4,5,5
355218,5,1,285
355218,5,2,218
355218,5,3,31
355218,5,5,37
355218,6,1,162
355218,6,2,299
355218,6,3,56
355218,6,4,1
355218,6,5,90
355218,7,2,431
355218,7,3,101
355218,7,5,38
355220,1,1,9
355220,1,2,394
355220,1,3,68
355220,1,4,14
355220,1,5,167
355220,2,2,383
355220,2,3,80
355220,2,4,16
355220,2,5,179
355220,3,1,7
355220,3,2,365
355220,3,3,71
355220,3,4,7
355220,3,5,160
355220,4,2,440
355220,4,3,77
355220,4,4,9
355220,4,5,179
355220,5,1,18
355220,5,2,405
355220,5,3,60
355220,5,4,4
355220,5,5,172
355220,6,1,30
355220,6,2,439
355220,6,3,27
355220,6,4,12
355220,6,5,162
355220,7,2,635
355220,7,3,26
355220,7,5,22
355220,7,6,1
355224,1,2,251
355224,1,3,188
355224,1,4,139
355224,1,5,264
355224,2,2,226
355224,2,3,195
355224,2,4,99
355224,2,5,181
355224,3,2,182
355224,3,3,165
355224,3,4,99
355224,3,5,194
355224,4,2,259
355224,4,3,187
355224,4,4,106
355224,4,5,250
355224,5,2,240
355224,5,3,197
355224,5,4,95
355224,5,5,232
355224,6,1,13
355224,6,2,142
355224,6,3,81
355224,6,4,133
355224,6,5,348
355224,7,2,43
355224,7,3,5
355224,7,5,6
355283,1,1,174
355283,1,2,411
355283,1,3,57
355283,1,5,59
355283,2,1,153
355283,2,2,470
355283,2,3,96
355283,2,4,5
355283,2,5,76
355283,3,1,41
355283,3,2,521
355283,3,3,75
355283,3,4,1
355283,3,5,81
355283,4,1,228
355283,4,2,559
355283,4,3,88
355283,4,4,2
355283,4,5,88
355283,5,1,172
355283,5,2,513
355283,5,3,72
355283,5,4,3
355283,5,5,93
355283,6,1,16
355283,6,2,203
355283,6,3,41
355283,6,4,10
355283,6,5,90
355417,1,1,116
355417,1,2,224
355417,1,3,26
355417,1,4,178
355417,1,5,297
355417,2,1,138
355417,2,2,221
355417,2,3,18
355417,2,4,234
355417,2,5,233
355417,3,2,267
355417,3,3,35
355417,3,4,164
355417,3,5,245
355417,4,1,99
355417,4,2,237
355417,4,3,22
355417,4,4,195
355417,4,5,238
355417,5,1,97
355417,5,2,159
355417,5,3,17
355417,5,4,103
355417,5,5,186
355417,6,1,5
355417,6,2,136
355417,6,3,11
355417,6,4,104
355417,6,5,232
355417,7,2,506
355417,7,3,65
355417,7,5,218
355428,1,2,257
355428,1,3,23
355428,1,4,41
355428,1,5,59
355428,1,6,2
355428,2,2,181
355428,2,3,35
355428,2,4,26
355428,2,5,27
355428,3,2,166
355428,3,3,25
355428,3,4,24
355428,3,5,21
355428,3,6,3
355428,4,2,216
355428,4,3,44
355428,4,4,29
355428,4,5,42
355428,4,6,5
355428,5,2,245
355428,5,3,27
355428,5,4,27
355428,5,5,16
355428,5,6,1
355428,6,2,95
355428,6,3,17
355428,6,4,12
355428,6,5,13
355428,6,6,1
355428,7,2,168
355428,7,3,5
355428,7,5,6
355438,1,2,289
355438,1,3,86
355438,1,4,132
355438,1,5,346
355438,1,6,3
355438,2,2,295
355438,2,3,98
355438,2,4,89
355438,2,5,307
355438,2,6,7
355438,3,2,309
355438,3,3,80
355438,3,4,105
355438,3,5,333
355438,3,6,1
355438,4,2,274
355438,4,3,72
355438,4,4,91
355438,4,5,242
355438,4,6,8
355438,5,2,321
355438,5,3,84
355438,5,4,77
355438,5,5,330
355438,5,6,4
355438,6,1,5
355438,6,2,222
355438,6,3,49
355438,6,4,38
355438,6,5,345
355438,6,6,1
355438,7,2,15
355438,7,3,1
355438,7,5,1
355446,1,2,229
355446,1,3,87
355446,1,4,65
355446,1,5,413
355446,2,2,212
355446,2,3,128
355446,2,4,72
355446,2,5,432
355446,3,2,181
355446,3,3,83
355446,3,4,68
355446,3,5,375
355446,4,2,188
355446,4,3,68
355446,4,4,74
355446,4,5,353
355446,5,2,249
355446,5,3,80
355446,5,4,62
355446,5,5,464
355446,6,2,174
355446,6,3,46
355446,6,4,29
355446,6,5,311
355451,1,1,172
355451,1,2,314
355451,1,3,35
355451,1,5,49
355451,2,1,238
355451,2,2,324
355451,2,3,40
355451,2,4,3
355451,2,5,76
355451,3,1,34
355451,3,2,365
355451,3,3,45
355451,3,4,1
355451,3,5,77
355451,4,1,159
355451,4,2,440
355451,4,3,53
355451,4,4,1
355451,4,5,66
355451,5,1,150
355451,5,2,403
355451,5,3,44
355451,5,4,3
355451,5,5,58
355451,6,1,15
355451,6,2,168
355451,6,3,15
355451,6,4,10
355451,6,5,36
355453,1,1,46
355453,1,2,491
355453,1,3,185
355453,1,4,14
355453,1,5,143
355453,2,1,73
355453,2,2,377
355453,2,3,174
355453,2,4,6
355453,2,5,146
355453,3,1,29
355453,3,2,364
355453,3,3,138
355453,3,4,2
355453,3,5,95
355453,3,6,1
355453,4,1,67
355453,4,2,360
355453,4,3,174
355453,4,4,3
355453,4,5,105
355453,5,1,59
355453,5,2,363
355453,5,3,180
355453,5,5,102
355453,6,1,45
355453,6,2,171
355453,6,3,110
355453,6,5,72
355453,6,6,1
355453,7,2,29
355453,7,3,1
355453,7,5,1
355492,1,1,169
355492,1,2,121
355492,1,3,54
355492,1,5,30
355492,1,6,1
355492,2,1,211
355492,2,2,142
355492,2,3,91
355492,2,5,48
355492,2,6,1
355492,3,1,75
355492,3,2,147
355492,3,3,99
355492,3,4,1
355492,3,5,46
355492,4,1,182
355492,4,2,156
355492,4,3,91
355492,4,5,41
355492,4,6,2
355492,5,1,126
355492,5,2,128
355492,5,3,76
355492,5,5,32
355492,5,6,2
355497,1,1,34
355497,1,2,143
355497,1,3,137
355497,1,4,73
355497,1,5,340
355497,2,1,19
355497,2,2,128
355497,2,3,129
355497,2,4,49
355497,2,5,347
355497,3,1,14
355497,3,2,113
355497,3,3,108
355497,3,4,71
355497,3,5,298
355497,4,1,29
355497,4,2,151
355497,4,3,144
355497,4,4,50
355497,4,5,328
355497,5,1,20
355497,5,2,153
355497,5,3,130
355497,5,4,61
355497,5,5,334
355497,6,1,29
355497,6,2,71
355497,6,3,76
355497,6,4,31
355497,6,5,249
355497,7,2,21
355497,7,3,1
355497,7,5,8
355530,1,1,22
355530,1,2,341
355530,1,3,54
355530,1,4,87
355530,1,5,210
355530,1,6,3
355530,2,1,27
355530,2,2,336
355530,2,3,64
355530,2,4,89
355530,2,5,186
355530,2,6,7
355530,3,2,288
355530,3,3,96
355530,3,4,102
355530,3,5,172
355530,3,6,5
355530,4,1,16
355530,4,2,309
355530,4,3,67
355530,4,4,126
355530,4,5,191
355530,4,6,9
355530,5,1,9
355530,5,2,328
355530,5,3,105
355530,5,4,110
355530,5,5,206
355530,5,6,13
355530,6,2,10
355530,6,4,1
355530,6,5,5
355530,6,6,3
355530,7,2,81
355530,7,3,9
355530,7,4,7
355530,7,5,1
355530,7,6,1
355532,1,1,4
355532,1,2,180
355532,1,3,129
355532,1,4,47
355532,1,5,150
355532,1,6,2
355532,2,1,2
355532,2,2,182
355532,2,3,134
355532,2,4,22
355532,2,5,135
355532,3,2,96
355532,3,3,59
355532,3,4,35
355532,3,5,87
355532,3,6,1
355532,4,1,4
355532,4,2,153
355532,4,3,100
355532,4,4,42
355532,4,5,145
355532,5,1,1
355532,5,2,145
355532,5,3,82
355532,5,4,32
355532,5,5,139
355532,5,6,1
355532,6,2,58
355532,6,3,34
355532,6,4,8
355532,6,5,61
355532,6,6,7
355532,7,2,203
355532,7,3,73
355532,7,5,18
355532,7,6,6
355538,1,1,17
355538,1,2,492
355538,1,3,102
355538,1,4,143
355538,1,5,319
355538,1,6,6
355538,2,1,26
355538,2,2,568
355538,2,3,110
355538,2,4,112
355538,2,5,255
355538,2,6,2
355538,3,2,443
355538,3,3,87
355538,3,4,95
355538,3,5,235
355538,3,6,4
355538,4,1,37
355538,4,2,469
355538,4,3,100
355538,4,4,126
355538,4,5,294
355538,4,6,3
355538,5,1,39
355538,5,2,479
355538,5,3,83
355538,5,4,117
355538,5,5,249
355538,5,6,2
355538,7,2,15
355538,7,3,3
355538,7,5,8
355538,7,6,2
355546,1,2,29
355546,1,3,2
355546,1,5,4
355546,2,2,319
355546,2,3,60
355546,2,4,7
355546,2,5,44
355546,2,6,32
355546,3,2,325
355546,3,3,79
355546,3,4,12
355546,3,5,54
355546,3,6,32
355546,4,1,12
355546,4,2,284
355546,4,3,62
355546,4,4,17
355546,4,5,69
355546,4,6,36
355546,5,2,286
355546,5,3,73
355546,5,4,13
355546,5,5,43
355546,5,6,38
355546,6,1,4
355546,6,2,229
355546,6,3,51
355546,6,4,14
355546,6,5,43
355546,6,6,20
355546,7,2,79
355546,7,3,6
355546,7,5,3
355546,7,6,5
355567,1,2,352
355567,1,3,88
355567,1,4,27
355567,1,5,126
355567,2,1,17
355567,2,2,392
355567,2,3,106
355567,2,4,22
355567,2,5,87
355567,3,2,346
355567,3,3,65
355567,3,4,30
355567,3,5,94
355567,4,1,1
355567,4,2,368
355567,4,3,101
355567,4,4,23
355567,4,5,91
355567,5,1,2
355567,5,2,458
355567,5,3,107
355567,5,4,20
355567,5,5,94
355567,6,1,3
355567,6,2,235
355567,6,3,36
355567,6,4,35
355567,6,5,139
355567,7,2,243
355567,7,3,16
355567,7,5,13
355588,1,2,186
355588,1,3,63
355588,1,4,1
355588,1,5,46
355588,1,6,3
355588,2,2,182
355588,2,3,92
355588,2,4,2
355588,2,5,49
355588,2,6,3
