issuer_code,type_day,violation_code,count
357377,Week,9,19
357377,Week,10,10
357377,Week,11,14
357377,Week,13,115
357377,Week,14,319
357377,Week,16,4
357377,Week,17,38
357377,Week,19,45
357377,Week,20,4
357377,Week,23,35
357377,Week,31,138
357377,Week,37,12
357377,Week,38,41
357377,Week,40,29
357377,Week,42,149
357377,Week,46,53
357377,Week,47,336
357377,Week,48,15
357377,Week,50,1
357377,Week,51,32
357377,Week,53,26
357377,Week,64,35
357377,Week,69,770
357377,Week,70,5
357377,Week,71,11
357377,Week,74,3
357377,Week,82,48
357377,Week,83,9
357377,Week,84,139
357678,Week,8,1
357678,Week,10,5
357678,Week,11,1
357678,Week,13,33
357678,Week,14,290
357678,Week,16,4
357678,Week,17,21
357678,Week,19,34
357678,Week,20,11
357678,Week,21,39
357678,Week,23,1
357678,Week,31,110
357678,Week,35,1
357678,Week,37,66
357678,Week,38,123
357678,Week,40,5
357678,Week,42,187
357678,Week,46,7
357678,Week,47,334
357678,Week,48,2
357678,Week,50,3
357678,Week,51,2
357678,Week,53,13
357678,Week,61,1
357678,Week,64,5
357678,Week,67,2
357678,Week,69,938
357678,Week,70,5
357678,Week,71,27
357678,Week,73,1
357678,Week,74,11
357678,Week,79,1
357678,Week,82,28
357678,Week,83,10
357678,Week,84,38
357678,Week,89,8
357678,Weekend,13,1
357678,Weekend,14,5
357678,Weekend,16,1
357678,Weekend,17,5
357678,Weekend,19,2
357678,Weekend,20,3
357678,Weekend,38,3
357678,Weekend,40,5
357678,Weekend,46,2
357678,Weekend,70,1
357678,Weekend,71,3
357678,Weekend,83,1
357702,Week,10,4
357702,Week,13,4
357702,Week,14,49
357702,Week,16,17
357702,Week,17,4
357702,Week,19,49
357702,Week,20,37
357702,Week,21,608
357702,Week,23,1
357702,Week,24,3
357702,Week,37,254
357702,Week,38,435
357702,Week,40,225
357702,Week,42,1
357702,Week,46,80
357702,Week,48,26
357702,Week,50,25
357702,Week,51,10
357702,Week,53,8
357702,Week,60,1
357702,Week,61,2
357702,Week,69,3
357702,Week,70,73
357702,Week,71,107
357702,Week,72,5
357702,Week,74,9
357702,Week,75,4
357702,Week,82,9
357702,Week,84,12
357711,Week,9,2
357711,Week,10,17
357711,Week,11,12
357711,Week,13,21
357711,Week,14,489
357711,Week,16,7
357711,Week,17,35
357711,Week,19,49
357711,Week,20,13
357711,Week,23,2
357711,Week,31,163
357711,Week,35,20
357711,Week,37,7
357711,Week,38,25
357711,Week,40,13
357711,Week,42,252
357711,Week,46,32
357711,Week,47,317
357711,Week,48,17
357711,Week,50,6
357711,Week,51,2
357711,Week,53,12
357711,Week,56,1
357711,Week,62,1
357711,Week,64,19
357711,Week,69,497
357711,Week,70,5
357711,Week,71,16
357711,Week,74,5
357711,Week,77,1
357711,Week,82,26
357711,Week,83,4
357711,Week,84,63
357711,Week,89,7
357711,Weekend,10,4
357711,Weekend,11,1
357711,Weekend,13,5
357711,Weekend,14,44
357711,Weekend,16,2
357711,Weekend,19,6
357711,Weekend,20,2
357711,Weekend,31,64
357711,Weekend,37,27
357711,Weekend,38,41
357711,Weekend,40,3
357711,Weekend,42,10
357711,Weekend,46,3
357711,Weekend,47,10
357711,Weekend,48,1
357711,Weekend,64,3
357711,Weekend,69,32
357711,Weekend,70,3
357711,Weekend,71,7
357711,Weekend,74,1
357711,Weekend,77,2
357711,Weekend,82,4
357711,Weekend,83,2
357711,Weekend,84,4
357716,Week,10,23
357716,Week,11,3
357716,Week,13,21
357716,Week,14,430
357716,Week,16,131
357716,Week,17,51
357716,Week,18,43
357716,Week,19,47
357716,Week,20,1224
357716,Week,23,1
357716,Week,37,15
357716,Week,38,33
357716,Week,40,219
357716,Week,42,1
357716,Week,46,119
357716,Week,48,8
357716,Week,50,21
357716,Week,53,7
357716,Week,61,2
357716,Week,64,9
357716,Week,69,3
357716,Week,70,8
357716,Week,71,25
357716,Week,73,1
357716,Week,75,1
357716,Week,82,200
357716,Week,83,1
357716,Week,84,16
357752,Week,10,15
357752,Week,11,1
357752,Week,13,10
357752,Week,14,215
357752,Week,16,142
357752,Week,17,9
357752,Week,18,3
357752,Week,19,41
357752,Week,20,464
357752,Week,21,2
357752,Week,24,20
357752,Week,31,7
357752,Week,37,620
357752,Week,38,509
357752,Week,40,147
357752,Week,42,3
357752,Week,46,68
357752,Week,48,8
357752,Week,50,41
357752,Week,53,5
357752,Week,61,5
357752,Week,64,4
357752,Week,67,1
357752,Week,69,4
357752,Week,70,99
357752,Week,71,125
357752,Week,74,20
357752,Week,75,4
357752,Week,82,39
357752,Week,84,5
357801,Week,10,7
357801,Week,11,1
357801,Week,13,54
357801,Week,14,263
357801,Week,16,6
357801,Week,17,38
357801,Week,19,24
357801,Week,20,21
357801,Week,21,7
357801,Week,23,12
357801,Week,24,2
357801,Week,31,231
357801,Week,37,82
357801,Week,38,91
357801,Week,40,20
357801,Week,42,258
357801,Week,46,6
357801,Week,47,247
357801,Week,48,4
357801,Week,50,2
357801,Week,51,9
357801,Week,53,6
357801,Week,60,2
357801,Week,64,15
357801,Week,69,920
357801,Week,70,13
357801,Week,71,63
357801,Week,73,1
357801,Week,74,3
357801,Week,82,99
357801,Week,83,41
357801,Week,84,66
357801,Weekend,10,2
357801,Weekend,13,8
357801,Weekend,14,13
357801,Weekend,17,3
357801,Weekend,19,5
357801,Weekend,20,8
357801,Weekend,21,11
357801,Weekend,23,8
357801,Weekend,31,7
357801,Weekend,37,18
357801,Weekend,38,50
357801,Weekend,40,6
357801,Weekend,42,2
357801,Weekend,47,12
357801,Weekend,53,1
357801,Weekend,69,19
357801,Weekend,70,2
357801,Weekend,71,7
357801,Weekend,82,2
357801,Weekend,83,13
357801,Weekend,84,5
357804,Week,9,2
357804,Week,10,14
357804,Week,11,13
357804,Week,13,14
357804,Week,14,397
357804,Week,16,13
357804,Week,17,17
357804,Week,18,2
357804,Week,19,15
357804,Week,20,19
357804,Week,23,1
357804,Week,24,3
357804,Week,31,166
357804,Week,35,28
357804,Week,37,53
357804,Week,38,62
357804,Week,40,28
357804,Week,42,234
357804,Week,46,10
357804,Week,47,111
357804,Week,48,30
357804,Week,50,1
357804,Week,51,5
357804,Week,53,3
357804,Week,64,13
357804,Week,69,321
357804,Week,70,13
357804,Week,71,23
357804,Week,74,3
357804,Week,84,11
357804,Weekend,10,3
357804,Weekend,11,1
357804,Weekend,13,2
357804,Weekend,14,32
357804,Weekend,17,9
357804,Weekend,19,5
357804,Weekend,20,2
357804,Weekend,31,18
357804,Weekend,37,12
357804,Weekend,38,48
357804,Weekend,40,11
357804,Weekend,42,5
357804,Weekend,46,1
357804,Weekend,47,11
357804,Weekend,48,3
357804,Weekend,50,1
357804,Weekend,64,7
357804,Weekend,69,39
357804,Weekend,70,7
357804,Weekend,71,7
357804,Weekend,74,1
358233,Week,10,31
358233,Week,13,7
358233,Week,14,363
358233,Week,16,109
358233,Week,17,21
358233,Week,19,96
358233,Week,20,143
358233,Week,21,34
358233,Week,37,853
358233,Week,38,685
358233,Week,40,73
358233,Week,46,77
358233,Week,48,11
358233,Week,50,9
358233,Week,51,2
358233,Week,53,5
358233,Week,67,1
358233,Week,70,75
358233,Week,71,119
358233,Week,74,11
358233,Week,82,11
358233,Week,84,8
358233,Week,98,1
358233,Weekend,16,1
358233,Weekend,19,1
358233,Weekend,37,8
358233,Weekend,38,19
358233,Weekend,70,1
358525,Week,10,14
358525,Week,11,5
358525,Week,13,4
358525,Week,14,114
358525,Week,16,56
358525,Week,17,23
358525,Week,18,2
358525,Week,19,45
358525,Week,20,42
358525,Week,21,264
358525,Week,24,1
358525,Week,31,2
358525,Week,37,595
358525,Week,38,602
358525,Week,40,105
358525,Week,42,6
358525,Week,46,79
358525,Week,48,13
358525,Week,50,8
358525,Week,51,3
358525,Week,53,2
358525,Week,64,2
358525,Week,69,12
358525,Week,70,30
358525,Week,71,84
358525,Week,73,1
358525,Week,74,6
358525,Week,84,11
358525,Weekend,10,1
358525,Weekend,16,1
358525,Weekend,19,2
358525,Weekend,20,1
358525,Weekend,21,1
358525,Weekend,37,16
358525,Weekend,38,67
358525,Weekend,40,6
358525,Weekend,48,1
358525,Weekend,50,1
358525,Weekend,69,1
358525,Weekend,70,3
358525,Weekend,71,4
358525,Weekend,84,1
358647,Week,10,7
358647,Week,11,2
358647,Week,13,9
358647,Week,14,255
358647,Week,16,52
358647,Week,17,14
358647,Week,19,63
358647,Week,20,96
358647,Week,21,9
358647,Week,23,1
358647,Week,31,2
358647,Week,37,711
358647,Week,38,618
358647,Week,40,214
358647,Week,42,7
358647,Week,46,142
358647,Week,48,43
358647,Week,50,32
358647,Week,51,9
358647,Week,53,16
358647,Week,60,1
358647,Week,61,4
358647,Week,64,1
358647,Week,67,1
358647,Week,69,2
358647,Week,70,48
358647,Week,71,123
358647,Week,73,2
358647,Week,74,12
358647,Week,75,1
358647,Week,82,12
358647,Week,83,2
358647,Week,84,16
358647,Weekend,10,1
358647,Weekend,14,1
358647,Weekend,16,3
358647,Weekend,19,5
358647,Weekend,20,5
358647,Weekend,37,14
358647,Weekend,38,16
358647,Weekend,40,7
358647,Weekend,46,1
358647,Weekend,48,1
358647,Weekend,70,1
358647,Weekend,71,3
358664,Week,10,20
358664,Week,13,2
358664,Week,14,319
358664,Week,16,66
358664,Week,17,21
358664,Week,18,18
358664,Week,19,12
358664,Week,20,40
358664,Week,31,17
358664,Week,37,591
358664,Week,38,516
358664,Week,40,38
358664,Week,42,22
358664,Week,46,19
358664,Week,47,4
358664,Week,48,3
358664,Week,50,7
358664,Week,53,2
358664,Week,69,16
358664,Week,70,50
358664,Week,71,121
358664,Week,74,14
358664,Week,75,1
358664,Weekend,10,1
358664,Weekend,14,12
358664,Weekend,16,18
358664,Weekend,17,2
358664,Weekend,19,9
358664,Weekend,20,14
358664,Weekend,31,5
358664,Weekend,37,176
358664,Weekend,38,236
358664,Weekend,40,29
358664,Weekend,42,2
358664,Weekend,46,5
358664,Weekend,53,1
358664,Weekend,69,3
358664,Weekend,70,30
358664,Weekend,71,56
358664,Weekend,74,6
358664,Weekend,75,1
358840,Week,10,8
358840,Week,13,1
358840,Week,14,80
358840,Week,16,77
358840,Week,17,12
358840,Week,19,35
358840,Week,20,55
358840,Week,21,12
358840,Week,24,1
358840,Week,31,2
358840,Week,37,795
358840,Week,38,696
358840,Week,40,94
358840,Week,42,3
358840,Week,46,7
358840,Week,48,2
358840,Week,50,6
358840,Week,53,3
358840,Week,69,2
358840,Week,70,18
358840,Week,71,67
358840,Week,74,1
358840,Weekend,10,1
358840,Weekend,14,1
358840,Weekend,16,2
358840,Weekend,20,2
358840,Weekend,37,25
358840,Weekend,38,52
358840,Weekend,40,1
358840,Weekend,70,3
358840,Weekend,71,1
358856,Week,10,14
358856,Week,11,1
358856,Week,13,2
358856,Week,14,165
358856,Week,16,29
358856,Week,17,14
358856,Week,19,88
358856,Week,20,52
358856,Week,21,244
358856,Week,31,1
358856,Week,32,3
358856,Week,37,478
358856,Week,38,734
358856,Week,39,3
358856,Week,40,148
358856,Week,45,3
358856,Week,46,45
358856,Week,48,7
358856,Week,50,11
358856,Week,51,4
358856,Week,53,5
358856,Week,69,15
358856,Week,70,13
358856,Week,71,33
358856,Week,72,1
358856,Week,73,1
358856,Week,82,4
358856,Week,84,28
358856,Weekend,13,1
358856,Weekend,14,5
358856,Weekend,16,4
358856,Weekend,17,3
358856,Weekend,19,7
358856,Weekend,20,6
358856,Weekend,37,65
358856,Weekend,38,167
358856,Weekend,40,31
358856,Weekend,46,2
358856,Weekend,50,1
358856,Weekend,70,4
358856,Weekend,71,12
358868,Week,10,16
358868,Week,13,4
358868,Week,14,50
358868,Week,16,43
358868,Week,17,17
358868,Week,19,68
358868,Week,20,42
358868,Week,21,251
358868,Week,24,3
358868,Week,31,2
358868,Week,37,574
358868,Week,38,421
358868,Week,39,1
358868,Week,40,114
358868,Week,46,96
358868,Week,48,44
358868,Week,50,11
358868,Week,51,6
358868,Week,53,11
358868,Week,60,1
358868,Week,69,5
358868,Week,70,24
358868,Week,71,76
358868,Week,74,2
358868,Week,75,1
358868,Week,84,9
358868,Week,98,1
358868,Weekend,14,1
358868,Weekend,21,1
358868,Weekend,37,20
358868,Weekend,38,26
358868,Weekend,71,1
358878,Week,10,39
358878,Week,13,6
358878,Week,14,215
358878,Week,16,140
358878,Week,17,34
358878,Week,18,13
358878,Week,19,85
358878,Week,20,47
358878,Week,23,3
358878,Week,31,5
358878,Week,37,440
358878,Week,38,596
358878,Week,40,243
358878,Week,42,1
358878,Week,46,93
358878,Week,48,5
358878,Week,50,26
358878,Week,51,4
358878,Week,53,43
358878,Week,59,1
358878,Week,64,2
358878,Week,69,6
358878,Week,70,29
358878,Week,71,76
358878,Week,74,7
358878,Week,75,1
358878,Week,84,11
358889,Week,10,8
358889,Week,11,1
358889,Week,14,190
358889,Week,16,8
358889,Week,17,27
358889,Week,19,46
358889,Week,20,24
358889,Week,24,1
358889,Week,31,1
358889,Week,37,631
358889,Week,38,686
358889,Week,40,149
358889,Week,46,641
358889,Week,48,11
358889,Week,50,13
358889,Week,67,3
358889,Week,69,1
358889,Week,70,30
358889,Week,71,64
358889,Week,82,2
358889,Week,84,1
358889,Week,98,1
358889,Weekend,17,2
358889,Weekend,37,5
358889,Weekend,38,8
358889,Weekend,46,4
358889,Weekend,70,1
358896,Week,10,11
358896,Week,13,3
358896,Week,14,84
358896,Week,16,106
358896,Week,19,10
358896,Week,20,13
358896,Week,23,1
358896,Week,24,1
358896,Week,31,1
358896,Week,37,600
358896,Week,38,344
358896,Week,40,46
358896,Week,42,2
358896,Week,46,7
358896,Week,48,1
358896,Week,50,6
358896,Week,69,3
358896,Week,70,29
358896,Week,71,52
358896,Week,73,1
358896,Week,74,3
358896,Week,75,1
358896,Week,84,1
358896,Weekend,10,1
358896,Weekend,13,3
358896,Weekend,14,3
358896,Weekend,16,14
358896,Weekend,19,2
358896,Weekend,20,3
358896,Weekend,31,1
358896,Weekend,37,161
358896,Weekend,38,154
358896,Weekend,40,7
358896,Weekend,50,3
358896,Weekend,70,12
358896,Weekend,71,34
358896,Weekend,75,1
358896,Weekend,84,1
358914,Week,8,4
358914,Week,10,1
358914,Week,13,52
358914,Week,14,146
358914,Week,16,37
358914,Week,17,26
358914,Week,19,73
358914,Week,20,178
358914,Week,21,800
358914,Week,23,2
358914,Week,37,243
358914,Week,38,490
358914,Week,39,1
358914,Week,40,170
358914,Week,46,87
358914,Week,48,2
358914,Week,50,38
358914,Week,51,13
358914,Week,52,2
358914,Week,53,106
358914,Week,60,5
358914,Week,70,67
358914,Week,71,76
358914,Week,74,3
358914,Week,84,40
358928,Week,10,10
358928,Week,11,5
358928,Week,13,4
358928,Week,14,63
358928,Week,16,29
358928,Week,17,7
358928,Week,19,40
358928,Week,20,87
358928,Week,21,251
358928,Week,23,1
358928,Week,24,4
358928,Week,37,502
358928,Week,38,501
358928,Week,40,176
358928,Week,46,46
358928,Week,48,24
358928,Week,50,26
358928,Week,51,6
358928,Week,53,14
358928,Week,59,1
358928,Week,70,29
358928,Week,71,41
358928,Week,72,1
358928,Week,74,2
358928,Week,84,14
358928,Week,98,1
358929,Week,10,9
358929,Week,14,159
358929,Week,16,16
358929,Week,17,1
358929,Week,18,2
358929,Week,19,20
358929,Week,20,24
358929,Week,21,1
358929,Week,37,796
358929,Week,38,659
358929,Week,40,68
358929,Week,42,4
358929,Week,46,3
358929,Week,48,4
358929,Week,50,11
358929,Week,59,1
358929,Week,69,4
358929,Week,70,33
358929,Week,71,43
358929,Week,74,7
358929,Week,98,1
358929,Weekend,10,1
358929,Weekend,13,1
358929,Weekend,14,4
358929,Weekend,16,2
358929,Weekend,19,4
358929,Weekend,20,5
358929,Weekend,37,253
358929,Weekend,38,263
358929,Weekend,40,6
358929,Weekend,46,1
358929,Weekend,50,2
358929,Weekend,70,17
358929,Weekend,71,22
358929,Weekend,74,3
358939,Week,10,15
358939,Week,13,3
358939,Week,14,79
358939,Week,16,13
358939,Week,18,34
358939,Week,19,23
358939,Week,20,27
358939,Week,37,935
358939,Week,38,621
358939,Week,40,39
358939,Week,42,5
358939,Week,46,7
358939,Week,48,1
358939,Week,50,3
358939,Week,53,7
358939,Week,69,4
358939,Week,70,5
358939,Week,71,9
358939,Week,74,1
358939,Weekend,10,1
358939,Weekend,14,2
358939,Weekend,16,4
358939,Weekend,19,3
358939,Weekend,20,7
358939,Weekend,37,242
358939,Weekend,38,222
358939,Weekend,40,17
358939,Weekend,46,6
358939,Weekend,50,1
358939,Weekend,53,1
358939,Weekend,70,1
358939,Weekend,71,2
358939,Weekend,74,1
359294,Week,10,2
359294,Week,11,2
359294,Week,14,68
359294,Week,16,24
359294,Week,17,3
359294,Week,19,18
359294,Week,20,14
359294,Week,24,1
359294,Week,31,1
359294,Week,37,315
359294,Week,38,274
359294,Week,40,24
359294,Week,42,7
359294,Week,43,1
359294,Week,46,12
359294,Week,50,2
359294,Week,69,10
359294,Week,70,6
359294,Week,71,27
359294,Week,73,1
359294,Week,74,1
359316,Week,10,1
359316,Week,11,1
359316,Week,13,17
359316,Week,14,100
359316,Week,16,1
359316,Week,17,5
359316,Week,18,1
359316,Week,19,20
359316,Week,20,6
359316,Week,21,18
359316,Week,24,1
359316,Week,31,51
359316,Week,35,10
359316,Week,37,106
359316,Week,38,78
359316,Week,40,7
359316,Week,42,84
359316,Week,46,4
359316,Week,47,104
359316,Week,48,12
359316,Week,53,12
359316,Week,64,6
359316,Week,69,194
359316,Week,70,16
359316,Week,71,22
359316,Week,74,1
359316,Week,82,1
359316,Week,84,6
359316,Weekend,13,1
359316,Weekend,14,1
359316,Weekend,18,2
359316,Weekend,19,1
359316,Weekend,31,3
359316,Weekend,37,9
359316,Weekend,38,17
359316,Weekend,40,1
359316,Weekend,46,1
359316,Weekend,47,4
359316,Weekend,48,1
359316,Weekend,69,6
359316,Weekend,71,2
359324,Week,10,5
359324,Week,13,4
359324,Week,14,99
359324,Week,17,18
359324,Week,19,20
359324,Week,20,9
359324,Week,31,59
359324,Week,35,1
359324,Week,37,111
359324,Week,38,80
359324,Week,40,11
359324,Week,42,133
359324,Week,46,5
359324,Week,47,132
359324,Week,48,9
359324,Week,50,2
359324,Week,53,11
359324,Week,69,160
359324,Week,70,2
359324,Week,71,12
359324,Week,82,1
359324,Week,84,22
359324,Weekend,14,10
359324,Weekend,17,1
359324,Weekend,19,2
359324,Weekend,31,3
359324,Weekend,37,5
359324,Weekend,38,12
359324,Weekend,40,1
359324,Weekend,42,2
359324,Weekend,46,1
359324,Weekend,47,4
359324,Weekend,50,1
359324,Weekend,69,5
359324,Weekend,70,2
359324,Weekend,71,3
359324,Weekend,84,1
359325,Week,14,52
359325,Week,16,17
359325,Week,17,1
359325,Week,18,5
359325,Week,19,3
359325,Week,20,7
359325,Week,37,295
359325,Week,38,215
359325,Week,40,17
359325,Week,46,1
359325,Week,70,14
359325,Week,71,15
359325,Week,72,1
359325,Week,74,3
359325,Weekend,10,1
359325,Weekend,14,2
359325,Weekend,19,3
359325,Weekend,20,3
359325,Weekend,37,71
359325,Weekend,38,84
359325,Weekend,40,2
359325,Weekend,46,1
359325,Weekend,70,3
359325,Weekend,71,8
359326,Week,10,18
359326,Week,11,2
359326,Week,13,1
359326,Week,14,54
359326,Week,16,18
359326,Week,17,8
359326,Week,18,9
359326,Week,19,7
359326,Week,20,15
359326,Week,31,1
359326,Week,37,307
359326,Week,38,273
359326,Week,40,27
359326,Week,42,7
359326,Week,46,3
359326,Week,48,4
359326,Week,50,13
359326,Week,53,3
359326,Week,67,1
359326,Week,69,11
359326,Week,70,20
359326,Week,71,30
359326,Week,74,1
359326,Weekend,14,1
359326,Weekend,20,2
359326,Weekend,37,77
359326,Weekend,38,80
359326,Weekend,40,2
359326,Weekend,50,3
359326,Weekend,70,3
359326,Weekend,71,13
359330,Week,11,3
359330,Week,13,1
359330,Week,14,33
359330,Week,16,1
359330,Week,17,7
359330,Week,19,9
359330,Week,31,79
359330,Week,35,7
359330,Week,37,117
359330,Week,38,114
359330,Week,40,15
359330,Week,42,160
359330,Week,46,2
359330,Week,47,47
359330,Week,48,2
359330,Week,53,8
359330,Week,69,218
359330,Week,70,2
359330,Week,71,19
359330,Week,74,3
359330,Week,82,1
359330,Week,84,16
359330,Weekend,14,1
359330,Weekend,31,3
359330,Weekend,38,5
359330,Weekend,40,2
359330,Weekend,47,5
359330,Weekend,69,1
359330,Weekend,71,3
359330,Weekend,73,1
359330,Weekend,74,6
359330,Weekend,84,1
894955,Week,9,190
894955,Week,14,7
894955,Week,17,5
894955,Week,18,45
894955,Week,19,304
894955,Week,27,1
894955,Week,40,2
894955,Week,41,1
894955,Week,46,326
894955,Week,47,77
894955,Week,48,11
894955,Week,50,1
894955,Week,53,6
894955,Week,64,21
894955,Week,74,7
894955,Weekend,9,4
894955,Weekend,14,8
894955,Weekend,16,1
894955,Weekend,17,3
894955,Weekend,19,5
894955,Weekend,46,11
894955,Weekend,48,1
894955,Weekend,53,2
894955,Weekend,64,11
894955,Weekend,70,1
894955,Weekend,74,1
895496,Week,14,3
895496,Week,17,1
895496,Week,18,1
895496,Week,19,277
895496,Week,31,1
895496,Week,37,4
895496,Week,38,3
895496,Week,40,1
895496,Week,44,1
895496,Week,46,116
895496,Week,47,811
895496,Week,48,72
895496,Week,50,1
895496,Week,70,1
895496,Week,71,1
895496,Week,98,4
895496,Weekend,47,2
897937,Week,4,1
897937,Week,13,3
897937,Week,14,98
897937,Week,16,36
897937,Week,17,13
897937,Week,19,16
897937,Week,20,141
897937,Week,21,212
897937,Week,24,63
897937,Week,37,6
897937,Week,38,6
897937,Week,40,16
897937,Week,45,17
897937,Week,46,261
897937,Week,48,4
897937,Week,50,12
897937,Week,51,11
897937,Week,53,29
897937,Week,58,3
897937,Week,60,12
897937,Week,62,5
897937,Week,64,1
897937,Week,67,1
897937,Week,68,1
897937,Week,70,4
897937,Week,71,25
897937,Week,74,3
897937,Week,98,6
897937,Weekend,14,5
897937,Weekend,16,1
897937,Weekend,19,9
897937,Weekend,20,9
897937,Weekend,21,1
897937,Weekend,24,9
897937,Weekend,37,1
897937,Weekend,40,8
897937,Weekend,42,1
897937,Weekend,45,2
897937,Weekend,46,30
897937,Weekend,50,3
897937,Weekend,53,8
897937,Weekend,60,6
897937,Weekend,62,1
897937,Weekend,64,1
897937,Weekend,70,3
897937,Weekend,71,28
897937,Weekend,74,1
901890,Week,10,45
901890,Week,11,2
901890,Week,13,3
901890,Week,14,78
901890,Week,16,126
901890,Week,17,54
901890,Week,19,447
901890,Week,20,96
901890,Week,21,2
901890,Week,27,1
901890,Week,31,4
901890,Week,37,1
901890,Week,38,41
901890,Week,40,26
901890,Week,41,2
901890,Week,45,27
901890,Week,46,71
901890,Week,48,5
901890,Week,50,21
901890,Week,51,32
901890,Week,53,1
901890,Week,57,1
901890,Week,60,1
901890,Week,61,1
901890,Week,67,1
901890,Week,70,4
901890,Week,71,13
901890,Week,74,58
901890,Week,98,49
901890,Weekend,14,1
901890,Weekend,19,2
901890,Weekend,20,1
901890,Weekend,71,1
903106,Week,4,1
903106,Week,16,2
903106,Week,17,3
903106,Week,19,49
903106,Week,20,20
903106,Week,21,5
903106,Week,31,2
903106,Week,37,2
903106,Week,38,2
903106,Week,40,5
903106,Week,45,239
903106,Week,46,1237
903106,Week,51,10
903106,Week,67,1
903106,Week,70,33
903106,Week,71,230
903106,Week,74,2
903106,Week,95,1
903106,Week,98,6
903106,Weekend,74,1
904597,Week,4,1
904597,Week,7,1
904597,Week,10,18
904597,Week,13,2
904597,Week,14,676
904597,Week,17,50
904597,Week,18,1
904597,Week,19,50
904597,Week,20,172
904597,Week,27,2
904597,Week,31,1
904597,Week,37,3
904597,Week,38,12
904597,Week,40,53
904597,Week,41,1
904597,Week,44,1
904597,Week,45,96
904597,Week,46,324
904597,Week,47,308
904597,Week,48,21
904597,Week,49,7
904597,Week,50,13
904597,Week,51,11
904597,Week,53,1
904597,Week,59,2
904597,Week,60,1
904597,Week,62,6
904597,Week,63,1
904597,Week,65,1
904597,Week,67,2
904597,Week,70,4
904597,Week,71,1
904597,Week,74,4
904597,Week,84,27
904597,Week,91,1
904597,Week,98,20
904597,Week,99,1
904597,Weekend,14,1
904597,Weekend,20,1
904597,Weekend,45,1
904597,Weekend,46,1
904597,Weekend,47,1
904597,Weekend,50,1
906258,Week,10,1
906258,Week,14,150
906258,Week,16,57
906258,Week,17,1
906258,Week,19,271
906258,Week,20,385
906258,Week,21,285
906258,Week,37,2
906258,Week,40,89
906258,Week,41,2
906258,Week,45,9
906258,Week,46,399
906258,Week,70,12
906258,Week,71,63
906258,Week,74,6
906258,Week,98,5
906258,Weekend,21,1
906258,Weekend,71,1
906659,Week,9,10
906659,Week,14,24
906659,Week,16,4
906659,Week,17,2
906659,Week,19,164
906659,Week,20,25
906659,Week,21,8
906659,Week,31,3
906659,Week,34,1
906659,Week,37,5
906659,Week,38,3
906659,Week,40,10
906659,Week,41,5
906659,Week,45,221
906659,Week,46,221
906659,Week,48,144
906659,Week,50,10
906659,Week,51,13
906659,Week,53,19
906659,Week,67,1
906659,Week,71,1
906659,Week,74,1
906659,Weekend,45,1
907041,Week,14,31
907041,Week,17,1
907041,Week,19,153
907041,Week,20,12
907041,Week,21,22
907041,Week,27,2
907041,Week,34,2
907041,Week,40,2
907041,Week,41,2
907041,Week,45,7
907041,Week,46,1462
907041,Week,70,183
907041,Week,74,1
907041,Week,99,1
907041,Weekend,14,1
907041,Weekend,19,2
907041,Weekend,27,1
907041,Weekend,46,8
907041,Weekend,70,2
911170,Week,18,126
911170,Week,19,147
911170,Week,37,1
911170,Week,46,401
911170,Weekend,46,1
915560,Week,9,1
915560,Week,14,28
915560,Week,16,3
915560,Week,17,1
915560,Week,18,6
915560,Week,19,21
915560,Week,20,2
915560,Week,27,1
915560,Week,31,1
915560,Week,34,1
915560,Week,37,2
915560,Week,38,1
915560,Week,40,5
915560,Week,41,5
915560,Week,44,2
915560,Week,46,690
915560,Week,47,419
915560,Week,49,6
915560,Week,50,5
915560,Week,77,1
915560,Week,78,1
915560,Weekend,14,4
915560,Weekend,19,4
915560,Weekend,46,8
915560,Weekend,47,10
916949,Week,4,1
916949,Week,14,5
916949,Week,18,5
916949,Week,21,2
916949,Week,27,1
916949,Week,37,2
916949,Week,38,1
916949,Week,40,1
916949,Week,41,1
916949,Week,45,1
916949,Week,46,12
916949,Week,48,5
916949,Week,50,1
916949,Week,61,1
916949,Week,64,418
916949,Week,65,1
916949,Week,69,5
916949,Week,74,108
916949,Week,84,1
916949,Weekend,64,2
920567,Week,14,10
920567,Week,16,16
920567,Week,17,60
920567,Week,19,197
920567,Week,20,20
920567,Week,21,143
920567,Week,27,4
920567,Week,31,4
920567,Week,34,1
920567,Week,37,2
920567,Week,38,18
920567,Week,40,39
920567,Week,41,1
920567,Week,42,1
920567,Week,45,939
920567,Week,46,381
920567,Week,48,1
920567,Week,50,12
920567,Week,67,9
920567,Week,70,1
920567,Week,71,12
920567,Week,74,3
920567,Week,78,2
920567,Week,90,1
920567,Week,95,1
920567,Week,98,17
920567,Weekend,17,2
920567,Weekend,19,2
920567,Weekend,20,1
920567,Weekend,21,1
921002,Week,14,38
921002,Week,17,2
921002,Week,18,15
921002,Week,19,19
921002,Week,41,1
921002,Week,46,1024
921002,Weekend,14,8
921002,Weekend,18,1
921002,Weekend,31,2
921002,Weekend,46,2
922379,Week,9,4
922379,Week,14,35
922379,Week,18,21
922379,Week,45,3
922379,Week,46,638
922379,Week,50,8
922379,Weekend,9,1
922379,Weekend,14,1
922379,Weekend,46,1
925657,Week,1,1
925657,Week,4,4
925657,Week,9,1
925657,Week,10,25
