issuer_code,day_week,violation_code,count
350433,5,48,4
350433,5,50,19
350433,5,51,1
350433,5,53,1
350433,5,61,1
350433,5,64,1
350433,5,70,9
350433,5,71,18
350433,5,73,1
350433,5,74,10
350433,5,75,2
350433,5,82,3
350433,5,83,29
350433,5,84,23
350433,6,14,32
350433,6,17,2
350433,6,19,11
350433,6,20,9
350433,6,21,298
350433,6,37,1
350433,6,38,51
350433,6,40,108
350433,6,46,4
350433,6,50,7
350433,6,51,1
350433,6,60,1
350433,6,70,4
350433,6,71,32
350433,6,73,2
350433,6,74,13
350433,6,75,1
350433,6,82,2
350433,6,83,27
350433,6,84,8
350433,7,13,1
350433,7,14,73
350433,7,16,1
350433,7,19,21
350433,7,20,72
350433,7,40,186
350433,7,46,4
350433,7,48,5
350433,7,50,24
350433,7,60,1
350433,7,70,12
350433,7,71,16
350433,7,73,1
350433,7,74,12
350433,7,82,1
350433,7,83,20
350439,1,10,1
350439,1,13,7
350439,1,14,27
350439,1,16,1
350439,1,17,11
350439,1,19,18
350439,1,20,8
350439,1,21,6
350439,1,31,98
350439,1,38,84
350439,1,40,7
350439,1,42,2
350439,1,46,9
350439,1,47,5
350439,1,48,1
350439,1,50,2
350439,1,51,2
350439,1,64,3
350439,1,67,1
350439,1,69,49
350439,1,70,3
350439,1,71,7
350439,1,74,1
350439,1,82,1
350439,1,84,2
350439,1,89,2
350439,2,10,5
350439,2,13,3
350439,2,14,87
350439,2,17,2
350439,2,19,11
350439,2,20,8
350439,2,21,4
350439,2,24,1
350439,2,31,47
350439,2,38,94
350439,2,40,7
350439,2,46,6
350439,2,47,8
350439,2,64,1
350439,2,69,45
350439,2,70,1
350439,2,71,1
350439,2,74,4
350439,2,81,2
350439,2,82,1
350439,2,84,4
350439,2,89,1
350439,3,10,2
350439,3,13,2
350439,3,14,75
350439,3,16,3
350439,3,17,3
350439,3,18,4
350439,3,19,31
350439,3,20,8
350439,3,31,75
350439,3,35,1
350439,3,37,1
350439,3,38,84
350439,3,40,13
350439,3,46,12
350439,3,47,3
350439,3,50,1
350439,3,69,25
350439,3,70,2
350439,3,71,1
350439,3,74,1
350439,4,10,1
350439,4,13,6
350439,4,14,85
350439,4,16,7
350439,4,17,5
350439,4,18,1
350439,4,19,16
350439,4,20,2
350439,4,21,18
350439,4,31,46
350439,4,38,97
350439,4,40,15
350439,4,46,11
350439,4,47,5
350439,4,48,3
350439,4,50,2
350439,4,64,9
350439,4,69,17
350439,4,71,1
350439,4,82,2
350439,5,10,3
350439,5,13,5
350439,5,14,48
350439,5,16,3
350439,5,17,8
350439,5,19,17
350439,5,20,1
350439,5,31,74
350439,5,38,105
350439,5,40,17
350439,5,42,1
350439,5,46,14
350439,5,47,3
350439,5,48,6
350439,5,50,2
350439,5,51,1
350439,5,67,1
350439,5,69,29
350439,5,71,2
350439,5,82,3
350439,5,84,4
350439,5,89,7
350439,6,10,1
350439,6,13,1
350439,6,14,7
350439,6,16,2
350439,6,20,1
350439,6,31,1
350439,6,38,28
350439,6,40,3
350439,6,46,1
350439,6,47,1
350439,6,50,1
350439,6,69,1
350439,6,71,2
350439,6,84,1
351239,1,13,2
351239,1,14,55
351239,1,16,5
351239,1,17,8
351239,1,18,3
351239,1,19,37
351239,1,20,61
351239,1,24,3
351239,1,37,4
351239,1,38,11
351239,1,40,126
351239,1,46,97
351239,1,48,35
351239,1,50,4
351239,1,51,7
351239,1,53,1
351239,1,60,3
351239,1,61,3
351239,1,70,6
351239,1,71,21
351239,1,74,1
351239,1,75,2
351239,1,77,2
351239,1,82,4
351239,1,84,2
351239,2,13,3
351239,2,14,72
351239,2,16,4
351239,2,17,7
351239,2,19,50
351239,2,20,75
351239,2,37,1
351239,2,38,13
351239,2,40,113
351239,2,46,131
351239,2,48,24
351239,2,50,11
351239,2,51,5
351239,2,60,1
351239,2,61,2
351239,2,67,4
351239,2,70,1
351239,2,71,16
351239,2,73,3
351239,2,74,3
351239,2,75,1
351239,2,77,4
351239,2,82,6
351239,2,84,3
351239,3,9,1
351239,3,10,1
351239,3,13,1
351239,3,14,68
351239,3,16,11
351239,3,17,7
351239,3,19,38
351239,3,20,48
351239,3,24,3
351239,3,37,1
351239,3,38,9
351239,3,40,103
351239,3,46,93
351239,3,48,40
351239,3,50,8
351239,3,51,3
351239,3,53,2
351239,3,61,5
351239,3,67,2
351239,3,70,3
351239,3,71,8
351239,3,73,3
351239,3,74,1
351239,3,75,1
351239,3,77,4
351239,3,82,3
351239,3,84,1
351239,4,13,2
351239,4,14,96
351239,4,16,6
351239,4,17,7
351239,4,19,43
351239,4,20,32
351239,4,24,1
351239,4,37,4
351239,4,38,7
351239,4,40,87
351239,4,46,126
351239,4,48,34
351239,4,50,9
351239,4,51,7
351239,4,53,5
351239,4,61,1
351239,4,70,3
351239,4,71,5
351239,4,73,3
351239,4,77,3
351239,4,80,1
351239,4,82,3
351239,4,84,2
351239,5,13,1
351239,5,14,67
351239,5,16,3
351239,5,17,5
351239,5,19,52
351239,5,20,37
351239,5,37,7
351239,5,38,21
351239,5,40,87
351239,5,46,119
351239,5,48,28
351239,5,50,10
351239,5,51,3
351239,5,53,4
351239,5,60,1
351239,5,61,1
351239,5,70,5
351239,5,71,12
351239,5,73,3
351239,5,74,1
351239,5,75,1
351239,5,77,3
351239,5,82,1
351239,5,84,5
351239,6,13,1
351239,6,14,10
351239,6,19,19
351239,6,20,14
351239,6,21,9
351239,6,37,5
351239,6,38,35
351239,6,40,57
351239,6,46,44
351239,6,48,9
351239,6,50,6
351239,6,51,1
351239,6,53,1
351239,6,70,2
351239,6,71,8
351239,6,75,1
351239,6,82,1
351239,6,84,1
351239,7,9,1
351239,7,13,1
351239,7,14,7
351239,7,19,9
351239,7,20,9
351239,7,40,100
351239,7,46,21
351239,7,48,6
351239,7,50,5
351239,7,51,2
351239,7,53,1
351239,7,67,1
351239,7,71,2
351239,7,75,1
351239,7,84,1
351274,1,10,1
351274,1,11,5
351274,1,13,13
351274,1,14,501
351274,1,16,46
351274,1,17,8
351274,1,18,21
351274,1,19,65
351274,1,20,5
351274,1,31,52
351274,1,38,1
351274,1,40,27
351274,1,42,3
351274,1,46,45
351274,1,47,54
351274,1,48,18
351274,1,50,2
351274,1,61,1
351274,1,64,58
351274,1,69,43
351274,1,70,7
351274,1,71,12
351274,1,74,1
351274,1,84,31
351274,1,98,1
351274,2,11,1
351274,2,13,15
351274,2,14,437
351274,2,16,27
351274,2,17,7
351274,2,19,43
351274,2,20,3
351274,2,31,22
351274,2,40,11
351274,2,42,2
351274,2,46,34
351274,2,47,55
351274,2,48,12
351274,2,50,3
351274,2,51,3
351274,2,53,1
351274,2,64,34
351274,2,69,17
351274,2,70,4
351274,2,71,10
351274,2,74,1
351274,2,83,1
351274,2,84,22
351274,3,9,2
351274,3,10,1
351274,3,11,8
351274,3,13,9
351274,3,14,514
351274,3,16,39
351274,3,17,10
351274,3,18,5
351274,3,19,55
351274,3,20,7
351274,3,31,53
351274,3,37,1
351274,3,40,18
351274,3,42,1
351274,3,46,64
351274,3,47,69
351274,3,48,30
351274,3,50,10
351274,3,51,1
351274,3,64,30
351274,3,69,39
351274,3,70,9
351274,3,71,10
351274,3,73,2
351274,3,74,2
351274,3,84,31
351274,4,8,1
351274,4,11,7
351274,4,13,4
351274,4,14,480
351274,4,16,38
351274,4,17,12
351274,4,19,60
351274,4,20,13
351274,4,21,12
351274,4,31,48
351274,4,38,9
351274,4,40,20
351274,4,42,3
351274,4,46,61
351274,4,47,63
351274,4,48,26
351274,4,50,3
351274,4,64,44
351274,4,67,1
351274,4,69,30
351274,4,70,3
351274,4,71,11
351274,4,73,2
351274,4,84,30
351274,5,10,2
351274,5,11,4
351274,5,13,16
351274,5,14,536
351274,5,16,32
351274,5,17,19
351274,5,18,16
351274,5,19,71
351274,5,20,15
351274,5,21,5
351274,5,31,33
351274,5,37,1
351274,5,38,4
351274,5,40,26
351274,5,42,3
351274,5,46,53
351274,5,47,82
351274,5,48,34
351274,5,50,4
351274,5,51,1
351274,5,64,63
351274,5,69,45
351274,5,70,7
351274,5,71,11
351274,5,74,2
351274,5,84,31
351274,6,10,2
351274,6,13,7
351274,6,14,162
351274,6,16,36
351274,6,19,10
351274,6,20,6
351274,6,31,37
351274,6,38,7
351274,6,40,12
351274,6,42,1
351274,6,46,24
351274,6,47,47
351274,6,48,6
351274,6,50,1
351274,6,64,14
351274,6,69,6
351274,6,70,6
351274,6,71,8
351274,6,73,1
351274,6,84,8
351274,7,11,1
351274,7,13,8
351274,7,14,85
351274,7,16,4
351274,7,17,3
351274,7,19,7
351274,7,20,2
351274,7,40,7
351274,7,46,22
351274,7,48,5
351274,7,50,2
351274,7,64,24
351274,7,70,1
351274,7,71,2
351280,1,10,2
351280,1,13,3
351280,1,14,88
351280,1,16,43
351280,1,17,5
351280,1,19,24
351280,1,20,71
351280,1,21,227
351280,1,24,47
351280,1,37,1
351280,1,38,2
351280,1,40,9
351280,1,46,45
351280,1,48,20
351280,1,50,1
351280,1,51,17
351280,1,53,22
351280,1,61,2
351280,1,66,4
351280,1,67,1
351280,1,70,2
351280,1,71,15
351280,1,82,1
351280,1,84,7
351280,2,10,9
351280,2,13,1
351280,2,14,69
351280,2,16,35
351280,2,17,9
351280,2,19,20
351280,2,20,51
351280,2,21,268
351280,2,24,26
351280,2,31,1
351280,2,37,2
351280,2,38,1
351280,2,40,11
351280,2,46,53
351280,2,48,28
351280,2,50,2
351280,2,51,10
351280,2,53,11
351280,2,60,1
351280,2,61,1
351280,2,66,16
351280,2,68,2
351280,2,70,12
351280,2,71,29
351280,2,74,1
351280,2,75,1
351280,2,82,2
351280,2,84,5
351280,3,10,4
351280,3,14,131
351280,3,16,87
351280,3,17,11
351280,3,19,35
351280,3,20,79
351280,3,21,17
351280,3,24,31
351280,3,31,3
351280,3,38,2
351280,3,40,15
351280,3,45,1
351280,3,46,19
351280,3,48,41
351280,3,50,3
351280,3,51,18
351280,3,53,36
351280,3,60,1
351280,3,61,3
351280,3,66,16
351280,3,69,1
351280,3,70,4
351280,3,71,26
351280,3,74,1
351280,3,82,3
351280,3,84,21
351280,4,10,5
351280,4,13,1
351280,4,14,87
351280,4,16,41
351280,4,17,10
351280,4,19,20
351280,4,20,55
351280,4,21,284
351280,4,24,31
351280,4,38,1
351280,4,40,15
351280,4,46,31
351280,4,48,43
351280,4,50,3
351280,4,51,8
351280,4,53,16
351280,4,61,2
351280,4,66,7
351280,4,69,1
351280,4,70,3
351280,4,71,19
351280,4,75,2
351280,4,82,4
351280,4,84,11
351280,5,10,5
351280,5,14,107
351280,5,16,59
351280,5,17,8
351280,5,19,22
351280,5,20,59
351280,5,21,215
351280,5,24,45
351280,5,31,1
351280,5,37,1
351280,5,38,2
351280,5,40,21
351280,5,46,28
351280,5,48,52
351280,5,50,4
351280,5,51,13
351280,5,53,29
351280,5,61,2
351280,5,66,35
351280,5,69,1
351280,5,70,11
351280,5,71,20
351280,5,74,1
351280,5,75,1
351280,5,82,3
351280,5,84,18
351280,6,10,3
351280,6,14,80
351280,6,16,29
351280,6,17,26
351280,6,19,20
351280,6,20,162
351280,6,21,57
351280,6,37,1
351280,6,38,6
351280,6,40,39
351280,6,46,9
351280,6,48,24
351280,6,50,3
351280,6,51,3
351280,6,53,1
351280,6,61,4
351280,6,66,14
351280,6,67,1
351280,6,68,2
351280,6,70,15
351280,6,71,54
351280,6,82,2
351280,6,84,8
351919,1,9,1
351919,1,10,1
351919,1,11,1
351919,1,13,1
351919,1,14,246
351919,1,16,16
351919,1,17,2
351919,1,18,4
351919,1,19,9
351919,1,20,2
351919,1,31,79
351919,1,35,1
351919,1,37,31
351919,1,38,13
351919,1,40,3
351919,1,42,110
351919,1,47,31
351919,1,51,1
351919,1,64,6
351919,1,69,172
351919,1,70,4
351919,1,71,11
351919,1,84,5
351919,2,10,1
351919,2,13,2
351919,2,14,269
351919,2,16,5
351919,2,17,5
351919,2,18,3
351919,2,19,2
351919,2,31,62
351919,2,35,1
351919,2,37,28
351919,2,38,5
351919,2,40,2
351919,2,42,104
351919,2,46,1
351919,2,47,45
351919,2,48,3
351919,2,51,1
351919,2,53,1
351919,2,64,5
351919,2,69,184
351919,2,70,3
351919,2,71,16
351919,2,84,3
351919,3,10,1
351919,3,13,6
351919,3,14,187
351919,3,16,10
351919,3,17,2
351919,3,18,10
351919,3,19,6
351919,3,31,68
351919,3,37,14
351919,3,38,7
351919,3,40,1
351919,3,42,75
351919,3,43,4
351919,3,47,28
351919,3,48,1
351919,3,51,1
351919,3,64,4
351919,3,69,139
351919,3,70,5
351919,3,71,13
351919,3,84,7
351919,4,11,1
351919,4,13,1
351919,4,14,234
351919,4,16,5
351919,4,17,2
351919,4,18,3
351919,4,19,7
351919,4,20,2
351919,4,31,50
351919,4,35,1
351919,4,37,30
351919,4,38,7
351919,4,40,1
351919,4,42,123
351919,4,43,6
351919,4,47,33
351919,4,48,3
351919,4,64,9
351919,4,69,152
351919,4,70,5
351919,4,71,16
351919,4,74,1
351919,5,9,2
351919,5,13,1
351919,5,14,178
351919,5,16,9
351919,5,17,6
351919,5,18,6
351919,5,19,7
351919,5,31,57
351919,5,37,23
351919,5,38,14
351919,5,40,3
351919,5,42,111
351919,5,43,5
351919,5,47,30
351919,5,48,2
351919,5,51,2
351919,5,64,5
351919,5,69,140
351919,5,70,3
351919,5,71,11
351919,5,84,1
351919,6,10,2
351919,6,13,1
351919,6,14,42
351919,6,16,2
351919,6,17,3
351919,6,19,5
351919,6,21,1
351919,6,31,12
351919,6,37,52
351919,6,38,64
351919,6,40,9
351919,6,42,2
351919,6,46,3
351919,6,47,22
351919,6,48,2
351919,6,64,2
351919,6,69,11
351919,6,70,8
351919,6,71,9
351919,6,84,1
351929,1,4,2
351929,1,10,3
351929,1,13,7
351929,1,14,118
351929,1,16,118
351929,1,17,50
351929,1,19,8
351929,1,20,43
351929,1,24,5
351929,1,31,40
351929,1,37,32
351929,1,38,46
351929,1,40,10
351929,1,42,14
351929,1,46,14
351929,1,48,4
351929,1,50,2
351929,1,51,8
351929,1,53,3
351929,1,69,54
351929,1,70,8
351929,1,71,17
351929,1,74,3
351929,1,82,7
351929,1,84,3
351929,2,10,5
351929,2,13,7
351929,2,14,129
351929,2,16,61
351929,2,17,34
351929,2,18,1
351929,2,19,8
351929,2,20,22
351929,2,24,6
351929,2,31,26
351929,2,37,23
351929,2,38,40
351929,2,40,6
351929,2,42,17
351929,2,46,25
351929,2,48,3
351929,2,50,2
351929,2,51,5
351929,2,53,1
351929,2,69,46
351929,2,70,3
351929,2,71,14
351929,2,74,2
351929,2,82,5
351929,2,84,1
351929,3,10,1
351929,3,13,3
351929,3,14,133
351929,3,16,100
351929,3,17,45
351929,3,19,9
351929,3,20,38
351929,3,24,4
351929,3,26,3
351929,3,31,35
351929,3,37,16
351929,3,38,37
351929,3,40,14
351929,3,42,17
351929,3,43,1
351929,3,46,23
351929,3,48,2
351929,3,50,2
351929,3,51,5
351929,3,53,3
351929,3,69,35
351929,3,70,3
351929,3,71,17
351929,3,74,2
351929,3,82,7
351929,3,84,4
351929,4,10,3
351929,4,13,11
351929,4,14,153
351929,4,16,80
351929,4,17,46
351929,4,19,12
351929,4,20,16
351929,4,23,1
351929,4,24,2
351929,4,26,4
351929,4,31,55
351929,4,37,33
351929,4,38,41
351929,4,40,17
351929,4,42,24
351929,4,46,42
351929,4,48,7
351929,4,50,2
351929,4,51,12
351929,4,53,4
351929,4,69,75
351929,4,70,6
351929,4,71,13
351929,4,74,3
351929,4,82,7
351929,4,84,5
351929,5,10,8
351929,5,13,8
351929,5,14,123
351929,5,16,101
351929,5,17,48
351929,5,19,6
351929,5,20,46
351929,5,23,1
351929,5,24,5
351929,5,26,3
351929,5,31,48
351929,5,37,32
351929,5,38,35
351929,5,40,13
351929,5,42,30
351929,5,46,22
351929,5,48,5
351929,5,50,2
351929,5,51,11
351929,5,53,1
351929,5,69,73
351929,5,70,7
351929,5,71,17
351929,5,74,5
351929,5,77,1
351929,5,82,7
351929,5,84,3
351929,6,4,6
351929,6,10,4
351929,6,14,149
351929,6,16,74
351929,6,17,89
351929,6,19,14
351929,6,20,8
351929,6,31,24
351929,6,37,99
351929,6,38,179
351929,6,40,15
351929,6,42,1
351929,6,46,21
351929,6,48,1
351929,6,50,3
351929,6,69,8
351929,6,70,17
351929,6,71,32
351929,6,74,4
351929,6,82,2
351929,6,84,3
351929,7,4,15
351929,7,10,18
351929,7,13,6
351929,7,14,217
351929,7,16,26
351929,7,17,108
351929,7,19,29
351929,7,20,54
351929,7,40,85
351929,7,46,14
351929,7,48,1
351929,7,50,3
351929,7,51,2
351929,7,53,1
351929,7,70,26
351929,7,71,80
351929,7,74,16
351929,7,82,2
351995,1,10,1
351995,1,14,52
351995,1,16,200
351995,1,17,15
351995,1,19,2
351995,1,20,237
351995,1,21,65
351995,1,24,5
351995,1,31,16
351995,1,37,11
351995,1,38,38
351995,1,40,24
351995,1,42,5
351995,1,46,21
351995,1,48,16
351995,1,50,18
351995,1,51,35
351995,1,53,5
351995,1,68,1
351995,1,69,14
351995,1,70,6
351995,1,71,19
351995,1,74,3
351995,1,77,2
351995,1,82,9
351995,1,84,15
351995,2,10,1
351995,2,14,38
351995,2,16,177
351995,2,17,5
351995,2,19,3
351995,2,20,180
351995,2,21,40
351995,2,24,8
351995,2,31,12
351995,2,37,7
351995,2,38,16
351995,2,40,21
351995,2,42,4
351995,2,46,28
351995,2,48,12
351995,2,50,19
351995,2,51,38
351995,2,53,1
351995,2,68,1
351995,2,69,14
351995,2,70,2
351995,2,71,14
351995,2,74,5
351995,2,82,3
351995,2,83,1
351995,2,84,17
351995,2,98,1
351995,3,10,1
351995,3,14,20
351995,3,16,127
351995,3,17,7
351995,3,20,142
351995,3,21,1
351995,3,24,4
351995,3,31,5
351995,3,37,1
351995,3,38,9
351995,3,40,19
351995,3,42,2
351995,3,46,13
351995,3,48,14
351995,3,49,1
351995,3,50,9
351995,3,51,24
351995,3,53,1
351995,3,69,19
351995,3,70,6
351995,3,71,13
351995,3,74,1
351995,3,82,7
351995,3,84,10
351995,4,14,20
351995,4,16,97
351995,4,17,5
351995,4,19,1
351995,4,20,93
351995,4,21,32
351995,4,24,5
351995,4,31,8
351995,4,37,7
351995,4,38,25
351995,4,40,16
351995,4,42,3
351995,4,46,28
351995,4,48,13
351995,4,50,6
351995,4,51,19
351995,4,69,14
351995,4,70,1
351995,4,71,6
351995,4,82,2
351995,4,83,1
351995,4,84,10
351995,5,10,1
351995,5,13,1
351995,5,14,37
351995,5,16,201
351995,5,17,4
351995,5,19,4
351995,5,20,182
351995,5,21,53
351995,5,24,7
351995,5,31,6
351995,5,37,5
351995,5,38,27
351995,5,40,17
351995,5,42,5
351995,5,46,22
351995,5,48,13
351995,5,50,14
351995,5,51,35
351995,5,53,2
351995,5,68,1
351995,5,69,20
351995,5,70,5
351995,5,71,16
351995,5,74,1
351995,5,77,2
351995,5,82,3
351995,5,83,1
351995,5,84,16
351995,6,10,3
351995,6,13,1
351995,6,14,80
351995,6,16,58
351995,6,17,6
351995,6,19,8
351995,6,20,182
351995,6,21,26
351995,6,31,12
351995,6,37,29
351995,6,38,77
351995,6,40,58
351995,6,42,1
351995,6,46,20
351995,6,48,10
351995,6,50,12
351995,6,51,16
351995,6,53,6
351995,6,68,2
351995,6,69,5
351995,6,70,30
351995,6,71,65
351995,6,74,3
351995,6,77,1
351995,6,82,5
351995,6,83,6
351995,6,84,8
351995,6,98,1
351995,7,10,35
351995,7,11,2
351995,7,14,132
351995,7,16,55
351995,7,17,6
351995,7,19,19
351995,7,20,109
351995,7,40,154
351995,7,46,9
351995,7,48,25
351995,7,49,1
351995,7,50,36
351995,7,51,4
351995,7,53,29
351995,7,68,8
351995,7,70,52
351995,7,71,81
351995,7,74,7
351995,7,75,1
351995,7,77,2
351995,7,82,5
351995,7,83,7
351995,7,84,1
351995,7,98,3
351997,1,10,5
351997,1,13,1
351997,1,14,51
351997,1,16,27
351997,1,17,11
351997,1,19,61
351997,1,20,45
351997,1,21,496
351997,1,24,1
351997,1,38,87
351997,1,40,63
351997,1,46,32
351997,1,48,11
351997,1,50,6
351997,1,53,1
351997,1,67,1
351997,1,70,8
351997,1,71,7
351997,1,72,1
351997,1,82,3
351997,1,83,2
351997,1,84,7
351997,2,10,5
351997,2,13,1
351997,2,14,39
351997,2,16,33
351997,2,17,8
351997,2,19,72
351997,2,20,25
351997,2,21,549
351997,2,38,81
351997,2,40,40
351997,2,46,52
351997,2,48,16
351997,2,50,4
351997,2,60,1
351997,2,70,8
351997,2,71,7
351997,2,73,1
351997,2,74,1
351997,2,82,3
351997,2,83,2
351997,2,84,4
351997,2,98,1
351997,3,10,7
351997,3,14,35
351997,3,16,25
351997,3,17,2
351997,3,18,3
351997,3,19,49
351997,3,20,19
351997,3,21,154
351997,3,35,1
351997,3,37,1
351997,3,38,89
351997,3,39,1
351997,3,40,46
351997,3,46,67
351997,3,48,5
351997,3,50,3
351997,3,53,1
351997,3,67,1
351997,3,70,1
351997,3,71,7
351997,3,72,1
351997,3,73,3
351997,3,74,3
351997,3,82,3
351997,3,83,6
351997,3,84,2
351997,4,10,5
351997,4,14,56
351997,4,16,21
351997,4,17,2
351997,4,19,54
351997,4,20,11
351997,4,21,309
351997,4,24,2
351997,4,38,89
351997,4,40,49
351997,4,46,46
351997,4,48,7
351997,4,50,3
351997,4,53,1
351997,4,70,1
351997,4,71,8
351997,4,73,1
351997,4,74,1
351997,4,83,3
351997,4,84,2
351997,4,98,1
351997,5,10,4
351997,5,14,44
351997,5,16,21
351997,5,17,3
351997,5,19,42
351997,5,20,13
351997,5,21,511
351997,5,24,1
351997,5,38,78
351997,5,40,34
351997,5,46,30
351997,5,48,5
351997,5,50,3
351997,5,51,1
351997,5,53,3
351997,5,60,34
351997,5,70,2
351997,5,71,6
351997,5,74,1
351997,5,82,1
351997,5,84,8
351997,6,10,6
351997,6,14,44
351997,6,16,53
351997,6,17,3
351997,6,19,89
351997,6,20,20
351997,6,21,223
351997,6,28,1
351997,6,38,192
351997,6,40,93
351997,6,46,37
351997,6,48,7
351997,6,50,4
351997,6,53,2
351997,6,60,3
351997,6,67,2
351997,6,70,3
351997,6,71,3
351997,6,72,1
351997,6,73,3
351997,6,82,2
351997,6,84,9
351997,6,98,1
352036,1,9,1
352036,1,13,4
352036,1,14,71
352036,1,16,15
352036,1,17,11
352036,1,18,1
352036,1,19,8
352036,1,20,154
352036,1,21,290
352036,1,24,1
352036,1,31,235
352036,1,38,17
352036,1,40,3
352036,1,42,3
352036,1,46,17
352036,1,47,53
352036,1,48,4
352036,1,51,1
352036,1,53,1
352036,1,69,85
352036,1,70,6
352036,1,71,12
352036,1,74,5
352036,1,82,17
352036,1,84,2
352036,1,98,2
352036,2,10,3
352036,2,13,1
352036,2,14,47
352036,2,16,3
352036,2,17,8
352036,2,18,2
352036,2,19,11
352036,2,20,48
352036,2,21,223
352036,2,31,135
352036,2,37,3
352036,2,38,18
352036,2,42,3
352036,2,46,8
352036,2,47,68
352036,2,48,2
352036,2,51,3
352036,2,53,4
352036,2,64,3
352036,2,69,58
352036,2,70,1
352036,2,71,8
352036,2,74,6
352036,2,82,11
352036,2,84,1
352036,3,9,12
352036,3,10,4
352036,3,13,6
352036,3,14,64
352036,3,16,9
352036,3,17,13
352036,3,18,1
352036,3,19,12
352036,3,20,43
352036,3,21,64
352036,3,31,198
352036,3,37,2
352036,3,38,24
352036,3,40,5
352036,3,42,10
352036,3,46,23
352036,3,47,83
352036,3,48,7
352036,3,50,2
352036,3,51,3
352036,3,53,5
352036,3,69,100
352036,3,71,9
352036,3,74,11
352036,3,82,21
352036,4,10,4
352036,4,14,48
352036,4,16,2
352036,4,17,11
352036,4,19,13
352036,4,20,49
352036,4,21,213
352036,4,31,135
352036,4,38,12
352036,4,40,2
352036,4,42,4
352036,4,46,9
352036,4,47,56
352036,4,48,3
352036,4,50,1
352036,4,51,2
352036,4,53,1
352036,4,69,77
352036,4,70,2
352036,4,71,12
352036,4,74,3
352036,4,75,1
352036,4,82,17
352036,4,98,1
352036,5,10,1
352036,5,14,21
352036,5,16,4
352036,5,17,7
352036,5,19,7
352036,5,20,36
352036,5,21,200
352036,5,31,99
352036,5,37,2
352036,5,38,21
352036,5,40,5
352036,5,42,1
352036,5,46,12
352036,5,47,41
352036,5,51,2
352036,5,53,3
352036,5,69,29
352036,5,70,3
352036,5,71,13
352036,5,74,5
352036,5,82,7
352036,6,10,1
352036,6,14,107
352036,6,16,22
352036,6,17,23
352036,6,19,7
352036,6,20,36
352036,6,21,219
352036,6,23,2
352036,6,24,1
352036,6,31,99
352036,6,37,1
352036,6,38,117
352036,6,40,27
352036,6,42,2
352036,6,46,13
352036,6,47,61
352036,6,48,5
352036,6,51,1
352036,6,53,4
352036,6,64,1
352036,6,69,19
352036,6,70,6
352036,6,71,12
352036,6,74,7
352036,6,82,6
352036,6,84,1
352036,6,98,1
352036,7,10,3
352036,7,13,13
352036,7,14,132
352036,7,16,30
352036,7,17,97
352036,7,19,51
352036,7,20,18
352036,7,24,3
352036,7,40,46
352036,7,46,9
352036,7,48,2
352036,7,53,2
352036,7,60,1
352036,7,70,4
352036,7,71,21
352036,7,74,6
352036,7,75,1
352036,7,82,4
352070,1,13,2
352070,1,14,44
352070,1,16,3
352070,1,17,4
352070,1,19,9
352070,1,20,45
352070,1,21,24
352070,1,24,17
352070,1,37,122
352070,1,38,204
352070,1,40,32
352070,1,46,25
352070,1,48,2
352070,1,50,14
352070,1,51,1
352070,1,70,17
352070,1,71,34
352070,1,74,4
352070,2,13,10
352070,2,14,53
352070,2,16,5
352070,2,17,6
352070,2,19,8
352070,2,20,54
352070,2,21,14
352070,2,24,19
352070,2,37,123
352070,2,38,158
352070,2,40,39
352070,2,46,44
352070,2,48,2
352070,2,50,11
352070,2,70,18
352070,2,71,31
352070,2,74,6
352070,2,84,2
352070,3,13,4
352070,3,14,31
352070,3,16,1
352070,3,17,6
352070,3,19,8
352070,3,20,32
352070,3,24,4
352070,3,37,98
352070,3,38,114
352070,3,40,32
352070,3,46,32
352070,3,48,1
352070,3,50,7
352070,3,51,1
352070,3,70,13
352070,3,71,28
352070,3,74,3
352070,3,82,3
352070,3,84,1
352070,4,13,1
352070,4,14,54
352070,4,16,3
352070,4,17,3
352070,4,19,6
352070,4,20,29
352070,4,24,11
352070,4,37,92
352070,4,38,161
352070,4,40,29
352070,4,46,50
352070,4,50,7
352070,4,51,1
352070,4,70,15
352070,4,71,23
352070,4,74,1
352070,4,82,1
352070,4,84,4
352070,5,13,4
352070,5,14,50
352070,5,16,4
352070,5,17,8
352070,5,19,9
352070,5,20,25
352070,5,21,18
352070,5,24,4
352070,5,37,114
352070,5,38,165
352070,5,40,38
352070,5,46,45
352070,5,50,10
352070,5,70,19
352070,5,71,35
352070,5,74,2
352070,5,75,1
352070,5,82,3
352070,5,98,1
352070,6,14,18
352070,6,16,3
352070,6,17,20
352070,6,19,12
352070,6,20,94
352070,6,37,105
352070,6,38,192
352070,6,40,36
352070,6,46,35
352070,6,48,1
352070,6,50,6
352070,6,70,19
352070,6,71,32
352070,6,74,2
352079,1,10,5
352079,1,13,5
352079,1,14,125
352079,1,16,209
352079,1,17,18
352079,1,19,21
352079,1,20,93
352079,1,21,262
352079,1,31,19
352079,1,38,9
352079,1,40,9
352079,1,45,1
352079,1,46,25
352079,1,48,22
352079,1,50,2
352079,1,51,10
352079,1,53,11
352079,1,66,13
352079,1,67,1
352079,1,69,14
352079,1,70,7
352079,1,71,22
352079,1,74,5
352079,1,75,5
352079,1,82,3
352079,1,84,11
352079,2,10,8
352079,2,13,2
352079,2,14,72
352079,2,16,231
