issuer_code,day_week,violation_category,count
904597,7,3,1
906258,1,1,59
906258,1,2,220
906258,1,3,62
906258,1,5,22
906258,1,,1
906258,2,1,80
906258,2,2,184
906258,2,3,97
906258,2,5,20
906258,2,,1
906258,3,2,207
906258,3,3,77
906258,3,5,17
906258,4,1,50
906258,4,2,148
906258,4,3,98
906258,4,5,14
906258,5,1,96
906258,5,2,200
906258,5,3,74
906258,5,4,2
906258,5,5,8
906258,6,1,1
906258,6,5,1
906659,1,1,3
906659,1,2,57
906659,1,3,152
906659,1,,1
906659,2,2,49
906659,2,3,133
906659,2,4,3
906659,2,5,1
906659,3,1,2
906659,3,2,37
906659,3,3,152
906659,3,5,2
906659,3,,1
906659,4,1,3
906659,4,2,54
906659,4,3,120
906659,4,4,1
906659,4,5,1
906659,5,2,35
906659,5,3,82
906659,5,4,2
906659,5,5,1
906659,5,,3
906659,7,3,1
907041,1,1,7
907041,1,2,44
907041,1,3,329
907041,1,5,24
907041,1,,1
907041,2,1,2
907041,2,2,30
907041,2,3,296
907041,2,5,42
907041,2,6,1
907041,3,1,10
907041,3,2,34
907041,3,3,317
907041,3,4,2
907041,3,5,27
907041,4,1,1
907041,4,2,35
907041,4,3,267
907041,4,5,41
907041,4,,1
907041,5,1,2
907041,5,2,58
907041,5,3,260
907041,5,5,50
907041,6,3,3
907041,7,2,4
907041,7,3,5
907041,7,5,2
911170,1,2,22
911170,1,3,48
911170,2,2,34
911170,2,3,99
911170,3,2,30
911170,3,3,69
911170,4,2,92
911170,4,3,73
911170,5,2,95
911170,5,3,112
911170,5,4,1
911170,6,3,1
915560,1,2,35
915560,1,3,205
915560,1,4,1
915560,1,,2
915560,2,2,9
915560,2,3,225
915560,2,4,1
915560,2,,2
915560,3,2,3
915560,3,3,272
915560,3,4,1
915560,4,3,220
915560,4,5,1
915560,4,6,1
915560,4,,1
915560,5,2,22
915560,5,3,199
915560,5,4,2
915560,6,2,5
915560,6,3,15
915560,7,2,3
915560,7,3,3
916949,1,2,49
916949,1,4,1
916949,1,5,9
916949,2,2,107
916949,2,4,1
916949,2,5,24
916949,3,2,114
916949,3,3,19
916949,3,5,39
916949,3,,1
916949,4,1,2
916949,4,2,63
916949,4,5,13
916949,5,2,98
916949,5,3,1
916949,5,4,1
916949,5,5,30
916949,6,2,2
920567,1,1,26
920567,1,2,80
920567,1,3,209
920567,1,5,5
920567,2,1,43
920567,2,2,80
920567,2,3,246
920567,2,5,19
920567,2,,2
920567,3,2,86
920567,3,3,310
920567,3,5,1
920567,4,1,38
920567,4,2,63
920567,4,3,276
920567,4,4,3
920567,4,5,6
920567,4,,1
920567,5,1,36
920567,5,2,60
920567,5,3,301
920567,5,4,1
920567,5,5,3
920567,6,1,1
920567,6,2,4
920567,7,2,1
921002,1,2,13
921002,1,3,211
921002,2,2,15
921002,2,3,242
921002,3,2,21
921002,3,3,173
921002,4,2,8
921002,4,3,207
921002,5,2,17
921002,5,3,191
921002,5,,1
921002,6,2,9
921002,6,3,2
921002,7,2,2
922379,1,2,16
922379,1,3,113
922379,2,2,7
922379,2,3,117
922379,3,3,116
922379,4,2,14
922379,4,3,177
922379,5,2,19
922379,5,3,130
922379,6,2,1
922379,6,3,2
925657,1,1,4
925657,1,2,352
925657,1,3,145
925657,1,4,3
925657,1,5,21
925657,1,,3
925657,2,1,3
925657,2,2,422
925657,2,3,179
925657,2,4,3
925657,2,5,11
925657,2,,9
925657,3,2,344
925657,3,3,171
925657,3,4,7
925657,3,5,20
925657,3,,7
925657,4,1,5
925657,4,2,348
925657,4,3,125
925657,4,4,8
925657,4,5,16
925657,4,,6
925657,5,2,6
925657,5,3,5
925657,6,2,4
925657,6,3,1
925657,7,1,5
925657,7,2,604
925657,7,3,59
925657,7,4,4
925657,7,5,9
925657,7,6,1
925657,7,,1
926024,1,1,36
926024,1,2,55
926024,1,3,176
926024,1,5,2
926024,1,,7
926024,2,1,26
926024,2,2,38
926024,2,3,201
926024,2,5,5
926024,2,,2
926024,3,1,13
926024,3,2,42
926024,3,3,179
926024,3,4,2
926024,3,5,3
926024,3,,4
926024,4,1,6
926024,4,2,53
926024,4,3,197
926024,4,5,2
926024,4,,2
926024,5,1,17
926024,5,2,73
926024,5,3,258
926024,5,4,1
926024,5,,2
926024,6,1,1
926024,6,2,5
926024,6,3,14
926024,7,1,1
926024,7,2,6
926024,7,3,10
926112,1,2,105
926112,1,3,153
926112,1,5,8
926112,2,2,102
926112,2,3,224
926112,2,5,6
926112,2,6,1
926112,3,2,50
926112,3,3,117
926112,3,5,8
926112,4,2,52
926112,4,3,132
926112,4,5,6
926112,4,,1
926112,5,2,68
926112,5,3,102
926112,5,5,6
926112,6,2,2
926112,6,3,5
926112,7,3,2
926560,1,2,4
926560,1,3,2
926560,2,1,2
926560,2,2,94
926560,2,3,35
926560,2,4,2
926560,2,5,3
926560,3,2,68
926560,3,3,49
926560,3,5,3
926560,3,6,1
926560,4,2,57
926560,4,3,26
926560,5,1,2
926560,5,2,89
926560,5,3,47
926560,5,5,1
926560,6,2,8
926560,6,3,1
926560,6,4,1
926560,7,2,1
926560,7,3,1
927355,1,2,66
927355,1,3,195
927355,1,4,1
927355,1,5,1
927355,2,2,20
927355,2,3,237
927355,2,4,1
927355,3,2,27
927355,3,3,277
927355,3,4,2
927355,3,5,1
927355,3,,1
927355,4,2,11
927355,4,3,271
927355,4,4,1
927355,4,5,1
927355,5,2,58
927355,5,3,176
927355,6,2,3
927355,6,3,14
927355,7,2,7
927355,7,3,7
927373,1,1,1
927373,1,2,41
927373,1,3,225
927373,1,,1
927373,2,2,45
927373,2,3,227
927373,2,4,1
927373,2,5,3
927373,3,2,29
927373,3,3,242
927373,3,,3
927373,4,1,1
927373,4,2,49
927373,4,3,178
927373,4,5,4
927373,4,,1
927373,5,2,1
927373,5,3,3
927373,6,2,6
927373,6,3,2
927373,6,5,1
927373,7,2,11
927373,7,3,2
927373,7,5,3
927487,1,2,74
927487,1,3,105
927487,1,,1
927487,2,1,2
927487,2,2,122
927487,2,3,52
927487,2,5,1
927487,3,2,91
927487,3,3,92
927487,3,4,1
927487,3,,1
927487,4,2,82
927487,4,3,56
927487,4,5,2
927487,5,2,1
927487,5,3,5
927487,6,2,22
927487,6,3,7
927487,6,4,1
927487,7,2,24
927636,1,2,95
927636,1,3,163
927636,1,5,1
927636,2,1,1
927636,2,2,103
927636,2,3,262
927636,2,4,1
927636,3,2,122
927636,3,3,271
927636,3,4,2
927636,3,5,2
927636,3,,2
927636,4,1,1
927636,4,2,117
927636,4,3,194
927636,4,4,2
927636,4,5,2
927636,4,,1
927636,5,2,105
927636,5,3,162
927636,6,3,1
927636,7,2,1
927636,7,3,2
927706,1,2,7
927706,1,3,157
927706,1,4,2
927706,1,5,1
927706,2,2,24
927706,2,3,86
927706,2,4,1
927706,3,2,12
927706,3,3,121
927706,3,4,1
927706,3,,2
927706,4,2,4
927706,4,3,81
927706,4,5,1
927706,5,2,20
927706,5,3,108
927706,5,4,2
927706,6,2,7
927706,6,3,3
927706,7,2,7
927706,7,3,1
929025,1,2,69
929025,1,3,26
929025,1,5,1
929025,2,2,110
929025,2,3,55
929025,2,4,5
929025,3,2,93
929025,3,3,83
929025,3,,1
929025,4,1,1
929025,4,2,97
929025,4,3,48
929025,4,5,2
929025,5,2,60
929025,5,3,28
929025,7,2,2
929025,7,3,5
929923,1,1,5
929923,1,2,162
929923,1,3,58
929923,1,5,5
929923,1,,1
929923,2,1,7
929923,2,2,280
929923,2,3,134
929923,2,4,6
929923,2,5,13
929923,2,,1
929923,3,2,164
929923,3,3,82
929923,3,4,4
929923,3,5,12
929923,3,,3
929923,4,1,5
929923,4,2,195
929923,4,3,77
929923,4,4,11
929923,4,5,7
929923,5,1,7
929923,5,2,165
929923,5,3,85
929923,5,4,16
929923,5,5,5
929923,5,,3
929923,6,2,1
929923,6,3,1
929923,7,2,3
929923,7,3,1
932402,1,2,188
932402,1,3,270
932402,1,4,15
932402,1,5,1
932402,2,1,3
932402,2,2,165
932402,2,3,302
932402,2,4,4
932402,2,5,3
932402,3,1,1
932402,3,2,228
932402,3,3,305
932402,3,4,6
932402,3,5,2
932402,4,1,2
932402,4,2,165
932402,4,3,254
932402,4,4,10
932402,5,1,1
932402,5,2,184
932402,5,3,290
932402,5,4,3
932402,6,2,2
932402,6,3,22
932402,7,2,1
932402,7,3,3
932845,1,1,2
932845,1,2,155
932845,1,3,199
932845,1,4,20
932845,1,,3
932845,2,1,2
932845,2,2,171
932845,2,3,205
932845,2,4,3
932845,2,6,1
932845,2,,3
932845,3,2,221
932845,3,3,277
932845,3,4,10
932845,3,5,5
932845,3,,2
932845,4,2,193
932845,4,3,239
932845,4,4,6
932845,4,,3
932845,5,2,188
932845,5,3,221
932845,5,4,2
932845,5,5,2
932845,5,,2
932845,7,2,3
934615,1,2,1
934615,1,3,8
934615,2,1,1
934615,2,2,26
934615,2,3,212
934615,2,4,1
934615,2,5,10
934615,2,,1
934615,3,2,32
934615,3,3,284
934615,3,5,4
934615,3,,5
934615,4,2,28
934615,4,3,286
934615,4,4,2
934615,4,5,3
934615,5,2,37
934615,5,3,317
934615,5,4,2
934615,5,5,3
934615,5,,3
934615,6,2,67
934615,6,3,252
934615,6,5,7
934615,6,,3
934615,7,2,2
934615,7,3,10
936299,1,2,1
936299,2,1,5
936299,2,2,87
936299,2,3,177
936299,2,5,22
936299,3,1,12
936299,3,2,98
936299,3,3,247
936299,3,5,23
936299,4,1,10
936299,4,2,102
936299,4,3,237
936299,4,4,1
936299,4,5,11
936299,5,1,9
936299,5,2,80
936299,5,3,222
936299,5,4,4
936299,5,5,16
936299,6,1,23
936299,6,2,70
936299,6,3,122
936299,6,4,3
936299,6,5,39
936299,7,2,1
936299,7,5,2
938339,1,1,59
938339,1,2,34
938339,1,3,12
938339,1,5,3
938339,2,1,50
938339,2,2,47
938339,2,3,29
938339,2,4,3
938339,2,5,4
938339,2,,1
938339,3,1,1
938339,3,2,36
938339,3,3,14
938339,3,5,33
938339,4,2,36
938339,4,3,23
938339,4,4,1
938339,4,5,7
938339,4,,1
938339,5,2,27
938339,5,3,11
938339,5,5,1
938339,6,2,2
938339,6,3,1
938339,6,5,1
938339,7,1,1
938339,7,2,213
938339,7,3,44
938339,7,4,9
938339,7,5,14
938339,7,,1
939874,1,1,21
939874,1,2,65
939874,1,3,136
939874,1,4,3
939874,1,5,5
939874,2,1,25
939874,2,2,51
939874,2,3,145
939874,2,5,10
939874,2,,1
939874,3,2,57
939874,3,3,85
939874,3,4,3
939874,4,1,15
939874,4,2,40
939874,4,3,103
939874,4,4,4
939874,4,5,9
939874,5,1,31
939874,5,2,45
939874,5,3,94
939874,5,4,4
939874,5,5,13
939874,6,2,5
939874,6,3,2
939874,7,3,2
939874,7,5,2
940460,1,2,19
940460,1,3,110
940460,2,2,40
940460,2,3,153
940460,3,2,45
940460,3,3,131
940460,3,,1
940460,4,2,25
940460,4,3,77
940460,4,,1
940460,5,2,36
940460,5,3,73
940460,5,,1
940460,6,2,2
940460,6,3,3
940460,7,2,1
940460,7,3,1
940864,1,1,2
940864,1,2,41
940864,1,3,235
940864,1,4,3
940864,2,1,1
940864,2,2,75
940864,2,3,214
940864,3,2,45
940864,3,3,180
940864,3,5,1
940864,4,2,7
940864,4,3,201
940864,5,2,10
940864,5,3,165
942819,1,1,75
942819,1,2,105
942819,1,3,193
942819,1,4,3
942819,1,5,3
942819,1,,2
942819,2,1,24
942819,2,2,77
942819,2,3,110
942819,2,5,3
942819,2,,7
942819,3,1,1
942819,3,2,123
942819,3,3,186
942819,3,4,2
942819,3,,8
942819,4,1,46
942819,4,2,77
942819,4,3,172
942819,4,5,2
942819,4,,2
942819,5,1,82
942819,5,2,146
942819,5,3,208
942819,5,4,4
942819,5,5,11
942819,5,,1
942819,6,2,1
942819,7,1,2
942819,7,3,4
945266,1,1,2
945266,1,2,100
945266,1,3,263
945266,1,4,1
945266,2,1,5
945266,2,2,87
945266,2,3,242
945266,3,2,72
945266,3,3,214
945266,4,1,2
945266,4,2,44
945266,4,3,241
945266,4,4,1
945266,4,5,1
945266,5,2,16
945266,5,3,129
945266,5,5,2
945266,6,2,2
945266,7,3,5
