summons_number,issue_date,violation_code,violation_category,issuer_code,time_format,address,Latitude,Longitude
7391095941,11/14/13,70,5,353164,0.747916667,136 Allen St,40.724324,-73.996124
7391095930,11/14/13,38,5,353164,0.738194444,147 Orchard St,40.72062597,-73.98920658
7391095898,11/14/13,38,5,353164,0.701388889,176 Rivington St,40.71909349,-73.98432171
7391095886,11/14/13,37,4,353164,0.645138889,126 Rivington St,40.71984973,-73.98696053
7391095874,11/14/13,10,2,353164,0.6375,110 Suffolk St,40.71871736,-73.98594392
7391095862,11/14/13,37,4,353164,0.634722222,105 Norfolk St,40.71882493,-73.98725068
7391095760,11/14/13,38,5,353164,0.572222222,105 Clinton St,40.71823515,-73.98581741
7391095692,11/14/13,71,5,353164,0.538888889,166 Rivington St,40.71912669,-73.98490757
7391095680,11/14/13,74,5,353164,0.533333333,168 Delancey St,40.71803291,-73.98526174
7391095679,11/14/13,38,5,353164,0.529166667,105 Norfolk St,40.71882493,-73.98725068
7391096180,11/14/13,14,2,353164,0.921527778,21 E 4th St,40.6522306,-73.97783426
7391096179,11/14/13,14,2,353164,0.903472222,78 W 3rd St,40.72961422,-73.99884049
7391096167,11/14/13,14,2,353164,0.9,149 Bleecker St,40.72848518,-73.99920038
7391096143,11/14/13,14,2,353164,0.866666667,80 W 3rd St,40.72965114,-73.99891514
7391096131,11/14/13,14,2,353164,0.864583333,78 W 3rd St,40.72961422,-73.99884049
7391096106,11/14/13,14,2,353164,0.852083333,149 Bleecker St,40.72848518,-73.99920038
7391096052,11/14/13,14,2,353164,0.84375,158 Bleecker St,40.69633364,-73.91968211
7391096027,11/14/13,14,2,353164,0.840277778,160 Bleecker St,40.69639118,-73.91962993
7391095989,11/14/13,14,2,353164,0.833333333,184 Bleecker St,40.72903231,-74.00111894
7391095977,11/14/13,38,5,353164,0.782638889,191 Orchard St,40.72231276,-73.9883508
7391095928,11/14/13,38,5,353164,0.734027778,137 Orchard St,40.71996701,-73.98954206
7391095916,11/14/13,38,5,353164,0.731944444,133 Orchard St,40.7198406,-73.98960629
7391095904,11/14/13,37,4,353164,0.704166667,101 Clinton St,40.7183561,-73.98573966
7391095850,11/14/13,16,2,353164,0.629166667,125 Rivington St,40.71951276,-73.98723063
7391095849,11/14/13,10,2,353164,0.626388889,94-96 Rivington St,40.724324,-73.996124
7391095837,11/14/13,20,2,353164,0.620138889,179 Ludlow St,40.72204877,-73.98762569
7391095825,11/14/13,38,5,353164,0.596527778,193-195 E Houston St,40.724324,-73.996124
7391095813,11/14/13,37,4,353164,0.594444444,189 E Houston St,40.72787474,-74.00202633
7391095801,11/14/13,16,2,353164,0.588194444,102 Rivington St,40.72012257,-73.98819275
7391095783,11/14/13,37,4,353164,0.575694444,142 Delancey St,40.71817781,-73.98681937
7391095771,11/14/13,37,4,353164,0.573611111,98 Suffolk St,40.7183933,-73.98610862
7391095758,11/14/13,37,4,353164,0.570833333,97 Clinton St,40.71848772,-73.98567355
7391095734,11/14/13,37,4,353164,0.559027778,159 Essex St,40.72104041,-73.98702152
7391095722,11/14/13,20,2,353164,0.554861111,136 Ludlow St,40.7203109,-73.98798018
7391096404,11/16/13,37,4,353164,0.678472222,467 6th Ave,40.66707699,-73.98437603
7391096386,11/16/13,38,5,353164,0.640277778,432 6th Ave,40.66932596,-73.98188378
7391096337,11/16/13,38,5,353164,0.603472222,9 E 8th St,40.73279015,-73.99699077
7391096283,11/16/13,37,4,353164,0.559027778,356 Bowery,40.72693411,-73.99201291
7391096258,11/16/13,71,5,353164,0.541666667,11 E 1st St,40.72452158,-73.99164166
7391096246,11/16/13,70,5,353164,0.540277778,11 E 1st St,40.72452158,-73.99164166
7391096234,11/16/13,37,4,353164,0.538194444,23 2nd Ave,40.72462325,-73.99093572
7391096222,11/16/13,37,4,353164,0.5375,23 2nd Ave,40.72462325,-73.99093572
7391096210,11/16/13,38,5,353164,0.535416667,23 2nd Ave,40.72462325,-73.99093572
7391096507,11/16/13,38,5,353164,0.759027778,22 W 14th St,40.73627461,-73.99532537
7391096489,11/16/13,38,5,353164,0.736111111,9 W 14th St,40.60326172,-73.8206898
7391096441,11/16/13,38,5,353164,0.695833333,60 5th Ave,40.68128912,-73.97747785
7391096428,11/16/13,37,4,353164,0.683333333,474 6th Ave,40.66872963,-73.98067831
7391096416,11/16/13,38,5,353164,0.680555556,478 6th Ave,40.73582701,-73.9978434
7391096532,11/16/13,14,2,353164,0.772222222,48 E 13th St,40.73436749,-73.99210656
7391096519,11/16/13,37,4,353164,0.761805556,9 W 14th St,40.60326172,-73.8206898
7391096490,11/16/13,38,5,353164,0.740972222,55 W 14th St,40.73683449,-73.99535636
7391096477,11/16/13,37,4,353164,0.729861111,500 6th Ave,40.66599698,-73.98599434
7391096465,11/16/13,71,5,353164,0.702083333,36 W 13th St,40.7358928,-73.99621615
7391096453,11/16/13,37,4,353164,0.697916667,55 5th Ave,40.68103,-73.97703244
7391096430,11/16/13,20,2,353164,0.6875,65 W 13th St,40.73683354,-73.99678077
7391096398,11/16/13,37,4,353164,0.643055556,453 6th Ave,40.6675492,-73.98400199
7391096362,11/16/13,37,4,353164,0.630555556,19 W 8th St,40.73294809,-73.9973831
7391096350,11/16/13,37,4,353164,0.620833333,14 Washington Pl,40.72944957,-73.99524036
7391096349,11/16/13,46,3,353164,0.61875,26 Washington Pl,40.72982193,-73.99585573
7391096325,11/16/13,37,4,353164,0.593055556,60 E 9th St,40.73111071,-73.99270726
7391096313,11/16/13,37,4,353164,0.588888889,749 Broadway,40.73039323,-73.99269269
7391096301,11/16/13,84,5,353164,0.563194444,62 Cooper Sq,40.59279308,-74.08775635
7391096295,11/16/13,46,3,353164,0.5625,62 Cooper Sq,40.59279308,-74.08775635
7391096271,11/16/13,38,5,353164,0.553472222,334 Bowery,40.72604858,-73.99226736
7391096830,11/17/13,20,2,353164,0.684027778,304 Elizabeth St,40.72462213,-73.99328352
7391096829,11/17/13,20,2,353164,0.674305556,21 Cleveland Pl,40.72166914,-73.99702897
7391096817,11/17/13,14,2,353164,0.670833333,62 Kenmare St,40.72085441,-73.99591817
7391096775,11/17/13,19,2,353164,0.619444444,273 Bowery,40.72407115,-73.99253226
7391096763,11/17/13,19,2,353164,0.61875,274 Bowery,40.72373093,-73.99315338
7391096751,11/17/13,19,2,353164,0.618055556,269 Bowery,40.7235379,-73.9924406
7391096740,11/17/13,70,5,353164,0.615972222,250 Bowery,40.72303411,-73.99340327
7391096738,11/17/13,40,2,353164,0.615277778,250 Bowery,40.72303411,-73.99340327
7391096714,11/17/13,20,2,353164,0.602083333,174 Forsyth St,40.72149195,-73.99092258
7391096702,11/17/13,14,2,353164,0.558333333,8 E 1st St,40.72487798,-73.99202178
7391096660,11/17/13,71,5,353164,0.545138889,294 Elizabeth St,40.72480147,-73.99307073
7391096635,11/17/13,71,5,353164,0.520138889,290 Mulberry St,40.72474143,-73.99491278
7391096623,11/17/13,16,2,353164,0.51875,284 Mulberry St,40.72442977,-73.99491704
7391096581,11/17/13,19,2,353164,0.453472222,269 Bowery,40.7235379,-73.9924406
7391096570,11/17/13,40,2,353164,0.452083333,248 Bowery,40.7229546,-73.99342847
7391096568,11/17/13,14,2,353164,0.450694444,241 Bowery,40.72247647,-73.99279332
7391096799,11/17/13,16,2,353164,0.65625,284 Mulberry St,40.72442977,-73.99491704
7391096787,11/17/13,20,2,353164,0.624305556,310 Elizabeth St,40.72467266,-73.99326289
7391096726,11/17/13,14,2,353164,0.613194444,241 Bowery,40.72247647,-73.99279332
7391096684,11/17/13,67,3,353164,0.551388889,310 Bowery,40.72492107,-73.99241736
7391096659,11/17/13,16,2,353164,0.541666667,280 Mulberry St,40.7243269,-73.99496505
7391096611,11/17/13,14,2,353164,0.488888889,11 E 1st St,40.72452158,-73.99164166
7391096600,11/17/13,14,2,353164,0.4875,8 E 1st St,40.72487798,-73.99202178
7391096593,11/17/13,67,3,353164,0.484027778,310 Bowery,40.72492107,-73.99241736
7391096544,11/17/13,20,2,353164,0.446527778,174 Forsyth St,40.72149195,-73.99092258
7391097100,11/18/13,20,2,353164,0.741666667,55 Prince St,40.7236584,-73.9961746
7391097044,11/18/13,17,2,353164,0.672222222,270 Lafayette St,40.63836296,-74.09431083
7391097032,11/18/13,51,3,353164,0.624305556,108 Crosby St,40.72395623,-73.99700571
7391096982,11/18/13,20,2,353164,0.609027778,33 Bleecker St,40.72583813,-73.99371318
7391096969,11/18/13,39,4,353164,0.598611111,217 Bowery,40.72170425,-73.99310174
7391096957,11/18/13,17,2,353164,0.579861111,183 Chrystie St,40.72174376,-73.99236729
7391096945,11/18/13,16,2,353164,0.576388889,15 Rivington St,40.7212584,-73.99258768
7391096933,11/18/13,20,2,353164,0.572222222,4 Rivington St,40.72167654,-73.99288296
7391096891,11/18/13,38,5,353164,0.555555556,193 Bowery,40.72077861,-73.99345467
7391096880,11/18/13,48,3,353164,0.55,179 Chrystie St,40.72132141,-73.99230065
7391096866,11/18/13,20,2,353164,0.536111111,53 Stanton St,40.72192364,-73.99036536
7391096842,11/18/13,38,5,353164,0.522916667,161 Allen St,40.72113732,-73.98982556
7391097123,11/18/13,37,4,353164,0.772916667,207 Bowery,40.72123342,-73.99327792
7391097081,11/18/13,16,2,353164,0.715277778,270 Lafayette St,40.63836296,-74.09431083
7391097070,11/18/13,14,2,353164,0.706944444,70-80 Kenmare St,40.724324,-73.996124
7391097068,11/18/13,16,2,353164,0.676388889,263 Mulberry St,40.72382468,-73.99575386
7391097056,11/18/13,82,5,353164,0.675,263 Mulberry St,40.72382468,-73.99575386
7391097020,11/18/13,20,2,353164,0.621527778,281 Lafayette St,40.72391248,-73.99599124
7391096994,11/18/13,20,2,353164,0.610416667,33 Bleecker St,40.72583813,-73.99371318
7391096970,11/18/13,14,2,353164,0.60625,302 Elizabeth St,40.72505164,-73.99298652
7391096921,11/18/13,20,2,353164,0.56875,174 Forsyth St,40.72149195,-73.99092258
7391096910,11/18/13,20,2,353164,0.560416667,20 Spring St,40.72121372,-73.99513434
7391096908,11/18/13,38,5,353164,0.557638889,196 Bowery,40.72131693,-73.99405382
7391096878,11/18/13,20,2,353164,0.538194444,49 Stanton St,40.72197838,-73.99054915
7391096854,11/18/13,38,5,353164,0.529166667,188 Allen St,40.724324,-73.996124
7391097408,11/19/13,38,5,353164,0.766666667,82 2nd Ave,40.7264422,-73.9888138
7391097391,11/19/13,20,2,353164,0.758333333,49 E 7th St,40.72791179,-73.98741192
7391097354,11/19/13,38,5,353164,0.70625,566 Laguardia Pl,40.72981835,-73.99791343
7391097305,11/19/13,37,4,353164,0.669444444,566 Laguardia Pl,40.72981835,-73.99791343
7391097287,11/19/13,31,2,353164,0.613194444,65 Bleecker St,40.72637722,-73.99501875
7391097263,11/19/13,20,2,353164,0.607638889,298 Mulberry St,40.72507939,-73.99442339
7391097251,11/19/13,20,2,353164,0.605555556,47 E Houston St,40.72459127,-73.99480091
7391097240,11/19/13,20,2,353164,0.577083333,290 Mulberry St,40.72474143,-73.99491278
7391097172,11/19/13,10,2,353164,0.54375,183 Chrystie St,40.72174376,-73.99236729
7391097160,11/19/13,20,2,353164,0.543055556,183 Chrystie St,40.72174376,-73.99236729
7391097159,11/19/13,48,3,353164,0.540972222,177 Chrystie St,40.7212638,-73.99233019
7391097378,11/19/13,20,2,353164,0.729861111,50 W 4th St,40.72672423,-73.99111361
7391097366,11/19/13,38,5,353164,0.708333333,566 Laguardia Pl,40.72981835,-73.99791343
7391097342,11/19/13,42,4,353164,0.690277778,678 Broadway,40.72744254,-73.99465336
7391097330,11/19/13,69,5,353164,0.688194444,680 Broadway,40.72750962,-73.9945971
7391097329,11/19/13,20,2,353164,0.675694444,27 W 4th St,40.72778537,-73.99235344
7391097317,11/19/13,20,2,353164,0.673611111,31 Washington Pl,40.73195792,-73.99918569
7391097299,11/19/13,38,5,353164,0.627083333,5 Washington Pl,40.63314189,-74.13157535
7391097275,11/19/13,14,2,353164,0.609722222,319 Lafayette St,40.63718641,-74.09322752
7391097214,11/19/13,16,2,353164,0.569444444,306 Mott St,40.7249855,-73.99377117
7391097202,11/19/13,40,2,353164,0.563194444,310 Bowery,40.72492107,-73.99241736
7391097196,11/19/13,40,2,353164,0.556944444,266 Bowery,40.72346362,-73.9932636
7391097184,11/19/13,16,2,353164,0.55,9 Rivington St,40.72130482,-73.99274368
7391097135,11/19/13,37,4,353164,0.528472222,94-96 Rivington St,40.724324,-73.996124
7391097688,11/20/13,69,5,353164,0.755555556,120 Fulton St,40.70958948,-74.00702898
7391097664,11/20/13,31,2,353164,0.713194444,116 John St,40.70747685,-74.00588968
7391097640,11/20/13,69,5,353164,0.679166667,17 Ann St,40.71097779,-74.00777693
7391097585,11/20/13,16,2,353164,0.625694444,15 Barclay St,40.7123228,-74.00859074
7391097573,11/20/13,16,2,353164,0.624305556,15 Barclay St,40.7123228,-74.00859074
7391097561,11/20/13,20,2,353164,0.621527778,15 Park Row,40.71119325,-74.00779617
7391097524,11/20/13,31,2,353164,0.567361111,103 Mott St,40.7174001,-73.99769914
7391097500,11/20/13,37,4,353164,0.559027778,166 Mott St,40.71985331,-73.99606274
7391097482,11/20/13,74,5,353164,0.545138889,2 Spring St,40.72087046,-73.99387037
7391097470,11/20/13,40,2,353164,0.544444444,2 Spring St,40.72087046,-73.99387037
7391097457,11/20/13,38,5,353164,0.538194444,211 Bowery,40.72151395,-73.99347224
7391097445,11/20/13,20,2,353164,0.536805556,1 Rivington St,40.7215288,-73.99349224
7391097421,11/20/13,17,2,353164,0.531944444,183 Chrystie St,40.72174376,-73.99236729
7391097690,11/20/13,31,2,353164,0.757638889,93 Nassau St,40.72411839,-73.95050788
7391097676,11/20/13,31,2,353164,0.7375,96 Fulton St,40.724324,-73.996124
7391097652,11/20/13,69,5,353164,0.695138889,122 Fulton St,40.70995316,-74.00762555
7391097639,11/20/13,14,2,353164,0.672916667,2 Barclay St,40.71192227,-74.00815713
7391097615,11/20/13,16,2,353164,0.654861111,258 Broadway,40.7137054,-74.00734521
7391097550,11/20/13,16,2,353164,0.613888889,53 Warren St,40.71455174,-74.00933446
7391097536,11/20/13,77,6,353164,0.570833333,191 Canal St,40.71715687,-73.9979532
7391097512,11/20/13,31,2,353164,0.561111111,164 Mott St,40.71968933,-73.99595585
7391097494,11/20/13,14,2,353164,0.556944444,384 Broome St,40.72050279,-73.99658906
7391097469,11/20/13,38,5,353164,0.540972222,199 Bowery,40.72113431,-73.99362025
7391097433,11/20/13,20,2,353164,0.534027778,191 Chrystie St,40.72200826,-73.99229003
7391097410,11/20/13,53,3,353164,0.529166667,179 Chrystie St,40.72132141,-73.99230065
7391097962,11/21/13,37,4,353164,0.730555556,566 Laguardia Pl,40.72981835,-73.99791343
7391097950,11/21/13,14,2,353164,0.725,68 W 3rd St,40.72931336,-73.99834787
7391097949,11/21/13,20,2,353164,0.688888889,151 Wooster St,40.72578509,-73.999878
7391097937,11/21/13,20,2,353164,0.678472222,480 W Broadway,40.72683481,-74.00030876
7391097925,11/21/13,20,2,353164,0.675694444,508 Laguardia Pl,40.72780907,-73.99950041
7391097913,11/21/13,71,5,353164,0.672222222,530 Laguardia Pl,40.72842086,-73.99877815
7391097883,11/21/13,20,2,353164,0.601388889,210 Mercer St,40.72685595,-73.99660441
7391097860,11/21/13,20,2,353164,0.595833333,166 Crosby St,40.72560315,-73.99562963
7391097834,11/21/13,20,2,353164,0.584027778,121 Greene St,40.72569251,-73.99909205
7391097822,11/21/13,82,5,353164,0.582638889,121 Greene St,40.72569251,-73.99909205
7391097810,11/21/13,20,2,353164,0.578472222,178-88 Mercer St,40.724324,-73.996124
7391097809,11/21/13,20,2,353164,0.574305556,208 Mercer St,40.72678723,-73.99666205
7391097792,11/21/13,69,5,353164,0.570138889,627 Broadway,40.72626336,-73.99666679
7391097779,11/21/13,20,2,353164,0.547916667,222 Bowery,40.72213205,-73.99376868
7391097767,11/21/13,14,2,353164,0.545833333,241 Bowery,40.72247647,-73.99279332
7391097755,11/21/13,48,3,353164,0.542361111,203 Chrystie St,40.72233455,-73.99202018
7391097743,11/21/13,20,2,353164,0.540972222,195 Chrystie St,40.72217181,-73.99235229
7391097731,11/21/13,48,3,353164,0.539583333,191 Chrystie St,40.72200826,-73.99229003
7391097720,11/21/13,48,3,353164,0.5375,181 Chrystie St,40.72164719,-73.99240959
7391097718,11/21/13,16,2,353164,0.531944444,102 Rivington St,40.72012257,-73.98819275
7391097706,11/21/13,82,5,353164,0.530555556,102 Rivington St,40.72012257,-73.98819275
7391098000,11/21/13,37,4,353164,0.785416667,207 Bowery,40.72123342,-73.99327792
7391097986,11/21/13,20,2,353164,0.740972222,504 Laguardia Pl,40.72769036,-73.99959416
7391097974,11/21/13,38,5,353164,0.7375,496 Laguardia Pl,40.72748694,-73.99975728
7391097901,11/21/13,37,4,353164,0.645833333,506 Laguardia Pl,40.72774918,-73.99954852
7391097895,11/21/13,37,4,353164,0.645138889,510 Laguardia Pl,40.72794897,-73.99928141
7391097871,11/21/13,69,5,353164,0.598611111,164 Bleecker St,40.69644531,-73.91957316
7391097858,11/21/13,20,2,353164,0.594444444,160 Crosby St,40.72549386,-73.9957221
7391097780,11/21/13,20,2,353164,0.561805556,304 Mulberry St,40.72547868,-73.9943922
7391098486,11/22/13,38,5,353164,0.895833333,122 2nd Ave,40.72806556,-73.98759751
7391098474,11/22/13,38,5,353164,0.894444444,119 2nd Ave,40.72823345,-73.98837613
7391098462,11/22/13,38,5,353164,0.891666667,98 2nd Ave,40.72705048,-73.9883666
7391098450,11/22/13,38,5,353164,0.889583333,84 2nd Ave,40.7265031,-73.9887793
7391098371,11/22/13,37,4,353164,0.861805556,780 Broadway,40.73143363,-73.99158965
7391098358,11/22/13,71,5,353164,0.856944444,814 Broadway,40.73257456,-73.99116089
7391098346,11/22/13,38,5,353164,0.85625,814 Broadway,40.73257456,-73.99116089
7391098310,11/22/13,14,2,353164,0.838888889,177 Bleecker St,40.72915665,-74.00058196
7391098292,11/22/13,37,4,353164,0.769444444,60 E 13th St,40.73620728,-73.9968816
7391098280,11/22/13,20,2,353164,0.731944444,12 E 12th St,40.73453409,-73.99520891
7391098279,11/22/13,20,2,353164,0.730555556,8 E 12th St,40.73413055,-73.99390083
7391098267,11/22/13,20,2,353164,0.729861111,2 E 12th St,40.73423032,-73.99413458
7391098243,11/22/13,20,2,353164,0.723611111,20 W 13th St,40.73472847,-73.99323686
7391098231,11/22/13,20,2,353164,0.720833333,40 W 13th St,40.60375311,-73.82191905
7391098220,11/22/13,46,3,353164,0.699305556,104 W 13th St,40.73669183,-73.99800035
7391098218,11/22/13,20,2,353164,0.691666667,16 E 12th St,40.73399612,-73.99357488
7391098206,11/22/13,20,2,353164,0.677083333,29 Washington Pl,40.73211133,-73.99902214
7391098190,11/22/13,14,2,353164,0.647222222,35 W 4th St,40.72950014,-73.99588061
7391098176,11/22/13,20,2,353164,0.632638889,39 Bond St,40.72630632,-73.99364476
7391098164,11/22/13,20,2,353164,0.631944444,39 Bond St,40.72630632,-73.99364476
7391098140,11/22/13,20,2,353164,0.608333333,327 Bowery,40.72568783,-73.99166202
7391098127,11/22/13,20,2,353164,0.605555556,53 Bond St,40.72571298,-73.99269728
7391098115,11/22/13,20,2,353164,0.601388889,22 Bond St,40.72668952,-73.99402442
7391098103,11/22/13,16,2,353164,0.590277778,34 E 4th St,40.72721892,-73.99236713
7391098097,11/22/13,19,2,353164,0.586805556,359 Bowery,40.72680946,-73.99126037
7391098048,11/22/13,71,5,353164,0.55625,23 2nd Ave,40.72462325,-73.99093572
7391098036,11/22/13,38,5,353164,0.554861111,23 2nd Ave,40.72462325,-73.99093572
7391098024,11/22/13,16,2,353164,0.547222222,66 E 1st St,40.57433858,-74.12083961
7391098334,11/22/13,38,5,353164,0.850694444,818 Broadway,40.73281087,-73.99110951
7391098309,11/22/13,14,2,353164,0.8375,180 Bleecker St,40.72887519,-74.00099457
7391098188,11/22/13,16,2,353164,0.638194444,403 Lafayette St,40.72813726,-73.99239701
7391098152,11/22/13,20,2,353164,0.6125,344 Bowery,40.72631095,-73.99216652
7391098139,11/22/13,20,2,353164,0.606944444,54 Bond St,40.72628526,-73.99318675
7391098085,11/22/13,19,2,353164,0.584722222,351 Bowery,40.72651917,-73.99131246
7391098073,11/22/13,20,2,353164,0.577777778,55 Bond St,40.72610918,-73.99323626
7391098061,11/22/13,16,2,353164,0.56875,306 Mott St,40.7249855,-73.99377117
7391098050,11/22/13,14,2,353164,0.561111111,11 E 1st St,40.72452158,-73.99164166
7391098516,11/22/13,14,2,353164,0.922222222,32 E 4th St,40.72725975,-73.99243566
7391098504,11/22/13,38,5,353164,0.897916667,130 2nd Ave,40.72835519,-73.98749374
7391098498,11/22/13,38,5,353164,0.897222222,128 2nd Ave,40.7282376,-73.98747825
7391098449,11/22/13,37,4,353164,0.888194444,82 2nd Ave,40.7264422,-73.9888138
7391098437,11/22/13,38,5,353164,0.886111111,58 2nd Ave,40.72566916,-73.98938976
7391098425,11/22/13,38,5,353164,0.884722222,50 2nd Ave,40.72535903,-73.98973625
7391098413,11/22/13,20,2,353164,0.883333333,47 2nd Ave,40.72540853,-73.99010728
7391098383,11/22/13,20,2,353164,0.877777778,47 2nd Ave,40.72540853,-73.99010728
7391098360,11/22/13,38,5,353164,0.858333333,810 Broadway,40.73255777,-73.99091981
7391098826,11/24/13,20,2,353164,0.679861111,300 Broome St,40.71893161,-73.99210176
7391098802,11/24/13,14,2,353164,0.671527778,41 Kenmare St,40.72085512,-73.99536053
7391098759,11/24/13,40,2,353164,0.600694444,280 Mulberry St,40.7243269,-73.99496505
7391098747,11/24/13,16,2,353164,0.598611111,284 Mulberry St,40.72442977,-73.99491704
7391098711,11/24/13,14,2,353164,0.58125,302 Bowery,40.72472291,-73.99280367
7391098681,11/24/13,16,2,353164,0.56875,229 Chrystie St,40.72270166,-73.99159912
7391098668,11/24/13,14,2,353164,0.524305556,87 E Houston St,40.72411459,-73.99281658
7391098632,11/24/13,10,2,353164,0.495833333,183 Chrystie St,40.72174376,-73.99236729
7391098620,11/24/13,70,5,353164,0.491666667,6 Rivington St,40.72165345,-73.9928027
7391098577,11/24/13,71,5,353164,0.473611111,70 Prince St,40.72370312,-73.99697239
7391098541,11/24/13,20,2,353164,0.465972222,163 Mercer St,40.72544833,-73.9982137
7391098528,11/24/13,14,2,353164,0.452083333,8 E 1st St,40.72487798,-73.99202178
7391098814,11/24/13,14,2,353164,0.673611111,10 Kenmare St,40.72034972,-73.99440804
7391098796,11/24/13,14,2,353164,0.670833333,41 Kenmare St,40.72085512,-73.99536053
7391098784,11/24/13,14,2,353164,0.645138889,87 E Houston St,40.72411459,-73.99281658
7391098760,11/24/13,19,2,353164,0.641666667,312 Bowery,40.72507542,-73.99268546
7391098723,11/24/13,16,2,353164,0.586805556,306 Mott St,40.7249855,-73.99377117
7391098700,11/24/13,14,2,353164,0.575,235 Bowery,40.72235109,-73.99284639
7391098670,11/24/13,14,2,353164,0.560416667,177 E Houston St,40.72254081,-73.98840079
7391098619,11/24/13,70,5,353164,0.486111111,20 Spring St,40.72121372,-73.99513434
7391098607,11/24/13,17,2,353164,0.48125,37 Spring St,40.72196804,-73.99575259
7391098565,11/24/13,10,2,353164,0.472222222,67 Prince St,40.69542744,-73.98194374
7391099132,11/25/13,68,2,353164,0.794444444,Broome and Ludlow Lo,40.724324,-73.996124
7391099107,11/25/13,20,2,353164,0.744444444,280 Mott St,40.72415767,-73.99415632
7391099077,11/25/13,20,2,353164,0.716666667,290 Mulberry St,40.72474143,-73.99491278
7391099028,11/25/13,20,2,353164,0.658333333,47 E Houston St,40.72459127,-73.99480091
7391098980,11/25/13,19,2,353164,0.616666667,269 Bowery,40.7235379,-73.9924406
7391098954,11/25/13,14,2,353164,0.5875,300 Bowery,40.72464928,-73.99281183
7391098930,11/25/13,20,2,353164,0.577777778,24 Spring St,40.72132754,-73.99525903
7391098929,11/25/13,20,2,353164,0.576388889,166 Elizabeth St,40.72077123,-73.99462091
7391098899,11/25/13,20,2,353164,0.554861111,252 Elizabeth St,40.72361263,-73.99353341
7391098887,11/25/13,20,2,353164,0.554166667,247 Elizabeth St,40.72349774,-73.99409795
7391098863,11/25/13,37,4,353164,0.538888889,207 Bowery,40.72123342,-73.99327792
7391098840,11/25/13,20,2,353164,0.531944444,181 Chrystie St,40.72164719,-73.99240959
7391098838,11/25/13,20,2,353164,0.527083333,174 Forsyth St,40.72149195,-73.99092258
7391099144,11/25/13,68,2,353164,0.796527778,Broome and Ludlow Lo,40.724324,-73.996124
7391099120,11/25/13,38,5,353164,0.785416667,54 Ludlow St,40.71648867,-73.98992244
7391099119,11/25/13,38,5,353164,0.755555556,190 Allen St,40.724324,-73.996124
7391099090,11/25/13,16,2,353164,0.742361111,288 Mulberry St,40.72452604,-73.99494776
7391099053,11/25/13,20,2,353164,0.707638889,174 Elizabeth St,40.72099906,-73.9946154
7391099030,11/25/13,16,2,353164,0.660416667,306 Mott St,40.7249855,-73.99377117
7391099004,11/25/13,16,2,353164,0.624305556,302 Mott St,40.72486603,-73.99382267
7391098991,11/25/13,16,2,353164,0.622222222,312 Bowery,40.72507542,-73.99268546
7391098978,11/25/13,16,2,353164,0.592361111,306 Mott St,40.7249855,-73.99377117
7391098966,11/25/13,14,2,353164,0.588888889,302 Bowery,40.72472291,-73.99280367
7391098942,11/25/13,24,2,353164,0.579861111,32 Spring St,40.72151096,-73.99573373
7391098917,11/25/13,16,2,353164,0.566666667,9 Rivington St,40.72130482,-73.99274368
7391098875,11/25/13,51,3,353164,0.547222222,8 Spring St,40.7209912,-73.99448368
7391098851,11/25/13,20,2,353164,0.536111111,1 Rivington St,40.7215288,-73.99349224
7391099417,11/26/13,71,5,353164,0.775,108 Forsyth St,40.7186093,-73.99255449
7391099405,11/26/13,70,5,353164,0.773611111,108 Forsyth St,40.7186093,-73.99255449
7391099399,11/26/13,31,2,353164,0.744444444,561 Broadway,40.72420168,-73.99828936
7391099375,11/26/13,20,2,353164,0.692361111,130 Crosby St,40.72473571,-73.9963568
7391099363,11/26/13,20,2,353164,0.690972222,130 Crosby St,40.72473571,-73.9963568
7391099340,11/26/13,37,4,353164,0.684027778,69 Prince St,40.61857332,-74.08376675
7391099338,11/26/13,37,4,353164,0.681944444,69 Prince St,40.61857332,-74.08376675
7391099326,11/26/13,16,2,353164,0.675694444,76 Crosby St,40.72281331,-73.99797091
7391099314,11/26/13,14,2,353164,0.670833333,60 Kenmare St,40.56113963,-74.17832522
7391099260,11/26/13,20,2,353164,0.595138889,290 Mulberry St,40.72474143,-73.99491278
7391099247,11/26/13,16,2,353164,0.579861111,229 Chrystie St,40.72270166,-73.99159912
7391099235,11/26/13,16,2,353164,0.577083333,177 Chrystie St,40.7212638,-73.99233019
7391099223,11/26/13,16,2,353164,0.575694444,11 Rivington St,40.72118511,-73.99275607
7391099211,11/26/13,20,2,353164,0.566666667,39 Spring St,40.72205096,-73.9958104
7391099200,11/26/13,20,2,353164,0.564583333,209 Mulberry St,40.72187046,-73.99639693
7391099170,11/26/13,48,3,353164,0.547916667,181 Chrystie St,40.72164719,-73.99240959
7391099387,11/26/13,20,2,353164,0.740972222,116 Crosby St,40.72425414,-73.99675771
7391099296,11/26/13,24,2,353164,0.64375,32 Spring St,40.72151096,-73.99573373
7391099284,11/26/13,16,2,353164,0.625,280 Lafayette St,40.63808491,-74.09425744
7391099272,11/26/13,16,2,353164,0.596527778,280 Mulberry St,40.7243269,-73.99496505
7391099259,11/26/13,20,2,353164,0.584722222,252 Elizabeth St,40.72361263,-73.99353341
7391099193,11/26/13,40,2,353164,0.560416667,2 Spring St,40.72087046,-73.99387037
