issuer_code,type_day,day_period,violation_code,count
351280,Weekend,AM,38,6
351280,Weekend,AM,40,24
351280,Weekend,AM,46,5
351280,Weekend,AM,71,47
351280,Weekend,PM,14,24
351280,Weekend,PM,16,13
351280,Weekend,PM,17,11
351280,Weekend,PM,19,4
351280,Weekend,PM,20,35
351280,Weekend,PM,40,15
351280,Weekend,PM,46,4
351280,Weekend,PM,71,7
351919,Week,AM,14,12
351919,Week,AM,19,2
351919,Week,AM,31,2
351919,Week,AM,42,2
351919,Week,AM,47,4
351919,Week,AM,69,13
351919,Week,AM,71,3
351919,Week,PM,14,1102
351919,Week,PM,16,45
351919,Week,PM,17,17
351919,Week,PM,19,29
351919,Week,PM,20,4
351919,Week,PM,31,314
351919,Week,PM,37,126
351919,Week,PM,38,46
351919,Week,PM,40,10
351919,Week,PM,42,521
351919,Week,PM,46,1
351919,Week,PM,47,163
351919,Week,PM,69,774
351919,Week,PM,71,64
351919,Weekend,AM,14,26
351919,Weekend,AM,16,1
351919,Weekend,AM,17,2
351919,Weekend,AM,19,5
351919,Weekend,AM,21,1
351919,Weekend,AM,37,17
351919,Weekend,AM,38,41
351919,Weekend,AM,40,3
351919,Weekend,AM,42,2
351919,Weekend,AM,46,1
351919,Weekend,AM,47,14
351919,Weekend,AM,69,6
351919,Weekend,AM,71,5
351919,Weekend,PM,14,16
351919,Weekend,PM,16,1
351919,Weekend,PM,17,1
351919,Weekend,PM,31,12
351919,Weekend,PM,37,35
351919,Weekend,PM,38,23
351919,Weekend,PM,40,6
351919,Weekend,PM,46,2
351919,Weekend,PM,47,8
351919,Weekend,PM,69,5
351919,Weekend,PM,71,4
351929,Week,AM,16,1
351929,Week,AM,17,4
351929,Week,AM,38,1
351929,Week,AM,40,2
351929,Week,AM,46,1
351929,Week,PM,14,656
351929,Week,PM,16,459
351929,Week,PM,17,219
351929,Week,PM,19,43
351929,Week,PM,20,165
351929,Week,PM,31,204
351929,Week,PM,37,136
351929,Week,PM,38,198
351929,Week,PM,40,58
351929,Week,PM,42,102
351929,Week,PM,46,125
351929,Week,PM,69,283
351929,Week,PM,71,78
351929,Weekend,AM,14,83
351929,Weekend,AM,16,9
351929,Weekend,AM,17,51
351929,Weekend,AM,19,13
351929,Weekend,AM,20,19
351929,Weekend,AM,40,31
351929,Weekend,AM,46,6
351929,Weekend,AM,71,40
351929,Weekend,PM,14,283
351929,Weekend,PM,16,91
351929,Weekend,PM,17,146
351929,Weekend,PM,19,30
351929,Weekend,PM,20,43
351929,Weekend,PM,31,24
351929,Weekend,PM,37,99
351929,Weekend,PM,38,179
351929,Weekend,PM,40,69
351929,Weekend,PM,42,1
351929,Weekend,PM,46,29
351929,Weekend,PM,69,8
351929,Weekend,PM,71,72
351995,Week,AM,14,148
351995,Week,AM,16,639
351995,Week,AM,17,32
351995,Week,AM,19,4
351995,Week,AM,20,674
351995,Week,AM,21,190
351995,Week,AM,31,16
351995,Week,AM,37,15
351995,Week,AM,38,59
351995,Week,AM,40,67
351995,Week,AM,42,15
351995,Week,AM,46,91
351995,Week,AM,69,65
351995,Week,AM,71,49
351995,Week,PM,14,19
351995,Week,PM,16,163
351995,Week,PM,17,4
351995,Week,PM,19,6
351995,Week,PM,20,160
351995,Week,PM,21,1
351995,Week,PM,31,31
351995,Week,PM,37,16
351995,Week,PM,38,56
351995,Week,PM,40,30
351995,Week,PM,42,4
351995,Week,PM,46,21
351995,Week,PM,69,16
351995,Week,PM,71,19
351995,Weekend,AM,14,118
351995,Weekend,AM,16,68
351995,Weekend,AM,17,7
351995,Weekend,AM,19,16
351995,Weekend,AM,20,206
351995,Weekend,AM,21,26
351995,Weekend,AM,31,9
351995,Weekend,AM,37,26
351995,Weekend,AM,38,64
351995,Weekend,AM,40,102
351995,Weekend,AM,42,1
351995,Weekend,AM,46,20
351995,Weekend,AM,69,5
351995,Weekend,AM,71,109
351995,Weekend,PM,14,94
351995,Weekend,PM,16,45
351995,Weekend,PM,17,5
351995,Weekend,PM,19,11
351995,Weekend,PM,20,85
351995,Weekend,PM,31,3
351995,Weekend,PM,37,3
351995,Weekend,PM,38,13
351995,Weekend,PM,40,110
351995,Weekend,PM,46,9
351995,Weekend,PM,71,37
351997,Week,AM,14,215
351997,Week,AM,16,111
351997,Week,AM,17,25
351997,Week,AM,19,258
351997,Week,AM,20,98
351997,Week,AM,21,1983
351997,Week,AM,38,334
351997,Week,AM,40,200
351997,Week,AM,46,162
351997,Week,AM,71,33
351997,Week,PM,14,10
351997,Week,PM,16,16
351997,Week,PM,17,1
351997,Week,PM,19,20
351997,Week,PM,20,15
351997,Week,PM,21,36
351997,Week,PM,37,1
351997,Week,PM,38,90
351997,Week,PM,40,32
351997,Week,PM,46,65
351997,Week,PM,71,2
351997,Weekend,AM,14,36
351997,Weekend,AM,16,46
351997,Weekend,AM,17,3
351997,Weekend,AM,19,83
351997,Weekend,AM,20,18
351997,Weekend,AM,21,223
351997,Weekend,AM,38,172
351997,Weekend,AM,40,76
351997,Weekend,AM,46,32
351997,Weekend,AM,71,3
351997,Weekend,PM,14,8
351997,Weekend,PM,16,7
351997,Weekend,PM,19,6
351997,Weekend,PM,20,2
351997,Weekend,PM,38,20
351997,Weekend,PM,40,17
351997,Weekend,PM,46,5
352036,Week,AM,14,139
352036,Week,AM,16,25
352036,Week,AM,17,25
352036,Week,AM,19,36
352036,Week,AM,20,197
352036,Week,AM,21,979
352036,Week,AM,31,445
352036,Week,AM,37,4
352036,Week,AM,38,69
352036,Week,AM,40,11
352036,Week,AM,42,6
352036,Week,AM,46,26
352036,Week,AM,47,231
352036,Week,AM,69,199
352036,Week,AM,71,41
352036,Week,PM,14,112
352036,Week,PM,16,8
352036,Week,PM,17,25
352036,Week,PM,19,15
352036,Week,PM,20,133
352036,Week,PM,21,11
352036,Week,PM,31,357
352036,Week,PM,37,3
352036,Week,PM,38,23
352036,Week,PM,40,4
352036,Week,PM,42,15
352036,Week,PM,46,43
352036,Week,PM,47,70
352036,Week,PM,69,150
352036,Week,PM,71,13
352036,Weekend,AM,14,108
352036,Weekend,AM,16,31
352036,Weekend,AM,17,63
352036,Weekend,AM,19,35
352036,Weekend,AM,20,29
352036,Weekend,AM,21,219
352036,Weekend,AM,31,73
352036,Weekend,AM,38,105
352036,Weekend,AM,40,29
352036,Weekend,AM,46,14
352036,Weekend,AM,47,48
352036,Weekend,AM,69,15
352036,Weekend,AM,71,15
352036,Weekend,PM,14,131
352036,Weekend,PM,16,21
352036,Weekend,PM,17,57
352036,Weekend,PM,19,23
352036,Weekend,PM,20,25
352036,Weekend,PM,31,26
352036,Weekend,PM,37,1
352036,Weekend,PM,38,12
352036,Weekend,PM,40,44
352036,Weekend,PM,42,2
352036,Weekend,PM,46,8
352036,Weekend,PM,47,13
352036,Weekend,PM,69,4
352036,Weekend,PM,71,18
352070,Week,AM,14,2
352070,Week,AM,19,4
352070,Week,AM,20,6
352070,Week,AM,21,53
352070,Week,AM,37,2
352070,Week,AM,38,18
352070,Week,AM,40,2
352070,Week,AM,71,1
352070,Week,PM,14,230
352070,Week,PM,16,16
352070,Week,PM,17,27
352070,Week,PM,19,36
352070,Week,PM,20,179
352070,Week,PM,21,3
352070,Week,PM,37,547
352070,Week,PM,38,784
352070,Week,PM,40,168
352070,Week,PM,46,196
352070,Week,PM,71,150
352070,Weekend,PM,14,18
352070,Weekend,PM,16,3
352070,Weekend,PM,17,20
352070,Weekend,PM,19,12
352070,Weekend,PM,20,94
352070,Weekend,PM,37,105
352070,Weekend,PM,38,192
352070,Weekend,PM,40,36
352070,Weekend,PM,46,35
352070,Weekend,PM,71,32
352079,Week,AM,14,421
352079,Week,AM,16,1032
352079,Week,AM,17,82
352079,Week,AM,19,81
352079,Week,AM,20,263
352079,Week,AM,21,890
352079,Week,AM,31,36
352079,Week,AM,37,2
352079,Week,AM,38,23
352079,Week,AM,40,52
352079,Week,AM,42,1
352079,Week,AM,46,100
352079,Week,AM,69,34
352079,Week,AM,71,74
352079,Week,PM,14,20
352079,Week,PM,16,42
352079,Week,PM,19,2
352079,Week,PM,20,4
352079,Week,PM,21,5
352079,Week,PM,40,1
352079,Week,PM,46,1
352079,Week,PM,71,3
352079,Weekend,AM,14,191
352079,Weekend,AM,16,65
352079,Weekend,AM,17,96
352079,Weekend,AM,19,50
352079,Weekend,AM,20,5
352079,Weekend,AM,21,81
352079,Weekend,AM,31,29
352079,Weekend,AM,37,2
352079,Weekend,AM,38,147
352079,Weekend,AM,40,44
352079,Weekend,AM,42,1
352079,Weekend,AM,46,2
352079,Weekend,AM,69,21
352079,Weekend,AM,71,22
352079,Weekend,PM,14,78
352079,Weekend,PM,16,4
352079,Weekend,PM,17,63
352079,Weekend,PM,19,40
352079,Weekend,PM,20,3
352079,Weekend,PM,31,4
352079,Weekend,PM,38,5
352079,Weekend,PM,40,23
352079,Weekend,PM,69,3
352079,Weekend,PM,71,2
352946,Week,AM,16,1
352946,Week,AM,17,1
352946,Week,AM,19,4
352946,Week,AM,20,6
352946,Week,AM,21,8
352946,Week,AM,37,2
352946,Week,AM,38,1
352946,Week,AM,40,11
352946,Week,AM,46,5
352946,Week,PM,14,166
352946,Week,PM,16,13
352946,Week,PM,17,7
352946,Week,PM,19,245
352946,Week,PM,20,132
352946,Week,PM,21,3
352946,Week,PM,37,6
352946,Week,PM,38,18
352946,Week,PM,40,519
352946,Week,PM,46,804
352946,Week,PM,71,36
352946,Weekend,AM,14,1
352946,Weekend,AM,20,2
352946,Weekend,AM,40,5
352946,Weekend,AM,46,3
352946,Weekend,PM,19,1
352950,Week,AM,14,20
352950,Week,AM,16,35
352950,Week,AM,17,1
352950,Week,AM,19,1
352950,Week,AM,21,10
352950,Week,AM,38,5
352950,Week,AM,46,4
352950,Week,AM,47,4
352950,Week,PM,14,1794
352950,Week,PM,16,120
352950,Week,PM,17,30
352950,Week,PM,19,41
352950,Week,PM,20,101
352950,Week,PM,21,1
352950,Week,PM,31,967
352950,Week,PM,38,3
352950,Week,PM,40,8
352950,Week,PM,42,11
352950,Week,PM,46,122
352950,Week,PM,47,112
352950,Week,PM,69,174
352950,Week,PM,71,7
352950,Weekend,AM,14,99
352950,Weekend,AM,17,2
352950,Weekend,AM,19,19
352950,Weekend,AM,20,9
352950,Weekend,AM,31,39
352950,Weekend,AM,38,12
352950,Weekend,AM,40,4
352950,Weekend,AM,46,13
352950,Weekend,AM,47,35
352950,Weekend,AM,69,20
352950,Weekend,AM,71,1
352950,Weekend,PM,14,32
352950,Weekend,PM,16,4
352950,Weekend,PM,17,2
352950,Weekend,PM,19,8
352950,Weekend,PM,20,3
352950,Weekend,PM,31,38
352950,Weekend,PM,46,6
352950,Weekend,PM,47,8
352950,Weekend,PM,69,3
352992,Week,AM,14,26
352992,Week,AM,16,9
352992,Week,AM,19,7
352992,Week,AM,20,11
352992,Week,AM,21,54
352992,Week,AM,37,9
352992,Week,AM,38,17
352992,Week,AM,40,45
352992,Week,AM,46,5
352992,Week,AM,71,11
352992,Week,PM,14,453
352992,Week,PM,16,86
352992,Week,PM,17,16
352992,Week,PM,19,138
352992,Week,PM,20,124
352992,Week,PM,21,11
352992,Week,PM,37,160
352992,Week,PM,38,164
352992,Week,PM,40,455
352992,Week,PM,46,440
352992,Week,PM,71,66
352992,Weekend,AM,14,13
352992,Weekend,AM,16,33
352992,Weekend,AM,17,2
352992,Weekend,AM,19,18
352992,Weekend,AM,20,29
352992,Weekend,AM,21,242
352992,Weekend,AM,38,108
352992,Weekend,AM,40,138
352992,Weekend,AM,46,17
352992,Weekend,AM,71,13
352992,Weekend,PM,16,1
352992,Weekend,PM,40,2
352992,Weekend,PM,46,1
353069,Week,AM,14,37
353069,Week,AM,17,1
353069,Week,AM,19,18
353069,Week,AM,20,9
353069,Week,AM,21,217
353069,Week,AM,37,188
353069,Week,AM,38,270
353069,Week,AM,40,17
353069,Week,AM,46,11
353069,Week,AM,71,31
353069,Week,PM,14,247
353069,Week,PM,16,32
353069,Week,PM,17,10
353069,Week,PM,19,63
353069,Week,PM,20,51
353069,Week,PM,21,40
353069,Week,PM,37,1018
353069,Week,PM,38,725
353069,Week,PM,40,90
353069,Week,PM,42,5
353069,Week,PM,46,68
353069,Week,PM,69,6
353069,Week,PM,71,117
353069,Weekend,AM,14,6
353069,Weekend,AM,16,1
353069,Weekend,AM,17,1
353069,Weekend,AM,19,7
353069,Weekend,AM,20,5
353069,Weekend,AM,21,36
353069,Weekend,AM,37,104
353069,Weekend,AM,38,319
353069,Weekend,AM,40,15
353069,Weekend,AM,46,8
353069,Weekend,AM,71,25
353069,Weekend,PM,17,1
353069,Weekend,PM,19,1
353069,Weekend,PM,20,2
353069,Weekend,PM,37,32
353069,Weekend,PM,38,53
353069,Weekend,PM,40,2
353069,Weekend,PM,46,1
353069,Weekend,PM,71,16
353070,Week,AM,14,74
353070,Week,AM,16,17
353070,Week,AM,17,1
353070,Week,AM,19,12
353070,Week,AM,20,4
353070,Week,AM,21,213
353070,Week,AM,31,7
353070,Week,AM,37,46
353070,Week,AM,38,94
353070,Week,AM,40,7
353070,Week,AM,42,3
353070,Week,AM,46,11
353070,Week,AM,47,6
353070,Week,AM,69,5
353070,Week,AM,71,19
353070,Week,PM,14,1336
353070,Week,PM,16,167
353070,Week,PM,17,15
353070,Week,PM,19,45
353070,Week,PM,20,6
353070,Week,PM,31,363
353070,Week,PM,37,6
353070,Week,PM,38,6
353070,Week,PM,40,27
353070,Week,PM,42,357
353070,Week,PM,46,20
353070,Week,PM,47,208
353070,Week,PM,69,477
353070,Week,PM,71,39
353070,Weekend,AM,14,169
353070,Weekend,AM,16,9
353070,Weekend,AM,17,1
353070,Weekend,AM,19,20
353070,Weekend,AM,20,2
353070,Weekend,AM,21,11
353070,Weekend,AM,31,12
353070,Weekend,AM,37,4
353070,Weekend,AM,38,7
353070,Weekend,AM,40,22
353070,Weekend,AM,42,3
353070,Weekend,AM,46,11
353070,Weekend,AM,47,31
353070,Weekend,AM,69,22
353070,Weekend,AM,71,5
353070,Weekend,PM,14,82
353070,Weekend,PM,16,11
353070,Weekend,PM,17,1
353070,Weekend,PM,19,27
353070,Weekend,PM,20,4
353070,Weekend,PM,31,17
353070,Weekend,PM,37,7
353070,Weekend,PM,38,7
353070,Weekend,PM,40,18
353070,Weekend,PM,42,2
353070,Weekend,PM,46,20
353070,Weekend,PM,47,10
353070,Weekend,PM,69,4
353070,Weekend,PM,71,4
353164,Week,AM,14,2
353164,Week,AM,16,11
353164,Week,AM,17,1
353164,Week,AM,20,20
353164,Week,AM,31,1
353164,Week,AM,38,2
353164,Week,AM,40,1
353164,Week,AM,46,1
353164,Week,PM,14,221
353164,Week,PM,16,249
353164,Week,PM,17,30
353164,Week,PM,19,47
353164,Week,PM,20,712
353164,Week,PM,31,83
353164,Week,PM,37,237
353164,Week,PM,38,243
353164,Week,PM,40,73
353164,Week,PM,42,31
353164,Week,PM,46,25
353164,Week,PM,69,58
353164,Week,PM,71,71
353164,Weekend,AM,14,67
353164,Weekend,AM,16,24
353164,Weekend,AM,17,3
353164,Weekend,AM,19,13
353164,Weekend,AM,20,20
353164,Weekend,AM,40,15
353164,Weekend,AM,46,3
353164,Weekend,AM,71,36
353164,Weekend,PM,14,211
353164,Weekend,PM,16,78
353164,Weekend,PM,17,2
353164,Weekend,PM,19,31
353164,Weekend,PM,20,180
353164,Weekend,PM,31,4
353164,Weekend,PM,37,114
353164,Weekend,PM,38,139
353164,Weekend,PM,40,72
353164,Weekend,PM,42,1
353164,Weekend,PM,46,10
353164,Weekend,PM,69,1
353164,Weekend,PM,71,63
353176,Week,AM,14,72
353176,Week,AM,16,75
353176,Week,AM,19,24
353176,Week,AM,20,70
353176,Week,AM,21,536
353176,Week,AM,37,264
353176,Week,AM,38,339
353176,Week,AM,40,27
353176,Week,AM,42,1
353176,Week,AM,46,6
353176,Week,AM,69,2
353176,Week,AM,71,15
353176,Week,PM,14,54
353176,Week,PM,16,84
353176,Week,PM,17,1
353176,Week,PM,19,8
353176,Week,PM,20,43
353176,Week,PM,21,48
353176,Week,PM,31,3
353176,Week,PM,37,100
353176,Week,PM,38,111
353176,Week,PM,40,10
353176,Week,PM,42,1
353176,Week,PM,46,7
353176,Week,PM,69,3
353176,Week,PM,71,11
353176,Weekend,AM,14,24
353176,Weekend,AM,16,16
353176,Weekend,AM,17,4
353176,Weekend,AM,19,33
353176,Weekend,AM,20,41
353176,Weekend,AM,21,248
353176,Weekend,AM,37,14
353176,Weekend,AM,38,130
353176,Weekend,AM,40,91
353176,Weekend,AM,46,3
353176,Weekend,AM,71,17
353176,Weekend,PM,14,7
353176,Weekend,PM,17,1
353176,Weekend,PM,19,13
353176,Weekend,PM,20,12
353176,Weekend,PM,37,1
353176,Weekend,PM,38,6
353176,Weekend,PM,40,14
353176,Weekend,PM,46,1
353194,Week,AM,14,866
353194,Week,AM,16,487
353194,Week,AM,17,104
353194,Week,AM,19,131
353194,Week,AM,20,304
353194,Week,AM,21,831
353194,Week,AM,31,45
353194,Week,AM,38,22
353194,Week,AM,40,31
353194,Week,AM,46,239
353194,Week,AM,69,5
353194,Week,AM,71,12
353194,Week,PM,14,10
353194,Week,PM,16,11
353194,Week,PM,19,1
353194,Week,PM,20,5
353194,Week,PM,38,2
353194,Week,PM,40,3
353194,Week,PM,46,3
353194,Weekend,AM,14,83
353194,Weekend,AM,16,22
353194,Weekend,AM,17,6
353194,Weekend,AM,19,20
353194,Weekend,AM,20,12
353194,Weekend,AM,21,30
353194,Weekend,AM,38,20
353194,Weekend,AM,40,11
353194,Weekend,AM,46,25
353194,Weekend,AM,71,4
353194,Weekend,PM,14,5
353194,Weekend,PM,19,3
353194,Weekend,PM,20,1
353194,Weekend,PM,38,1
353194,Weekend,PM,46,2
353194,Weekend,PM,71,1
353408,Week,AM,14,244
353408,Week,AM,16,72
353408,Week,AM,17,14
353408,Week,AM,19,69
353408,Week,AM,20,138
353408,Week,AM,21,610
353408,Week,AM,31,25
353408,Week,AM,37,1
353408,Week,AM,38,92
353408,Week,AM,40,19
353408,Week,AM,46,47
353408,Week,AM,69,12
353408,Week,AM,71,24
353408,Week,PM,14,38
353408,Week,PM,16,2
353408,Week,PM,17,1
353408,Week,PM,19,21
353408,Week,PM,20,17
353408,Week,PM,21,17
353408,Week,PM,31,11
353408,Week,PM,37,3
353408,Week,PM,38,14
353408,Week,PM,40,1
353408,Week,PM,46,8
353408,Week,PM,69,1
353408,Week,PM,71,7
353408,Weekend,AM,14,27
353408,Weekend,AM,16,3
353408,Weekend,AM,17,2
353408,Weekend,AM,19,17
353408,Weekend,AM,20,69
353408,Weekend,AM,21,33
353408,Weekend,AM,31,17
353408,Weekend,AM,37,1
353408,Weekend,AM,38,115
353408,Weekend,AM,40,4
353408,Weekend,AM,46,12
353408,Weekend,AM,71,5
353408,Weekend,PM,14,4
353408,Weekend,PM,16,3
353408,Weekend,PM,20,8
353408,Weekend,PM,31,1
353408,Weekend,PM,38,6
353408,Weekend,PM,40,1
353408,Weekend,PM,46,3
353408,Weekend,PM,69,1
353424,Week,AM,14,408
353424,Week,AM,16,607
353424,Week,AM,17,47
353424,Week,AM,19,89
353424,Week,AM,20,493
353424,Week,AM,21,753
353424,Week,AM,31,13
353424,Week,AM,37,4
353424,Week,AM,38,62
353424,Week,AM,40,44
353424,Week,AM,42,1
353424,Week,AM,46,29
353424,Week,AM,69,23
353424,Week,AM,71,36
353424,Week,PM,14,64
353424,Week,PM,16,50
353424,Week,PM,17,14
353424,Week,PM,19,35
353424,Week,PM,20,75
353424,Week,PM,21,10
353424,Week,PM,31,8
353424,Week,PM,38,11
353424,Week,PM,40,26
353424,Week,PM,42,1
353424,Week,PM,46,24
353424,Week,PM,69,3
353424,Week,PM,71,9
353424,Weekend,AM,14,39
353424,Weekend,AM,16,4
353424,Weekend,AM,17,11
353424,Weekend,AM,19,5
353424,Weekend,AM,20,12
353424,Weekend,AM,21,24
353424,Weekend,AM,37,4
353424,Weekend,AM,38,26
353424,Weekend,AM,40,17
353424,Weekend,AM,46,5
353424,Weekend,AM,69,2
353424,Weekend,AM,71,6
353424,Weekend,PM,14,53
353424,Weekend,PM,16,9
353424,Weekend,PM,17,23
353424,Weekend,PM,19,38
353424,Weekend,PM,20,27
353424,Weekend,PM,37,4
353424,Weekend,PM,38,11
353424,Weekend,PM,40,52
353424,Weekend,PM,46,4
353424,Weekend,PM,69,1
353424,Weekend,PM,71,6
353486,Week,AM,14,751
353486,Week,AM,16,113
353486,Week,AM,17,28
353486,Week,AM,19,73
353486,Week,AM,20,13
353486,Week,AM,21,4
353486,Week,AM,31,271
353486,Week,AM,40,59
353486,Week,AM,42,1
353486,Week,AM,46,32
353486,Week,AM,47,43
353486,Week,AM,69,175
353486,Week,AM,71,11
353486,Week,PM,14,120
353486,Week,PM,16,53
353486,Week,PM,17,2
353486,Week,PM,19,10
353486,Week,PM,20,8
353486,Week,PM,31,33
353486,Week,PM,40,11
353486,Week,PM,46,5
353486,Week,PM,47,4
353486,Week,PM,69,3
353486,Week,PM,71,1
353486,Weekend,AM,14,50
353486,Weekend,AM,16,13
353486,Weekend,AM,17,1
353486,Weekend,AM,19,5
353486,Weekend,AM,20,5
353486,Weekend,AM,31,10
353486,Weekend,AM,40,10
353486,Weekend,AM,46,6
353486,Weekend,AM,47,4
353486,Weekend,AM,69,2
353508,Week,AM,14,862
353508,Week,AM,16,93
353508,Week,AM,17,18
353508,Week,AM,19,20
353508,Week,AM,20,12
353508,Week,AM,21,1
353508,Week,AM,31,131
353508,Week,AM,38,4
353508,Week,AM,40,4
353508,Week,AM,42,179
353508,Week,AM,46,27
353508,Week,AM,47,367
353508,Week,AM,69,1075
353508,Week,AM,71,10
353508,Week,PM,14,164
353508,Week,PM,16,2
353508,Week,PM,17,8
353508,Week,PM,19,13
353508,Week,PM,20,14
353508,Week,PM,31,104
353508,Week,PM,37,1
353508,Week,PM,38,2
353508,Week,PM,40,5
353508,Week,PM,42,171
353508,Week,PM,46,9
353508,Week,PM,47,50
353508,Week,PM,69,257
353508,Week,PM,71,11
353508,Weekend,AM,14,189
353508,Weekend,AM,16,73
353508,Weekend,AM,17,31
353508,Weekend,AM,19,53
353508,Weekend,AM,20,31
353508,Weekend,AM,21,41
353508,Weekend,AM,31,68
353508,Weekend,AM,37,5
353508,Weekend,AM,38,57
353508,Weekend,AM,40,30
353508,Weekend,AM,42,7
353508,Weekend,AM,46,31
353508,Weekend,AM,47,60
353508,Weekend,AM,69,106
353508,Weekend,AM,71,17
353508,Weekend,PM,14,167
353508,Weekend,PM,16,9
353508,Weekend,PM,17,56
353508,Weekend,PM,19,57
353508,Weekend,PM,20,17
353508,Weekend,PM,31,4
353508,Weekend,PM,37,9
353508,Weekend,PM,38,14
353508,Weekend,PM,40,30
353508,Weekend,PM,46,24
353508,Weekend,PM,47,2
353508,Weekend,PM,69,10
353508,Weekend,PM,71,7
354043,Week,AM,14,174
354043,Week,AM,16,128
354043,Week,AM,17,2
354043,Week,AM,19,30
354043,Week,AM,20,29
354043,Week,AM,21,781
354043,Week,AM,31,1
354043,Week,AM,37,626
354043,Week,AM,38,550
354043,Week,AM,40,32
354043,Week,AM,46,1
354043,Week,AM,69,5
354043,Week,AM,71,43
354043,Week,PM,14,60
354043,Week,PM,16,36
354043,Week,PM,19,12
354043,Week,PM,20,26
354043,Week,PM,21,6
354043,Week,PM,31,1
354043,Week,PM,37,555
354043,Week,PM,38,430
354043,Week,PM,40,26
354043,Week,PM,46,3
354043,Week,PM,69,2
354043,Week,PM,71,37
354043,Weekend,PM,14,5
354043,Weekend,PM,16,21
354043,Weekend,PM,17,1
354043,Weekend,PM,19,3
354043,Weekend,PM,20,28
354043,Weekend,PM,31,1
354043,Weekend,PM,37,133
354043,Weekend,PM,38,154
354043,Weekend,PM,40,11
354043,Weekend,PM,46,1
354043,Weekend,PM,71,17
354084,Week,AM,14,19
354084,Week,AM,16,27
354084,Week,AM,17,1
354084,Week,AM,19,5
354084,Week,AM,20,37
354084,Week,AM,21,2
354084,Week,AM,37,8
354084,Week,AM,38,6
354084,Week,AM,40,4
354084,Week,AM,46,1
354084,Week,AM,71,6
354084,Week,PM,14,483
354084,Week,PM,16,199
354084,Week,PM,17,215
354084,Week,PM,19,277
354084,Week,PM,20,611
354084,Week,PM,37,316
354084,Week,PM,38,643
354084,Week,PM,40,143
354084,Week,PM,46,347
354084,Week,PM,71,228
354084,Weekend,AM,14,55
354084,Weekend,AM,16,52
354084,Weekend,AM,17,21
354084,Weekend,AM,19,43
354084,Weekend,AM,20,100
354084,Weekend,AM,21,112
354084,Weekend,AM,38,133
354084,Weekend,AM,40,82
354084,Weekend,AM,46,4
354084,Weekend,AM,71,118
354084,Weekend,PM,14,10
354084,Weekend,PM,16,7
354084,Weekend,PM,17,2
354084,Weekend,PM,19,21
354084,Weekend,PM,20,38
354084,Weekend,PM,37,30
354084,Weekend,PM,38,66
354084,Weekend,PM,40,4
354084,Weekend,PM,46,3
354084,Weekend,PM,71,16
354098,Week,AM,14,446
354098,Week,AM,16,309
354098,Week,AM,17,31
354098,Week,AM,19,102
354098,Week,AM,20,261
354098,Week,AM,21,2112
354098,Week,AM,37,9
354098,Week,AM,38,81
354098,Week,AM,40,191
354098,Week,AM,46,39
354098,Week,AM,69,1
354098,Week,AM,71,42
354098,Week,PM,14,59
354098,Week,PM,16,26
354098,Week,PM,17,9
354098,Week,PM,19,14
354098,Week,PM,20,43
354098,Week,PM,21,17
354098,Week,PM,37,7
354098,Week,PM,38,34
354098,Week,PM,40,37
354098,Week,PM,46,54
354098,Week,PM,71,11
354098,Weekend,AM,14,159
354098,Weekend,AM,16,60
354098,Weekend,AM,17,40
354098,Weekend,AM,19,115
354098,Weekend,AM,20,137
354098,Weekend,AM,21,194
354098,Weekend,AM,37,4
354098,Weekend,AM,38,131
354098,Weekend,AM,40,195
354098,Weekend,AM,46,10
354098,Weekend,AM,71,33
354098,Weekend,PM,14,30
354098,Weekend,PM,16,20
354098,Weekend,PM,17,6
354098,Weekend,PM,19,33
354098,Weekend,PM,20,52
354098,Weekend,PM,38,3
354098,Weekend,PM,40,24
354098,Weekend,PM,46,2
354098,Weekend,PM,71,2
354125,Week,AM,14,28
354125,Week,AM,16,119
354125,Week,AM,17,5
354125,Week,AM,19,23
354125,Week,AM,20,41
354125,Week,AM,21,155
354125,Week,AM,37,206
354125,Week,AM,38,320
354125,Week,AM,40,33
354125,Week,AM,46,12
354125,Week,AM,69,5
354125,Week,AM,71,52
354125,Week,PM,14,117
354125,Week,PM,16,298
354125,Week,PM,17,67
354125,Week,PM,19,68
354125,Week,PM,20,357
354125,Week,PM,21,2
354125,Week,PM,31,1
354125,Week,PM,37,711
354125,Week,PM,38,854
354125,Week,PM,40,80
354125,Week,PM,42,4
354125,Week,PM,46,56
354125,Week,PM,69,5
354125,Week,PM,71,133
354125,Weekend,AM,14,3
354125,Weekend,AM,16,1
354125,Weekend,AM,19,2
354125,Weekend,AM,20,8
354125,Weekend,AM,21,7
354125,Weekend,AM,37,17
354125,Weekend,AM,38,56
354125,Weekend,AM,40,42
354125,Weekend,AM,42,1
354125,Weekend,AM,46,6
354125,Weekend,AM,71,28
354125,Weekend,PM,14,7
354125,Weekend,PM,16,14
354125,Weekend,PM,17,4
354125,Weekend,PM,19,5
354125,Weekend,PM,20,12
354125,Weekend,PM,37,112
354125,Weekend,PM,38,140
354125,Weekend,PM,40,34
354125,Weekend,PM,46,8
354125,Weekend,PM,71,22
354205,Week,AM,14,955
354205,Week,AM,17,52
354205,Week,AM,19,43
354205,Week,AM,20,1
354205,Week,AM,31,111
354205,Week,AM,40,4
354205,Week,AM,42,137
354205,Week,AM,46,4
354205,Week,AM,47,178
