issuer_code,type_day,day_period,violation_code,count
355443,Week,AM,37,41
355443,Week,AM,38,112
355443,Week,AM,40,5
355443,Week,AM,42,23
355443,Week,AM,46,1
355443,Week,AM,47,90
355443,Week,AM,69,437
355443,Week,AM,71,18
355443,Week,PM,14,12
355443,Week,PM,16,2
355443,Week,PM,17,5
355443,Week,PM,19,4
355443,Week,PM,20,2
355443,Week,PM,31,50
355443,Week,PM,37,17
355443,Week,PM,38,18
355443,Week,PM,40,3
355443,Week,PM,42,20
355443,Week,PM,47,27
355443,Week,PM,69,131
355443,Week,PM,71,9
355443,Weekend,AM,14,6
355443,Weekend,AM,17,2
355443,Weekend,AM,19,3
355443,Weekend,AM,20,1
355443,Weekend,AM,21,2
355443,Weekend,AM,31,2
355443,Weekend,AM,37,4
355443,Weekend,AM,38,16
355443,Weekend,AM,46,1
355443,Weekend,AM,47,4
355443,Weekend,AM,71,11
355443,Weekend,PM,14,4
355443,Weekend,PM,17,2
355443,Weekend,PM,31,4
355443,Weekend,PM,38,5
355443,Weekend,PM,40,1
355443,Weekend,PM,47,7
355443,Weekend,PM,69,1
355443,Weekend,PM,71,2
355603,Week,AM,14,325
355603,Week,AM,16,149
355603,Week,AM,17,20
355603,Week,AM,19,28
355603,Week,AM,20,125
355603,Week,AM,21,103
355603,Week,AM,31,86
355603,Week,AM,37,141
355603,Week,AM,38,310
355603,Week,AM,40,75
355603,Week,AM,42,50
355603,Week,AM,46,16
355603,Week,AM,47,50
355603,Week,AM,69,274
355603,Week,AM,71,55
355603,Week,PM,14,30
355603,Week,PM,16,43
355603,Week,PM,17,1
355603,Week,PM,19,13
355603,Week,PM,20,36
355603,Week,PM,21,7
355603,Week,PM,31,7
355603,Week,PM,37,41
355603,Week,PM,38,68
355603,Week,PM,40,29
355603,Week,PM,42,1
355603,Week,PM,46,21
355603,Week,PM,47,2
355603,Week,PM,69,5
355603,Week,PM,71,12
355603,Weekend,AM,14,40
355603,Weekend,AM,16,37
355603,Weekend,AM,17,2
355603,Weekend,AM,19,1
355603,Weekend,AM,20,30
355603,Weekend,AM,21,5
355603,Weekend,AM,31,11
355603,Weekend,AM,37,12
355603,Weekend,AM,38,148
355603,Weekend,AM,40,21
355603,Weekend,AM,46,4
355603,Weekend,AM,47,1
355603,Weekend,AM,69,20
355603,Weekend,AM,71,25
355603,Weekend,PM,14,2
355603,Weekend,PM,38,4
355603,Weekend,PM,40,1
355604,Week,AM,14,259
355604,Week,AM,16,744
355604,Week,AM,17,2
355604,Week,AM,19,44
355604,Week,AM,20,51
355604,Week,AM,21,733
355604,Week,AM,31,1
355604,Week,AM,37,53
355604,Week,AM,38,134
355604,Week,AM,40,44
355604,Week,AM,46,13
355604,Week,AM,69,3
355604,Week,AM,71,42
355604,Week,PM,14,28
355604,Week,PM,16,29
355604,Week,PM,19,10
355604,Week,PM,20,10
355604,Week,PM,21,14
355604,Week,PM,31,1
355604,Week,PM,37,18
355604,Week,PM,38,24
355604,Week,PM,40,16
355604,Week,PM,46,25
355604,Week,PM,71,5
355607,Week,AM,14,35
355607,Week,AM,16,26
355607,Week,AM,17,6
355607,Week,AM,19,34
355607,Week,AM,20,28
355607,Week,AM,21,260
355607,Week,AM,31,1
355607,Week,AM,37,263
355607,Week,AM,38,314
355607,Week,AM,40,71
355607,Week,AM,46,27
355607,Week,AM,69,8
355607,Week,AM,71,52
355607,Week,PM,14,37
355607,Week,PM,16,31
355607,Week,PM,17,2
355607,Week,PM,19,53
355607,Week,PM,20,24
355607,Week,PM,21,39
355607,Week,PM,31,3
355607,Week,PM,37,370
355607,Week,PM,38,352
355607,Week,PM,40,107
355607,Week,PM,42,2
355607,Week,PM,46,43
355607,Week,PM,69,12
355607,Week,PM,71,55
355607,Weekend,AM,16,1
355607,Weekend,AM,37,2
355607,Weekend,AM,38,15
355607,Weekend,AM,40,2
355607,Weekend,AM,46,2
355607,Weekend,PM,38,3
355618,Week,PM,14,710
355618,Week,PM,16,64
355618,Week,PM,17,41
355618,Week,PM,19,55
355618,Week,PM,20,10
355618,Week,PM,31,293
355618,Week,PM,37,69
355618,Week,PM,38,78
355618,Week,PM,40,29
355618,Week,PM,42,233
355618,Week,PM,46,59
355618,Week,PM,47,102
355618,Week,PM,69,333
355618,Week,PM,71,39
355618,Weekend,AM,14,2
355618,Weekend,AM,40,2
355618,Weekend,AM,71,6
355618,Weekend,PM,14,43
355618,Weekend,PM,19,2
355618,Weekend,PM,20,3
355618,Weekend,PM,31,25
355618,Weekend,PM,37,49
355618,Weekend,PM,38,53
355618,Weekend,PM,40,5
355618,Weekend,PM,42,12
355618,Weekend,PM,46,2
355618,Weekend,PM,47,7
355618,Weekend,PM,69,12
355618,Weekend,PM,71,8
355635,Week,AM,14,232
355635,Week,AM,16,312
355635,Week,AM,17,16
355635,Week,AM,19,42
355635,Week,AM,20,115
355635,Week,AM,21,147
355635,Week,AM,31,4
355635,Week,AM,37,65
355635,Week,AM,38,166
355635,Week,AM,40,63
355635,Week,AM,42,3
355635,Week,AM,46,55
355635,Week,AM,47,5
355635,Week,AM,69,27
355635,Week,AM,71,56
355635,Week,PM,14,44
355635,Week,PM,16,27
355635,Week,PM,17,12
355635,Week,PM,19,20
355635,Week,PM,20,46
355635,Week,PM,21,7
355635,Week,PM,31,2
355635,Week,PM,37,36
355635,Week,PM,38,73
355635,Week,PM,40,31
355635,Week,PM,46,50
355635,Week,PM,69,1
355635,Week,PM,71,21
355671,Week,AM,14,155
355671,Week,AM,16,26
355671,Week,AM,17,51
355671,Week,AM,19,15
355671,Week,AM,20,142
355671,Week,AM,21,25
355671,Week,AM,31,199
355671,Week,AM,37,9
355671,Week,AM,38,31
355671,Week,AM,40,12
355671,Week,AM,42,62
355671,Week,AM,46,12
355671,Week,AM,47,167
355671,Week,AM,69,478
355671,Week,AM,71,104
355671,Week,PM,14,41
355671,Week,PM,16,11
355671,Week,PM,17,16
355671,Week,PM,19,6
355671,Week,PM,20,55
355671,Week,PM,31,53
355671,Week,PM,37,12
355671,Week,PM,38,13
355671,Week,PM,40,2
355671,Week,PM,42,43
355671,Week,PM,46,2
355671,Week,PM,47,65
355671,Week,PM,69,112
355671,Week,PM,71,6
355671,Weekend,AM,14,12
355671,Weekend,AM,17,3
355671,Weekend,AM,19,1
355671,Weekend,AM,20,12
355671,Weekend,AM,21,3
355671,Weekend,AM,38,9
355671,Weekend,AM,40,2
355671,Weekend,AM,47,6
355671,Weekend,AM,69,4
355671,Weekend,AM,71,3
355671,Weekend,PM,14,1
355671,Weekend,PM,20,1
355671,Weekend,PM,47,1
355678,Week,AM,14,73
355678,Week,AM,17,16
355678,Week,AM,19,14
355678,Week,AM,21,3
355678,Week,AM,31,10
355678,Week,AM,37,6
355678,Week,AM,38,42
355678,Week,AM,40,15
355678,Week,AM,42,19
355678,Week,AM,47,102
355678,Week,AM,69,291
355678,Week,PM,14,18
355678,Week,PM,17,1
355678,Week,PM,19,5
355678,Week,PM,31,6
355678,Week,PM,37,6
355678,Week,PM,38,10
355678,Week,PM,40,1
355678,Week,PM,42,11
355678,Week,PM,47,30
355678,Week,PM,69,57
355678,Weekend,AM,14,2
355678,Weekend,AM,21,1
355678,Weekend,AM,37,3
355678,Weekend,AM,38,16
355678,Weekend,AM,40,2
355678,Weekend,AM,47,15
355678,Weekend,AM,69,7
355678,Weekend,PM,14,5
355678,Weekend,PM,16,1
355678,Weekend,PM,17,2
355678,Weekend,PM,20,1
355678,Weekend,PM,37,6
355678,Weekend,PM,38,8
355678,Weekend,PM,40,1
355678,Weekend,PM,42,1
355678,Weekend,PM,47,1
355678,Weekend,PM,69,1
355682,Week,AM,14,51
355682,Week,AM,16,5
355682,Week,AM,17,11
355682,Week,AM,19,3
355682,Week,AM,20,33
355682,Week,AM,31,11
355682,Week,AM,38,1
355682,Week,AM,40,4
355682,Week,AM,42,1
355682,Week,AM,46,4
355682,Week,AM,47,4
355682,Week,AM,69,6
355682,Week,AM,71,2
355682,Week,PM,14,364
355682,Week,PM,16,40
355682,Week,PM,17,67
355682,Week,PM,19,17
355682,Week,PM,20,81
355682,Week,PM,31,32
355682,Week,PM,37,2
355682,Week,PM,38,8
355682,Week,PM,40,28
355682,Week,PM,42,8
355682,Week,PM,46,34
355682,Week,PM,47,27
355682,Week,PM,69,16
355682,Week,PM,71,14
355682,Weekend,AM,14,67
355682,Weekend,AM,16,15
355682,Weekend,AM,17,8
355682,Weekend,AM,19,5
355682,Weekend,AM,20,42
355682,Weekend,AM,21,16
355682,Weekend,AM,31,7
355682,Weekend,AM,38,15
355682,Weekend,AM,40,6
355682,Weekend,AM,42,1
355682,Weekend,AM,46,13
355682,Weekend,AM,47,16
355682,Weekend,AM,69,11
355682,Weekend,PM,14,21
355682,Weekend,PM,16,3
355682,Weekend,PM,17,5
355682,Weekend,PM,19,2
355682,Weekend,PM,20,5
355682,Weekend,PM,31,1
355682,Weekend,PM,40,2
355682,Weekend,PM,46,1
355682,Weekend,PM,47,1
355682,Weekend,PM,69,2
355685,Week,AM,14,77
355685,Week,AM,16,64
355685,Week,AM,17,13
355685,Week,AM,19,44
355685,Week,AM,20,59
355685,Week,AM,21,239
355685,Week,AM,31,9
355685,Week,AM,37,223
355685,Week,AM,38,306
355685,Week,AM,40,186
355685,Week,AM,42,2
355685,Week,AM,46,135
355685,Week,AM,69,17
355685,Week,AM,71,34
355685,Week,PM,14,43
355685,Week,PM,16,40
355685,Week,PM,17,11
355685,Week,PM,19,47
355685,Week,PM,20,57
355685,Week,PM,21,77
355685,Week,PM,31,8
355685,Week,PM,37,176
355685,Week,PM,38,235
355685,Week,PM,40,160
355685,Week,PM,42,3
355685,Week,PM,46,135
355685,Week,PM,69,9
355685,Week,PM,71,24
356219,Week,AM,14,327
356219,Week,AM,16,96
356219,Week,AM,17,36
356219,Week,AM,19,42
356219,Week,AM,20,58
356219,Week,AM,21,57
356219,Week,AM,31,6
356219,Week,AM,37,78
356219,Week,AM,38,165
356219,Week,AM,40,10
356219,Week,AM,42,3
356219,Week,AM,46,103
356219,Week,AM,69,17
356219,Week,AM,71,33
356219,Week,PM,14,147
356219,Week,PM,16,60
356219,Week,PM,17,17
356219,Week,PM,19,19
356219,Week,PM,20,39
356219,Week,PM,31,5
356219,Week,PM,37,89
356219,Week,PM,38,76
356219,Week,PM,40,10
356219,Week,PM,42,4
356219,Week,PM,46,87
356219,Week,PM,69,9
356219,Week,PM,71,22
356219,Weekend,AM,14,61
356219,Weekend,AM,16,2
356219,Weekend,AM,17,1
356219,Weekend,AM,20,9
356219,Weekend,AM,40,8
356219,Weekend,AM,46,4
356219,Weekend,AM,71,10
356219,Weekend,PM,14,213
356219,Weekend,PM,16,3
356219,Weekend,PM,17,3
356219,Weekend,PM,19,4
356219,Weekend,PM,20,37
356219,Weekend,PM,40,22
356219,Weekend,PM,46,5
356219,Weekend,PM,71,11
356276,Week,AM,14,48
356276,Week,AM,16,46
356276,Week,AM,17,2
356276,Week,AM,19,19
356276,Week,AM,20,46
356276,Week,AM,21,699
356276,Week,AM,31,7
356276,Week,AM,37,197
356276,Week,AM,38,281
356276,Week,AM,40,106
356276,Week,AM,46,38
356276,Week,AM,69,5
356276,Week,AM,71,27
356276,Week,PM,14,25
356276,Week,PM,16,54
356276,Week,PM,17,5
356276,Week,PM,19,18
356276,Week,PM,20,70
356276,Week,PM,21,105
356276,Week,PM,31,10
356276,Week,PM,37,100
356276,Week,PM,38,223
356276,Week,PM,40,79
356276,Week,PM,46,30
356276,Week,PM,69,12
356276,Week,PM,71,18
356276,Weekend,AM,16,1
356276,Weekend,AM,20,1
356276,Weekend,AM,21,6
356276,Weekend,AM,37,4
356276,Weekend,AM,38,4
356276,Weekend,AM,40,3
356276,Weekend,PM,37,1
356310,Week,AM,14,407
356310,Week,AM,16,8
356310,Week,AM,17,20
356310,Week,AM,19,30
356310,Week,AM,20,2
356310,Week,AM,21,6
356310,Week,AM,31,95
356310,Week,AM,37,2
356310,Week,AM,38,17
356310,Week,AM,40,15
356310,Week,AM,42,98
356310,Week,AM,46,24
356310,Week,AM,47,226
356310,Week,AM,69,493
356310,Week,AM,71,12
356310,Week,PM,14,40
356310,Week,PM,16,2
356310,Week,PM,17,3
356310,Week,PM,19,4
356310,Week,PM,20,1
356310,Week,PM,31,46
356310,Week,PM,37,11
356310,Week,PM,38,14
356310,Week,PM,40,5
356310,Week,PM,42,44
356310,Week,PM,46,1
356310,Week,PM,47,40
356310,Week,PM,69,102
356310,Week,PM,71,5
356310,Weekend,AM,14,2
356310,Weekend,AM,17,2
356310,Weekend,AM,20,1
356310,Weekend,AM,40,1
356310,Weekend,PM,31,3
356310,Weekend,PM,38,1
356310,Weekend,PM,42,2
356310,Weekend,PM,47,2
356498,Week,AM,14,127
356498,Week,AM,16,265
356498,Week,AM,17,9
356498,Week,AM,19,30
356498,Week,AM,20,100
356498,Week,AM,21,146
356498,Week,AM,31,8
356498,Week,AM,37,71
356498,Week,AM,38,245
356498,Week,AM,40,124
356498,Week,AM,42,12
356498,Week,AM,46,28
356498,Week,AM,47,18
356498,Week,AM,69,61
356498,Week,AM,71,34
356498,Week,PM,14,43
356498,Week,PM,16,36
356498,Week,PM,17,5
356498,Week,PM,19,15
356498,Week,PM,20,11
356498,Week,PM,21,8
356498,Week,PM,31,4
356498,Week,PM,37,21
356498,Week,PM,38,54
356498,Week,PM,40,60
356498,Week,PM,42,5
356498,Week,PM,46,53
356498,Week,PM,47,5
356498,Week,PM,69,8
356498,Week,PM,71,8
356498,Weekend,AM,14,8
356498,Weekend,AM,16,2
356498,Weekend,AM,19,2
356498,Weekend,AM,20,9
356498,Weekend,AM,21,5
356498,Weekend,AM,37,6
356498,Weekend,AM,38,32
356498,Weekend,AM,40,67
356498,Weekend,AM,46,10
356498,Weekend,AM,71,34
356498,Weekend,PM,14,6
356498,Weekend,PM,16,5
356498,Weekend,PM,17,1
356498,Weekend,PM,19,5
356498,Weekend,PM,20,2
356498,Weekend,PM,37,8
356498,Weekend,PM,38,11
356498,Weekend,PM,40,5
356498,Weekend,PM,42,2
356498,Weekend,PM,46,5
356498,Weekend,PM,71,2
356502,Week,AM,14,221
356502,Week,AM,16,18
356502,Week,AM,17,16
356502,Week,AM,19,36
356502,Week,AM,20,75
356502,Week,AM,21,5
356502,Week,AM,31,243
356502,Week,AM,37,33
356502,Week,AM,38,63
356502,Week,AM,40,19
356502,Week,AM,42,124
356502,Week,AM,46,37
356502,Week,AM,47,166
356502,Week,AM,69,750
356502,Week,AM,71,37
356502,Week,PM,14,15
356502,Week,PM,16,2
356502,Week,PM,17,2
356502,Week,PM,19,7
356502,Week,PM,20,13
356502,Week,PM,21,1
356502,Week,PM,31,78
356502,Week,PM,37,13
356502,Week,PM,38,17
356502,Week,PM,40,2
356502,Week,PM,42,28
356502,Week,PM,46,9
356502,Week,PM,47,38
356502,Week,PM,69,121
356502,Week,PM,71,9
356502,Weekend,AM,14,48
356502,Weekend,AM,16,2
356502,Weekend,AM,17,9
356502,Weekend,AM,19,7
356502,Weekend,AM,20,10
356502,Weekend,AM,21,1
356502,Weekend,AM,31,28
356502,Weekend,AM,37,5
356502,Weekend,AM,38,36
356502,Weekend,AM,40,16
356502,Weekend,AM,46,13
356502,Weekend,AM,47,36
356502,Weekend,AM,69,22
356502,Weekend,AM,71,23
356502,Weekend,PM,14,9
356502,Weekend,PM,16,3
356502,Weekend,PM,17,2
356502,Weekend,PM,19,12
356502,Weekend,PM,20,2
356502,Weekend,PM,31,13
356502,Weekend,PM,37,5
356502,Weekend,PM,38,9
356502,Weekend,PM,40,14
356502,Weekend,PM,42,1
356502,Weekend,PM,46,6
356502,Weekend,PM,47,7
356502,Weekend,PM,69,4
356502,Weekend,PM,71,24
356507,Week,AM,14,33
356507,Week,AM,16,36
356507,Week,AM,17,12
356507,Week,AM,19,32
356507,Week,AM,20,49
356507,Week,AM,21,251
356507,Week,AM,37,164
356507,Week,AM,38,290
356507,Week,AM,40,101
356507,Week,AM,46,45
356507,Week,AM,69,8
356507,Week,AM,71,38
356507,Week,PM,14,45
356507,Week,PM,16,38
356507,Week,PM,19,31
356507,Week,PM,20,45
356507,Week,PM,21,23
356507,Week,PM,31,2
356507,Week,PM,37,147
356507,Week,PM,38,196
356507,Week,PM,40,100
356507,Week,PM,46,44
356507,Week,PM,69,1
356507,Week,PM,71,38
356507,Weekend,AM,14,38
356507,Weekend,AM,16,19
356507,Weekend,AM,17,8
356507,Weekend,AM,19,21
356507,Weekend,AM,20,37
356507,Weekend,AM,37,5
356507,Weekend,AM,38,16
356507,Weekend,AM,40,62
356507,Weekend,AM,46,8
356507,Weekend,AM,71,22
356507,Weekend,PM,14,1
356507,Weekend,PM,19,3
356507,Weekend,PM,20,4
356507,Weekend,PM,37,1
356507,Weekend,PM,38,4
356507,Weekend,PM,40,7
356507,Weekend,PM,46,3
356510,Week,AM,14,154
356510,Week,AM,16,22
356510,Week,AM,17,24
356510,Week,AM,19,36
356510,Week,AM,20,66
356510,Week,AM,21,6
356510,Week,AM,31,244
356510,Week,AM,37,31
356510,Week,AM,38,99
356510,Week,AM,40,49
356510,Week,AM,42,88
356510,Week,AM,46,45
356510,Week,AM,47,163
356510,Week,AM,69,769
356510,Week,AM,71,26
356510,Week,PM,14,13
356510,Week,PM,16,5
356510,Week,PM,17,8
356510,Week,PM,19,12
356510,Week,PM,20,18
356510,Week,PM,31,60
356510,Week,PM,37,14
356510,Week,PM,38,12
356510,Week,PM,40,7
356510,Week,PM,42,28
356510,Week,PM,46,2
356510,Week,PM,47,37
356510,Week,PM,69,106
356510,Week,PM,71,6
356510,Weekend,AM,14,38
356510,Weekend,AM,16,1
356510,Weekend,AM,17,7
356510,Weekend,AM,19,9
356510,Weekend,AM,20,7
356510,Weekend,AM,21,4
356510,Weekend,AM,31,22
356510,Weekend,AM,37,7
356510,Weekend,AM,38,70
356510,Weekend,AM,40,6
356510,Weekend,AM,42,5
356510,Weekend,AM,46,7
356510,Weekend,AM,47,30
356510,Weekend,AM,69,31
356510,Weekend,AM,71,17
356510,Weekend,PM,14,14
356510,Weekend,PM,16,2
356510,Weekend,PM,17,8
356510,Weekend,PM,19,6
356510,Weekend,PM,20,1
356510,Weekend,PM,31,21
356510,Weekend,PM,37,3
356510,Weekend,PM,38,14
356510,Weekend,PM,40,7
356510,Weekend,PM,42,2
356510,Weekend,PM,46,6
356510,Weekend,PM,47,12
356510,Weekend,PM,69,9
356510,Weekend,PM,71,8
356549,Week,AM,14,31
356549,Week,AM,16,44
356549,Week,AM,17,3
356549,Week,AM,19,15
356549,Week,AM,20,27
356549,Week,AM,21,498
356549,Week,AM,31,1
356549,Week,AM,37,141
356549,Week,AM,38,256
356549,Week,AM,40,43
356549,Week,AM,46,23
356549,Week,AM,71,24
356549,Week,PM,14,60
356549,Week,PM,16,73
356549,Week,PM,17,4
356549,Week,PM,19,27
356549,Week,PM,20,63
356549,Week,PM,21,118
356549,Week,PM,31,1
356549,Week,PM,37,106
356549,Week,PM,38,312
356549,Week,PM,40,71
356549,Week,PM,46,52
356549,Week,PM,71,19
356549,Weekend,AM,14,3
356549,Weekend,AM,16,3
356549,Weekend,AM,19,2
356549,Weekend,AM,20,4
356549,Weekend,AM,21,4
356549,Weekend,AM,37,4
356549,Weekend,AM,38,36
356549,Weekend,AM,40,11
356549,Weekend,AM,71,7
356549,Weekend,PM,14,2
356549,Weekend,PM,38,8
357327,Week,AM,14,384
357327,Week,AM,16,1472
357327,Week,AM,17,4
357327,Week,AM,19,27
357327,Week,AM,20,108
357327,Week,AM,21,118
357327,Week,AM,31,3
357327,Week,AM,37,32
357327,Week,AM,38,79
357327,Week,AM,40,53
357327,Week,AM,42,2
357327,Week,AM,46,21
357327,Week,AM,47,1
357327,Week,AM,69,4
357327,Week,AM,71,12
357327,Week,PM,14,19
357327,Week,PM,16,21
357327,Week,PM,19,12
357327,Week,PM,21,10
357327,Week,PM,37,6
357327,Week,PM,38,10
357327,Week,PM,40,10
357327,Week,PM,42,1
357327,Week,PM,46,13
357327,Week,PM,71,6
357330,Week,PM,14,288
357330,Week,PM,16,44
357330,Week,PM,17,59
357330,Week,PM,19,89
357330,Week,PM,20,381
357330,Week,PM,21,1
357330,Week,PM,37,54
357330,Week,PM,38,134
357330,Week,PM,40,338
357330,Week,PM,46,163
357330,Week,PM,69,1
357330,Week,PM,71,72
357330,Weekend,AM,17,1
357330,Weekend,AM,37,2
357330,Weekend,AM,38,8
357330,Weekend,AM,40,1
357330,Weekend,PM,14,5
357330,Weekend,PM,16,1
357330,Weekend,PM,19,3
357330,Weekend,PM,20,4
357330,Weekend,PM,38,1
357330,Weekend,PM,40,8
357330,Weekend,PM,46,4
357330,Weekend,PM,71,2
357345,Week,AM,14,474
357345,Week,AM,16,1
357345,Week,AM,17,2
357345,Week,AM,19,66
357345,Week,AM,20,1
357345,Week,AM,31,45
357345,Week,AM,38,8
357345,Week,AM,40,7
357345,Week,AM,46,2
357345,Week,AM,47,130
357345,Week,AM,69,415
357345,Week,AM,71,31
357355,Week,AM,14,428
357355,Week,AM,17,1
357355,Week,AM,19,45
357355,Week,AM,31,38
357355,Week,AM,40,13
357355,Week,AM,42,87
357355,Week,AM,47,180
357355,Week,AM,69,439
357367,Week,AM,14,96
357367,Week,AM,16,2
357367,Week,AM,17,1
357367,Week,AM,19,6
357367,Week,AM,20,1
357367,Week,AM,21,14
357367,Week,AM,31,24
357367,Week,AM,37,12
357367,Week,AM,38,13
357367,Week,AM,40,1
357367,Week,AM,42,47
357367,Week,AM,46,2
357367,Week,AM,47,57
357367,Week,AM,69,178
357367,Week,AM,71,6
357367,Week,PM,14,315
357367,Week,PM,16,28
357367,Week,PM,17,16
357367,Week,PM,19,25
357367,Week,PM,20,8
357367,Week,PM,31,156
357367,Week,PM,37,73
357367,Week,PM,38,108
357367,Week,PM,40,12
357367,Week,PM,42,180
357367,Week,PM,46,7
357367,Week,PM,47,95
357367,Week,PM,69,356
357367,Week,PM,71,25
357367,Weekend,AM,14,17
357367,Weekend,AM,16,1
357367,Weekend,AM,19,3
357367,Weekend,AM,21,11
357367,Weekend,AM,31,10
357367,Weekend,AM,37,8
357367,Weekend,AM,38,36
357367,Weekend,AM,42,3
357367,Weekend,AM,47,10
357367,Weekend,AM,69,9
357367,Weekend,AM,71,2
357367,Weekend,PM,14,8
357367,Weekend,PM,19,3
357367,Weekend,PM,20,6
357367,Weekend,PM,31,3
357367,Weekend,PM,37,2
357367,Weekend,PM,38,5
357367,Weekend,PM,40,2
357367,Weekend,PM,69,2
357367,Weekend,PM,71,1
357377,Week,AM,14,275
357377,Week,AM,16,2
357377,Week,AM,17,29
357377,Week,AM,19,37
357377,Week,AM,20,4
357377,Week,AM,31,116
357377,Week,AM,37,9
357377,Week,AM,38,40
357377,Week,AM,40,26
357377,Week,AM,42,119
357377,Week,AM,46,47
357377,Week,AM,47,292
357377,Week,AM,69,669
357377,Week,AM,71,9
357377,Week,PM,14,44
357377,Week,PM,16,2
357377,Week,PM,17,9
357377,Week,PM,19,8
357377,Week,PM,31,22
357377,Week,PM,37,3
357377,Week,PM,38,1
357377,Week,PM,40,3
357377,Week,PM,42,30
357377,Week,PM,46,6
357377,Week,PM,47,44
357377,Week,PM,69,101
357377,Week,PM,71,2
357678,Week,AM,14,260
357678,Week,AM,16,3
357678,Week,AM,17,17
357678,Week,AM,19,31
357678,Week,AM,20,4
357678,Week,AM,21,38
357678,Week,AM,31,95
357678,Week,AM,37,48
357678,Week,AM,38,104
357678,Week,AM,40,3
357678,Week,AM,42,137
357678,Week,AM,46,1
357678,Week,AM,47,271
357678,Week,AM,69,806
357678,Week,AM,71,24
357678,Week,PM,14,30
357678,Week,PM,16,1
357678,Week,PM,17,4
357678,Week,PM,19,3
357678,Week,PM,20,7
357678,Week,PM,21,1
357678,Week,PM,31,15
357678,Week,PM,37,18
357678,Week,PM,38,19
357678,Week,PM,40,2
357678,Week,PM,42,50
357678,Week,PM,46,6
357678,Week,PM,47,63
357678,Week,PM,69,132
357678,Week,PM,71,3
357678,Weekend,AM,14,1
357678,Weekend,AM,20,2
357678,Weekend,AM,40,3
357678,Weekend,AM,46,1
357678,Weekend,AM,71,1
357678,Weekend,PM,14,4
357678,Weekend,PM,16,1
357678,Weekend,PM,17,5
357678,Weekend,PM,19,2
357678,Weekend,PM,20,1
357678,Weekend,PM,38,3
357678,Weekend,PM,40,2
357678,Weekend,PM,46,1
357678,Weekend,PM,71,2
357702,Week,AM,14,25
357702,Week,AM,16,15
357702,Week,AM,17,1
357702,Week,AM,19,27
357702,Week,AM,20,15
357702,Week,AM,21,504
357702,Week,AM,37,140
357702,Week,AM,38,285
357702,Week,AM,40,138
357702,Week,AM,46,36
357702,Week,AM,69,2
357702,Week,AM,71,72
357702,Week,PM,14,24
357702,Week,PM,16,2
357702,Week,PM,17,3
357702,Week,PM,19,22
357702,Week,PM,20,22
357702,Week,PM,21,104
357702,Week,PM,37,114
357702,Week,PM,38,150
357702,Week,PM,40,87
357702,Week,PM,42,1
357702,Week,PM,46,44
357702,Week,PM,69,1
357702,Week,PM,71,35
357711,Week,AM,14,6
357711,Week,AM,17,1
357711,Week,AM,19,3
357711,Week,AM,20,2
357711,Week,AM,31,4
357711,Week,AM,38,1
357711,Week,AM,42,5
357711,Week,AM,47,11
357711,Week,AM,69,7
357711,Week,AM,71,3
357711,Week,PM,14,483
357711,Week,PM,16,7
357711,Week,PM,17,34
357711,Week,PM,19,46
357711,Week,PM,20,11
357711,Week,PM,31,159
357711,Week,PM,37,7
357711,Week,PM,38,24
357711,Week,PM,40,13
357711,Week,PM,42,247
357711,Week,PM,46,32
357711,Week,PM,47,306
357711,Week,PM,69,490
357711,Week,PM,71,13
357711,Weekend,PM,14,44
357711,Weekend,PM,16,2
357711,Weekend,PM,19,6
357711,Weekend,PM,20,2
357711,Weekend,PM,31,64
357711,Weekend,PM,37,27
357711,Weekend,PM,38,41
357711,Weekend,PM,40,3
357711,Weekend,PM,42,10
357711,Weekend,PM,46,3
357711,Weekend,PM,47,10
357711,Weekend,PM,69,32
357711,Weekend,PM,71,7
357716,Week,PM,14,430
357716,Week,PM,16,131
357716,Week,PM,17,51
357716,Week,PM,19,47
357716,Week,PM,20,1224
357716,Week,PM,37,15
357716,Week,PM,38,33
357716,Week,PM,40,219
357716,Week,PM,42,1
357716,Week,PM,46,119
357716,Week,PM,69,3
357716,Week,PM,71,25
357752,Week,AM,16,1
357752,Week,AM,21,2
357752,Week,AM,37,6
357752,Week,AM,38,14
357752,Week,AM,42,1
357752,Week,AM,71,3
357752,Week,PM,14,215
357752,Week,PM,16,141
357752,Week,PM,17,9
357752,Week,PM,19,41
357752,Week,PM,20,464
357752,Week,PM,31,7
357752,Week,PM,37,614
357752,Week,PM,38,495
357752,Week,PM,40,147
357752,Week,PM,42,2
357752,Week,PM,46,68
357752,Week,PM,69,4
357752,Week,PM,71,122
357801,Week,AM,14,210
357801,Week,AM,16,2
357801,Week,AM,17,32
357801,Week,AM,19,16
357801,Week,AM,20,15
357801,Week,AM,21,6
357801,Week,AM,31,185
357801,Week,AM,37,56
357801,Week,AM,38,76
357801,Week,AM,40,16
357801,Week,AM,42,155
357801,Week,AM,46,4
357801,Week,AM,47,209
357801,Week,AM,69,783
357801,Week,AM,71,49
357801,Week,PM,14,53
357801,Week,PM,16,4
357801,Week,PM,17,6
357801,Week,PM,19,8
357801,Week,PM,20,6
357801,Week,PM,21,1
357801,Week,PM,31,46
357801,Week,PM,37,26
357801,Week,PM,38,15
357801,Week,PM,40,4
357801,Week,PM,42,103
357801,Week,PM,46,2
357801,Week,PM,47,38
357801,Week,PM,69,137
357801,Week,PM,71,14
357801,Weekend,AM,14,10
