issuer_code,day_week,day_period,violation_code,count
355144,5,AM,19,10
355144,5,AM,20,3
355144,5,AM,21,9
355144,5,AM,31,31
355144,5,AM,38,3
355144,5,AM,40,13
355144,5,AM,42,4
355144,5,AM,46,73
355144,5,AM,47,78
355144,5,AM,69,114
355144,6,AM,14,79
355144,6,AM,17,4
355144,6,AM,19,4
355144,6,AM,20,2
355144,6,AM,21,9
355144,6,AM,31,13
355144,6,AM,38,7
355144,6,AM,40,3
355144,6,AM,46,13
355144,6,AM,47,13
355144,6,AM,69,18
355144,6,PM,14,4
355144,6,PM,16,2
355144,6,PM,17,2
355144,6,PM,20,3
355144,6,PM,38,2
355144,6,PM,47,1
355144,7,AM,14,23
355144,7,AM,17,3
355144,7,AM,19,2
355144,7,AM,40,1
355144,7,AM,46,4
355144,7,AM,71,1
355144,7,PM,14,34
355144,7,PM,16,2
355144,7,PM,17,1
355144,7,PM,19,6
355144,7,PM,20,3
355144,7,PM,40,2
355144,7,PM,46,11
355145,1,PM,14,215
355145,1,PM,16,2
355145,1,PM,17,9
355145,1,PM,19,5
355145,1,PM,20,3
355145,1,PM,31,125
355145,1,PM,37,5
355145,1,PM,38,13
355145,1,PM,40,2
355145,1,PM,42,78
355145,1,PM,46,1
355145,1,PM,47,28
355145,1,PM,69,77
355145,1,PM,71,10
355145,2,PM,14,263
355145,2,PM,17,7
355145,2,PM,19,5
355145,2,PM,20,2
355145,2,PM,31,117
355145,2,PM,37,19
355145,2,PM,38,7
355145,2,PM,40,1
355145,2,PM,42,78
355145,2,PM,46,3
355145,2,PM,47,29
355145,2,PM,69,84
355145,2,PM,71,13
355145,3,PM,14,197
355145,3,PM,17,8
355145,3,PM,19,3
355145,3,PM,20,2
355145,3,PM,31,107
355145,3,PM,37,5
355145,3,PM,38,5
355145,3,PM,40,2
355145,3,PM,42,72
355145,3,PM,46,2
355145,3,PM,47,27
355145,3,PM,69,85
355145,3,PM,71,11
355145,4,PM,14,239
355145,4,PM,16,2
355145,4,PM,17,8
355145,4,PM,19,10
355145,4,PM,20,2
355145,4,PM,31,140
355145,4,PM,37,15
355145,4,PM,38,7
355145,4,PM,40,3
355145,4,PM,42,74
355145,4,PM,46,6
355145,4,PM,47,23
355145,4,PM,69,78
355145,4,PM,71,13
355145,5,PM,14,267
355145,5,PM,16,3
355145,5,PM,17,9
355145,5,PM,19,4
355145,5,PM,20,5
355145,5,PM,31,130
355145,5,PM,37,16
355145,5,PM,38,21
355145,5,PM,40,3
355145,5,PM,42,74
355145,5,PM,46,3
355145,5,PM,47,26
355145,5,PM,69,95
355145,5,PM,71,12
355145,6,PM,14,94
355145,6,PM,16,10
355145,6,PM,17,28
355145,6,PM,19,4
355145,6,PM,20,33
355145,6,PM,31,165
355145,6,PM,37,79
355145,6,PM,38,125
355145,6,PM,40,17
355145,6,PM,42,8
355145,6,PM,46,2
355145,6,PM,47,12
355145,6,PM,69,34
355145,6,PM,71,18
355145,7,AM,14,57
355145,7,AM,17,36
355145,7,AM,19,10
355145,7,AM,20,7
355145,7,AM,40,25
355145,7,AM,46,1
355145,7,AM,71,19
355145,7,PM,14,197
355145,7,PM,16,2
355145,7,PM,17,82
355145,7,PM,19,9
355145,7,PM,20,19
355145,7,PM,40,55
355145,7,PM,46,3
355145,7,PM,71,31
355156,1,AM,14,132
355156,1,AM,16,32
355156,1,AM,17,3
355156,1,AM,19,30
355156,1,AM,20,59
355156,1,AM,21,429
355156,1,AM,31,1
355156,1,AM,38,3
355156,1,AM,40,28
355156,1,AM,46,14
355156,1,AM,69,1
355156,1,AM,71,10
355156,1,PM,14,8
355156,1,PM,16,1
355156,1,PM,19,4
355156,1,PM,20,9
355156,1,PM,21,22
355156,1,PM,38,1
355156,1,PM,40,3
355156,1,PM,46,1
355156,1,PM,71,1
355156,2,AM,14,38
355156,2,AM,16,14
355156,2,AM,19,10
355156,2,AM,20,6
355156,2,AM,21,62
355156,2,AM,37,1
355156,2,AM,38,2
355156,2,AM,40,4
355156,2,AM,46,1
355156,2,AM,71,1
355156,2,PM,14,2
355156,2,PM,16,2
355156,2,PM,21,2
355156,3,AM,14,151
355156,3,AM,16,48
355156,3,AM,17,1
355156,3,AM,19,36
355156,3,AM,20,22
355156,3,AM,21,70
355156,3,AM,31,1
355156,3,AM,37,2
355156,3,AM,38,16
355156,3,AM,40,26
355156,3,AM,46,11
355156,3,AM,69,10
355156,3,AM,71,7
355156,3,PM,14,14
355156,3,PM,17,1
355156,3,PM,19,11
355156,3,PM,20,4
355156,3,PM,40,9
355156,3,PM,46,1
355156,3,PM,71,1
355156,4,AM,14,59
355156,4,AM,16,8
355156,4,AM,19,17
355156,4,AM,20,11
355156,4,AM,21,222
355156,4,AM,38,1
355156,4,AM,40,13
355156,4,AM,46,7
355156,4,AM,69,1
355156,4,AM,71,1
355156,4,PM,14,6
355156,4,PM,19,7
355156,4,PM,20,1
355156,4,PM,21,10
355156,4,PM,31,1
355156,4,PM,40,3
355156,4,PM,46,5
355156,4,PM,71,1
355156,5,AM,14,109
355156,5,AM,16,32
355156,5,AM,17,2
355156,5,AM,19,27
355156,5,AM,20,28
355156,5,AM,21,375
355156,5,AM,31,1
355156,5,AM,37,2
355156,5,AM,38,3
355156,5,AM,40,19
355156,5,AM,46,15
355156,5,AM,69,3
355156,5,AM,71,8
355156,5,PM,14,1
355156,5,PM,19,3
355156,5,PM,20,2
355156,5,PM,21,19
355156,5,PM,31,2
355156,5,PM,38,1
355156,5,PM,40,2
355156,6,AM,14,96
355156,6,AM,16,52
355156,6,AM,17,4
355156,6,AM,19,30
355156,6,AM,20,102
355156,6,AM,21,134
355156,6,AM,37,6
355156,6,AM,38,42
355156,6,AM,40,37
355156,6,AM,46,11
355156,6,AM,69,1
355156,6,AM,71,17
355156,6,PM,14,25
355156,6,PM,16,3
355156,6,PM,17,4
355156,6,PM,19,8
355156,6,PM,20,10
355156,6,PM,37,4
355156,6,PM,38,12
355156,6,PM,40,7
355156,6,PM,46,3
355156,6,PM,71,1
355156,7,AM,14,103
355156,7,AM,16,1
355156,7,AM,17,9
355156,7,AM,19,66
355156,7,AM,20,87
355156,7,AM,40,94
355156,7,AM,46,17
355156,7,AM,71,16
355156,7,PM,14,21
355156,7,PM,19,29
355156,7,PM,20,9
355156,7,PM,40,14
355156,7,PM,46,6
355156,7,PM,71,1
355205,1,AM,14,72
355205,1,AM,16,16
355205,1,AM,17,18
355205,1,AM,19,27
355205,1,AM,20,53
355205,1,AM,21,200
355205,1,AM,31,4
355205,1,AM,37,57
355205,1,AM,38,88
355205,1,AM,40,39
355205,1,AM,46,5
355205,1,AM,69,9
355205,1,AM,71,30
355205,1,PM,14,16
355205,1,PM,16,15
355205,1,PM,17,5
355205,1,PM,19,12
355205,1,PM,20,15
355205,1,PM,31,3
355205,1,PM,37,63
355205,1,PM,38,56
355205,1,PM,40,29
355205,1,PM,42,3
355205,1,PM,46,1
355205,1,PM,69,8
355205,1,PM,71,12
355205,2,AM,14,41
355205,2,AM,16,10
355205,2,AM,17,6
355205,2,AM,19,15
355205,2,AM,20,24
355205,2,AM,21,223
355205,2,AM,37,58
355205,2,AM,38,72
355205,2,AM,40,44
355205,2,AM,46,2
355205,2,AM,69,1
355205,2,AM,71,30
355205,2,PM,14,5
355205,2,PM,16,6
355205,2,PM,17,1
355205,2,PM,19,13
355205,2,PM,20,15
355205,2,PM,21,3
355205,2,PM,37,45
355205,2,PM,38,58
355205,2,PM,40,15
355205,2,PM,46,2
355205,2,PM,71,8
355205,3,AM,14,31
355205,3,AM,16,11
355205,3,AM,17,8
355205,3,AM,19,9
355205,3,AM,20,17
355205,3,AM,21,33
355205,3,AM,31,1
355205,3,AM,37,55
355205,3,AM,38,70
355205,3,AM,40,30
355205,3,AM,42,1
355205,3,AM,46,2
355205,3,AM,69,12
355205,3,AM,71,28
355205,3,PM,14,17
355205,3,PM,16,21
355205,3,PM,17,5
355205,3,PM,19,21
355205,3,PM,20,18
355205,3,PM,31,2
355205,3,PM,37,69
355205,3,PM,38,68
355205,3,PM,40,22
355205,3,PM,42,3
355205,3,PM,46,4
355205,3,PM,69,7
355205,3,PM,71,7
355205,4,AM,14,29
355205,4,AM,16,8
355205,4,AM,17,6
355205,4,AM,19,30
355205,4,AM,20,28
355205,4,AM,21,203
355205,4,AM,37,62
355205,4,AM,38,88
355205,4,AM,40,29
355205,4,AM,46,4
355205,4,AM,71,20
355205,4,PM,14,10
355205,4,PM,16,6
355205,4,PM,17,9
355205,4,PM,19,19
355205,4,PM,20,13
355205,4,PM,21,12
355205,4,PM,37,77
355205,4,PM,38,59
355205,4,PM,40,20
355205,4,PM,46,5
355205,4,PM,71,13
355205,5,AM,14,25
355205,5,AM,16,9
355205,5,AM,17,6
355205,5,AM,19,10
355205,5,AM,20,10
355205,5,AM,21,177
355205,5,AM,37,40
355205,5,AM,38,76
355205,5,AM,40,50
355205,5,AM,46,3
355205,5,AM,69,1
355205,5,AM,71,17
355205,5,PM,14,2
355205,5,PM,16,1
355205,5,PM,19,4
355205,5,PM,20,14
355205,5,PM,21,14
355205,5,PM,37,44
355205,5,PM,38,51
355205,5,PM,40,8
355205,5,PM,46,2
355205,5,PM,71,10
355205,6,AM,14,11
355205,6,AM,17,1
355205,6,AM,20,8
355205,6,AM,37,3
355205,6,AM,38,11
355205,6,AM,40,8
355205,6,AM,46,1
355205,6,AM,71,4
355205,6,PM,37,1
355205,6,PM,38,3
355205,6,PM,40,1
355205,7,AM,14,34
355205,7,AM,16,20
355205,7,AM,17,52
355205,7,AM,19,67
355205,7,AM,20,50
355205,7,AM,40,110
355205,7,AM,46,1
355205,7,AM,71,29
355205,7,PM,14,17
355205,7,PM,16,16
355205,7,PM,17,43
355205,7,PM,19,34
355205,7,PM,20,24
355205,7,PM,40,59
355205,7,PM,46,1
355205,7,PM,71,13
355212,1,AM,14,53
355212,1,AM,16,18
355212,1,AM,17,12
355212,1,AM,19,15
355212,1,AM,20,89
355212,1,AM,21,145
355212,1,AM,31,13
355212,1,AM,37,1
355212,1,AM,38,22
355212,1,AM,40,1
355212,1,AM,42,1
355212,1,AM,47,65
355212,1,AM,69,46
355212,1,AM,71,4
355212,1,PM,14,13
355212,1,PM,16,2
355212,1,PM,17,5
355212,1,PM,19,7
355212,1,PM,20,6
355212,1,PM,31,10
355212,1,PM,37,4
355212,1,PM,38,7
355212,1,PM,42,5
355212,1,PM,47,23
355212,1,PM,69,17
355212,1,PM,71,2
355212,2,AM,14,99
355212,2,AM,16,8
355212,2,AM,17,17
355212,2,AM,19,26
355212,2,AM,20,42
355212,2,AM,21,155
355212,2,AM,31,16
355212,2,AM,37,3
355212,2,AM,38,34
355212,2,AM,40,2
355212,2,AM,42,1
355212,2,AM,47,126
355212,2,AM,69,80
355212,2,AM,71,11
355212,2,PM,14,13
355212,2,PM,16,2
355212,2,PM,17,2
355212,2,PM,20,8
355212,2,PM,31,3
355212,2,PM,37,3
355212,2,PM,38,4
355212,2,PM,40,1
355212,2,PM,42,3
355212,2,PM,47,11
355212,2,PM,69,16
355212,3,AM,14,82
355212,3,AM,16,8
355212,3,AM,17,10
355212,3,AM,19,25
355212,3,AM,20,36
355212,3,AM,21,119
355212,3,AM,31,17
355212,3,AM,38,32
355212,3,AM,40,1
355212,3,AM,42,6
355212,3,AM,47,122
355212,3,AM,69,90
355212,3,AM,71,5
355212,3,PM,14,10
355212,3,PM,16,1
355212,3,PM,17,3
355212,3,PM,20,6
355212,3,PM,31,6
355212,3,PM,37,5
355212,3,PM,38,5
355212,3,PM,40,1
355212,3,PM,42,1
355212,3,PM,47,23
355212,3,PM,69,18
355212,3,PM,71,1
355212,4,AM,14,99
355212,4,AM,16,7
355212,4,AM,17,11
355212,4,AM,19,34
355212,4,AM,20,42
355212,4,AM,21,175
355212,4,AM,31,18
355212,4,AM,37,4
355212,4,AM,38,13
355212,4,AM,40,4
355212,4,AM,42,2
355212,4,AM,46,1
355212,4,AM,47,113
355212,4,AM,69,112
355212,4,AM,71,6
355212,4,PM,14,1
355212,4,PM,16,1
355212,4,PM,31,2
355212,4,PM,37,2
355212,4,PM,38,1
355212,4,PM,42,2
355212,4,PM,47,3
355212,4,PM,69,8
355212,5,AM,14,89
355212,5,AM,16,9
355212,5,AM,17,25
355212,5,AM,19,26
355212,5,AM,20,43
355212,5,AM,21,167
355212,5,AM,31,20
355212,5,AM,38,21
355212,5,AM,40,7
355212,5,AM,47,127
355212,5,AM,69,100
355212,5,AM,71,3
355212,5,PM,14,2
355212,5,PM,16,1
355212,5,PM,19,2
355212,5,PM,20,1
355212,5,PM,31,2
355212,5,PM,37,3
355212,5,PM,38,2
355212,5,PM,47,2
355212,5,PM,69,2
355212,6,AM,14,53
355212,6,AM,16,28
355212,6,AM,17,14
355212,6,AM,19,18
355212,6,AM,20,77
355212,6,AM,21,119
355212,6,AM,31,19
355212,6,AM,38,48
355212,6,AM,40,7
355212,6,AM,47,50
355212,6,AM,69,13
355212,6,AM,71,5
355212,6,PM,14,6
355212,6,PM,20,1
355212,6,PM,38,4
355212,6,PM,47,1
355212,6,PM,71,1
355212,7,AM,14,12
355212,7,AM,16,1
355212,7,AM,17,7
355212,7,AM,19,2
355212,7,AM,20,2
355212,7,AM,40,4
355212,7,AM,46,1
355212,7,AM,71,1
355212,7,PM,14,14
355212,7,PM,17,2
355212,7,PM,19,2
355212,7,PM,20,5
355212,7,PM,40,5
355212,7,PM,71,3
355218,1,AM,14,95
355218,1,AM,16,61
355218,1,AM,17,8
355218,1,AM,19,12
355218,1,AM,20,58
355218,1,AM,21,291
355218,1,AM,38,9
355218,1,AM,40,17
355218,1,AM,46,4
355218,1,AM,71,9
355218,1,PM,14,1
355218,1,PM,16,7
355218,1,PM,17,1
355218,1,PM,19,1
355218,1,PM,20,2
355218,1,PM,38,2
355218,1,PM,40,1
355218,1,PM,46,3
355218,2,AM,14,75
355218,2,AM,16,47
355218,2,AM,17,1
355218,2,AM,19,7
355218,2,AM,20,42
355218,2,AM,21,337
355218,2,AM,37,1
355218,2,AM,38,6
355218,2,AM,40,21
355218,2,AM,46,7
355218,2,AM,71,9
355218,2,PM,14,6
355218,2,PM,16,1
355218,2,PM,21,1
355218,3,AM,14,66
355218,3,AM,16,57
355218,3,AM,17,8
355218,3,AM,19,9
355218,3,AM,20,52
355218,3,AM,21,66
355218,3,AM,38,7
355218,3,AM,40,23
355218,3,AM,46,9
355218,3,AM,71,9
355218,4,AM,14,6
355218,4,AM,16,9
355218,4,AM,19,1
355218,4,AM,20,4
355218,4,AM,21,25
355218,4,AM,40,2
355218,4,AM,71,1
355218,5,AM,14,68
355218,5,AM,16,36
355218,5,AM,17,5
355218,5,AM,19,6
355218,5,AM,20,20
355218,5,AM,21,284
355218,5,AM,38,8
355218,5,AM,40,34
355218,5,AM,46,4
355218,5,AM,71,11
355218,5,PM,21,1
355218,6,AM,14,75
355218,6,AM,16,68
355218,6,AM,17,12
355218,6,AM,19,11
355218,6,AM,20,50
355218,6,AM,21,162
355218,6,AM,37,1
355218,6,AM,38,54
355218,6,AM,40,64
355218,6,AM,46,5
355218,6,AM,71,14
355218,6,PM,17,1
355218,6,PM,19,4
355218,7,AM,14,100
355218,7,AM,16,3
355218,7,AM,17,42
355218,7,AM,19,19
355218,7,AM,20,75
355218,7,AM,40,161
355218,7,AM,46,10
355218,7,AM,71,17
355218,7,PM,14,8
355218,7,PM,17,1
355218,7,PM,19,4
355218,7,PM,20,3
355218,7,PM,40,7
355218,7,PM,46,1
355220,1,AM,14,6
355220,1,AM,16,7
355220,1,AM,17,15
355220,1,AM,19,2
355220,1,AM,20,17
355220,1,AM,21,9
355220,1,AM,37,1
355220,1,AM,38,10
355220,1,AM,40,3
355220,1,AM,46,1
355220,1,AM,71,2
355220,1,PM,14,119
355220,1,PM,16,35
355220,1,PM,17,27
355220,1,PM,19,32
355220,1,PM,20,61
355220,1,PM,31,1
355220,1,PM,37,13
355220,1,PM,38,110
355220,1,PM,40,54
355220,1,PM,46,3
355220,1,PM,69,11
355220,1,PM,71,8
355220,2,AM,14,21
355220,2,AM,19,1
355220,2,AM,37,1
355220,2,AM,38,1
355220,2,PM,14,137
355220,2,PM,16,29
355220,2,PM,17,31
355220,2,PM,19,31
355220,2,PM,20,41
355220,2,PM,31,1
355220,2,PM,37,14
355220,2,PM,38,138
355220,2,PM,40,56
355220,2,PM,46,5
355220,2,PM,69,13
355220,2,PM,71,7
355220,3,AM,14,1
355220,3,AM,17,1
355220,3,AM,21,7
355220,3,AM,37,1
355220,3,AM,38,6
355220,3,AM,71,2
355220,3,PM,14,129
355220,3,PM,16,31
355220,3,PM,17,31
355220,3,PM,19,29
355220,3,PM,20,41
355220,3,PM,37,6
355220,3,PM,38,120
355220,3,PM,40,80
355220,3,PM,46,9
355220,3,PM,69,7
355220,3,PM,71,9
355220,4,AM,14,9
355220,4,AM,19,18
355220,4,AM,20,8
355220,4,AM,38,1
355220,4,AM,40,2
355220,4,AM,71,1
355220,4,PM,14,170
355220,4,PM,16,28
355220,4,PM,17,25
355220,4,PM,19,43
355220,4,PM,20,51
355220,4,PM,37,9
355220,4,PM,38,131
355220,4,PM,40,54
355220,4,PM,46,7
355220,4,PM,69,17
355220,4,PM,71,4
355220,5,AM,14,1
355220,5,AM,21,18
355220,5,AM,38,1
355220,5,PM,14,165
355220,5,PM,16,34
355220,5,PM,17,33
355220,5,PM,19,42
355220,5,PM,20,51
355220,5,PM,37,4
355220,5,PM,38,126
355220,5,PM,40,55
355220,5,PM,46,11
355220,5,PM,69,9
355220,5,PM,71,6
355220,6,AM,14,15
355220,6,AM,16,1
355220,6,AM,17,5
355220,6,AM,19,8
355220,6,AM,20,7
355220,6,AM,21,30
355220,6,AM,37,1
355220,6,AM,38,31
355220,6,AM,40,10
355220,6,AM,46,1
355220,6,AM,71,2
355220,6,PM,14,60
355220,6,PM,16,46
355220,6,PM,17,11
355220,6,PM,19,63
355220,6,PM,20,82
355220,6,PM,37,11
355220,6,PM,38,107
355220,6,PM,40,124
355220,6,PM,46,3
355220,6,PM,71,10
355220,7,AM,14,50
355220,7,AM,16,8
355220,7,AM,17,20
355220,7,AM,19,47
355220,7,AM,20,39
355220,7,AM,40,78
355220,7,AM,46,4
355220,7,AM,71,4
355220,7,PM,14,55
355220,7,PM,16,14
355220,7,PM,17,29
355220,7,PM,19,103
355220,7,PM,20,72
355220,7,PM,40,116
355220,7,PM,46,1
355220,7,PM,71,7
355224,1,AM,14,2
355224,1,AM,19,1
355224,1,AM,20,3
355224,1,AM,31,2
355224,1,AM,37,4
355224,1,AM,38,10
355224,1,AM,40,1
355224,1,AM,42,2
355224,1,AM,47,1
355224,1,AM,69,13
355224,1,AM,71,2
355224,1,PM,14,140
355224,1,PM,16,3
355224,1,PM,17,2
355224,1,PM,19,14
355224,1,PM,20,14
355224,1,PM,31,51
355224,1,PM,37,110
355224,1,PM,38,105
355224,1,PM,40,1
355224,1,PM,42,23
355224,1,PM,46,16
355224,1,PM,47,135
355224,1,PM,69,111
355224,1,PM,71,3
355224,2,PM,14,140
355224,2,PM,16,3
355224,2,PM,17,8
355224,2,PM,19,14
355224,2,PM,20,2
355224,2,PM,31,53
355224,2,PM,37,62
355224,2,PM,38,77
355224,2,PM,40,1
355224,2,PM,42,37
355224,2,PM,46,28
355224,2,PM,47,138
355224,2,PM,69,89
355224,2,PM,71,9
355224,3,AM,14,1
355224,3,AM,47,6
355224,3,AM,69,3
355224,3,PM,14,89
355224,3,PM,17,5
355224,3,PM,19,8
355224,3,PM,20,1
355224,3,PM,31,63
355224,3,PM,37,66
355224,3,PM,38,71
355224,3,PM,40,3
355224,3,PM,42,33
355224,3,PM,46,12
355224,3,PM,47,116
355224,3,PM,69,97
355224,3,PM,71,12
355224,4,PM,14,158
355224,4,PM,16,2
355224,4,PM,17,9
355224,4,PM,19,14
355224,4,PM,20,2
355224,4,PM,31,57
355224,4,PM,37,69
355224,4,PM,38,82
355224,4,PM,40,2
355224,4,PM,42,37
355224,4,PM,46,19
355224,4,PM,47,136
355224,4,PM,69,140
355224,4,PM,71,13
355224,5,PM,14,146
355224,5,PM,16,2
355224,5,PM,17,11
355224,5,PM,19,9
355224,5,PM,20,5
355224,5,PM,31,45
355224,5,PM,37,68
355224,5,PM,38,108
355224,5,PM,40,4
355224,5,PM,42,27
355224,5,PM,46,18
355224,5,PM,47,150
355224,5,PM,69,96
355224,5,PM,71,8
355224,6,AM,14,7
355224,6,AM,19,1
355224,6,AM,21,13
355224,6,AM,31,2
355224,6,AM,37,5
355224,6,AM,38,29
355224,6,AM,47,13
355224,6,AM,69,2
355224,6,AM,71,4
355224,6,PM,14,49
355224,6,PM,16,4
355224,6,PM,17,6
355224,6,PM,19,10
355224,6,PM,20,6
355224,6,PM,31,42
355224,6,PM,37,122
355224,6,PM,38,250
355224,6,PM,40,7
355224,6,PM,42,6
355224,6,PM,46,8
355224,6,PM,47,54
355224,6,PM,69,25
355224,6,PM,71,21
355224,7,AM,14,1
355224,7,AM,40,1
355224,7,AM,71,1
355224,7,PM,14,17
355224,7,PM,16,4
355224,7,PM,17,4
355224,7,PM,19,4
355224,7,PM,20,4
355224,7,PM,40,3
355224,7,PM,46,4
355224,7,PM,71,2
355283,1,AM,14,176
355283,1,AM,16,87
355283,1,AM,17,30
355283,1,AM,19,20
355283,1,AM,20,48
355283,1,AM,21,174
355283,1,AM,31,6
355283,1,AM,38,18
355283,1,AM,40,1
355283,1,AM,46,4
355283,1,AM,69,13
355283,1,AM,71,5
355283,1,PM,14,2
355283,1,PM,16,2
355283,1,PM,17,1
355283,1,PM,19,4
355283,1,PM,20,3
355283,2,AM,14,207
355283,2,AM,16,130
355283,2,AM,17,53
355283,2,AM,19,36
355283,2,AM,20,14
355283,2,AM,21,153
355283,2,AM,31,1
355283,2,AM,37,5
355283,2,AM,38,30
355283,2,AM,40,1
355283,2,AM,46,7
355283,2,AM,69,13
355283,2,AM,71,2
355283,2,PM,19,1
355283,3,AM,14,227
355283,3,AM,16,130
355283,3,AM,17,46
355283,3,AM,19,39
355283,3,AM,20,33
355283,3,AM,21,41
355283,3,AM,31,3
355283,3,AM,38,37
355283,3,AM,42,1
355283,3,AM,46,11
355283,3,AM,69,14
355283,3,AM,71,10
355283,3,PM,14,2
355283,4,AM,14,229
355283,4,AM,16,157
355283,4,AM,17,60
355283,4,AM,19,36
355283,4,AM,20,28
355283,4,AM,21,228
355283,4,AM,31,5
355283,4,AM,37,1
355283,4,AM,38,20
355283,4,AM,40,2
355283,4,AM,42,1
355283,4,AM,46,7
355283,4,AM,69,22
355283,4,AM,71,8
355283,5,AM,14,241
355283,5,AM,16,103
355283,5,AM,17,46
355283,5,AM,19,40
355283,5,AM,20,34
355283,5,AM,21,172
355283,5,AM,31,8
355283,5,AM,37,3
355283,5,AM,38,34
355283,5,AM,46,7
355283,5,AM,69,21
355283,5,AM,71,8
355283,5,PM,16,1
355283,6,AM,14,61
355283,6,AM,16,25
355283,6,AM,17,24
355283,6,AM,19,33
355283,6,AM,20,4
355283,6,AM,21,16
355283,6,AM,31,1
355283,6,AM,37,7
355283,6,AM,38,59
355283,6,AM,40,4
355283,6,AM,42,2
355283,6,AM,46,1
355283,6,AM,69,10
355283,6,AM,71,3
355283,6,PM,14,18
355283,6,PM,16,1
355283,6,PM,17,9
355283,6,PM,19,6
355283,6,PM,37,1
355283,6,PM,38,9
355283,6,PM,40,1
355283,6,PM,46,1
355283,6,PM,69,1
355417,1,AM,14,25
355417,1,AM,16,9
355417,1,AM,17,1
355417,1,AM,19,13
355417,1,AM,20,13
355417,1,AM,21,103
355417,1,AM,37,58
355417,1,AM,38,85
355417,1,AM,40,21
355417,1,AM,42,1
355417,1,AM,46,1
355417,1,AM,69,12
355417,1,AM,71,16
355417,1,PM,14,43
355417,1,PM,16,5
355417,1,PM,17,6
355417,1,PM,19,24
355417,1,PM,20,11
355417,1,PM,21,13
355417,1,PM,31,1
355417,1,PM,37,117
355417,1,PM,38,117
355417,1,PM,40,39
355417,1,PM,42,2
355417,1,PM,46,8
355417,1,PM,69,4
355417,1,PM,71,33
355417,2,AM,14,21
355417,2,AM,16,3
355417,2,AM,17,3
355417,2,AM,19,11
355417,2,AM,20,11
355417,2,AM,21,130
355417,2,AM,37,69
355417,2,AM,38,73
355417,2,AM,40,15
355417,2,AM,46,5
355417,2,AM,69,1
355417,2,AM,71,12
355417,2,PM,14,69
355417,2,PM,16,7
355417,2,PM,17,2
355417,2,PM,19,17
355417,2,PM,20,20
355417,2,PM,21,8
355417,2,PM,31,1
355417,2,PM,37,162
355417,2,PM,38,87
355417,2,PM,40,31
355417,2,PM,42,3
355417,2,PM,46,4
355417,2,PM,69,7
355417,2,PM,71,24
355417,3,AM,14,18
355417,3,AM,16,10
355417,3,AM,17,6
355417,3,AM,19,10
355417,3,AM,20,17
355417,3,AM,37,57
355417,3,AM,38,72
355417,3,AM,40,29
355417,3,AM,46,4
355417,3,AM,71,20
355417,3,PM,14,42
355417,3,PM,16,18
355417,3,PM,17,1
355417,3,PM,19,14
355417,3,PM,20,30
355417,3,PM,37,105
355417,3,PM,38,92
355417,3,PM,40,52
355417,3,PM,42,2
355417,3,PM,46,13
355417,3,PM,69,4
355417,3,PM,71,25
355417,4,AM,14,16
355417,4,AM,16,1
355417,4,AM,17,1
355417,4,AM,19,13
355417,4,AM,20,11
355417,4,AM,21,85
355417,4,AM,37,90
355417,4,AM,38,87
355417,4,AM,40,15
355417,4,AM,46,3
355417,4,AM,71,10
355417,4,PM,14,72
355417,4,PM,16,8
355417,4,PM,17,5
355417,4,PM,19,17
355417,4,PM,20,14
355417,4,PM,21,14
355417,4,PM,31,5
355417,4,PM,37,100
355417,4,PM,38,82
355417,4,PM,40,35
355417,4,PM,42,5
355417,4,PM,46,6
355417,4,PM,69,13
355417,4,PM,71,17
355417,5,AM,14,15
355417,5,AM,16,6
355417,5,AM,17,1
355417,5,AM,19,6
355417,5,AM,20,6
355417,5,AM,21,80
355417,5,AM,37,34
355417,5,AM,38,39
355417,5,AM,40,20
355417,5,AM,46,4
355417,5,AM,69,3
355417,5,AM,71,14
355417,5,PM,14,33
355417,5,PM,16,12
355417,5,PM,17,5
355417,5,PM,19,9
355417,5,PM,20,10
355417,5,PM,21,17
355417,5,PM,31,2
355417,5,PM,37,68
355417,5,PM,38,85
355417,5,PM,40,21
355417,5,PM,42,1
355417,5,PM,46,4
355417,5,PM,69,5
355417,5,PM,71,18
355417,6,AM,14,11
355417,6,AM,16,13
355417,6,AM,17,1
355417,6,AM,19,12
355417,6,AM,20,17
355417,6,AM,21,5
355417,6,AM,37,54
355417,6,AM,38,102
355417,6,AM,40,32
355417,6,AM,46,3
355417,6,AM,71,29
355417,6,PM,14,4
355417,6,PM,16,4
355417,6,PM,17,3
355417,6,PM,19,6
355417,6,PM,20,7
355417,6,PM,37,50
355417,6,PM,38,60
355417,6,PM,40,15
355417,6,PM,46,1
355417,6,PM,71,16
355417,7,AM,14,49
355417,7,AM,16,3
355417,7,AM,17,10
355417,7,AM,19,28
355417,7,AM,20,21
355417,7,AM,40,133
355417,7,AM,46,15
355417,7,AM,71,93
355417,7,PM,14,42
355417,7,PM,16,3
355417,7,PM,17,8
355417,7,PM,19,34
355417,7,PM,20,32
355417,7,PM,40,115
355417,7,PM,46,9
355417,7,PM,71,42
355428,1,AM,14,60
355428,1,AM,19,4
355428,1,AM,31,1
355428,1,AM,42,11
355428,1,AM,47,9
355428,1,AM,69,13
355428,1,PM,14,105
355428,1,PM,16,4
355428,1,PM,17,1
355428,1,PM,19,6
355428,1,PM,20,3
355428,1,PM,31,61
355428,1,PM,38,5
355428,1,PM,40,1
355428,1,PM,42,30
355428,1,PM,46,4
