issuer_code,day_period,violation_code,count
346204,AM,13,9
346204,AM,14,748
346204,AM,16,54
346204,AM,17,8
346204,AM,18,68
346204,AM,19,82
346204,AM,20,3
346204,AM,21,66
346204,AM,31,26
346204,AM,40,18
346204,AM,46,37
346204,AM,47,223
346204,AM,48,8
346204,AM,50,3
346204,AM,51,6
346204,AM,53,3
346204,AM,60,2
346204,AM,61,5
346204,AM,66,5
346204,AM,69,1
346204,AM,70,6
346204,AM,71,6
346204,AM,72,1
346204,AM,73,5
346204,AM,74,2
346204,AM,77,30
346204,AM,80,2
346204,AM,82,35
346204,AM,84,38
346204,AM,89,14
346204,PM,9,15
346204,PM,10,1
346204,PM,13,1
346204,PM,14,37
346204,PM,16,9
346204,PM,17,7
346204,PM,18,2
346204,PM,19,10
346204,PM,20,9
346204,PM,31,6
346204,PM,40,3
346204,PM,46,8
346204,PM,47,9
346204,PM,53,1
346204,PM,60,1
346204,PM,69,1
346204,PM,77,25
346204,PM,82,1
346204,PM,89,3
346357,AM,13,10
346357,AM,14,302
346357,AM,16,766
346357,AM,17,11
346357,AM,19,52
346357,AM,20,89
346357,AM,21,284
346357,AM,24,4
346357,AM,31,5
346357,AM,37,78
346357,AM,38,223
346357,AM,40,33
346357,AM,42,1
346357,AM,46,91
346357,AM,50,1
346357,AM,51,1
346357,AM,59,3
346357,AM,64,5
346357,AM,67,1
346357,AM,69,11
346357,AM,70,25
346357,AM,71,16
346357,AM,73,3
346357,AM,74,3
346357,AM,82,10
346357,AM,83,2
346357,AM,84,25
346357,PM,14,27
346357,PM,16,40
346357,PM,17,5
346357,PM,19,32
346357,PM,20,10
346357,PM,24,1
346357,PM,31,1
346357,PM,37,23
346357,PM,38,47
346357,PM,40,17
346357,PM,46,42
346357,PM,60,1
346357,PM,70,6
346357,PM,71,2
346357,PM,82,2
346357,PM,84,5
347576,AM,13,2
347576,AM,19,1
347576,AM,46,1
347576,PM,9,6
347576,PM,10,2
347576,PM,13,11
347576,PM,14,154
347576,PM,16,15
347576,PM,17,4
347576,PM,18,33
347576,PM,19,29
347576,PM,20,9
347576,PM,23,1
347576,PM,31,70
347576,PM,35,1
347576,PM,37,1
347576,PM,38,9
347576,PM,40,8
347576,PM,42,21
347576,PM,43,1
347576,PM,46,10
347576,PM,50,2
347576,PM,69,74
347576,PM,70,8
347576,PM,71,25
347576,PM,73,1
347576,PM,81,2
347576,PM,82,5
347576,PM,84,10
347581,AM,16,2
347581,AM,20,1
347581,AM,37,9
347581,AM,38,22
347581,PM,10,4
347581,PM,14,26
347581,PM,16,33
347581,PM,17,16
347581,PM,19,12
347581,PM,20,9
347581,PM,21,8
347581,PM,37,132
347581,PM,38,228
347581,PM,40,7
347581,PM,42,2
347581,PM,46,6
347581,PM,48,3
347581,PM,50,5
347581,PM,69,1
347581,PM,70,6
347581,PM,71,2
347581,PM,74,6
347594,AM,13,2
347594,AM,14,135
347594,AM,17,12
347594,AM,19,5
347594,AM,31,16
347594,AM,40,10
347594,AM,42,11
347594,AM,46,2
347594,AM,47,44
347594,AM,48,1
347594,AM,53,2
347594,AM,64,6
347594,AM,69,106
347594,AM,71,2
347594,AM,74,1
347594,AM,82,47
347594,AM,84,6
347594,AM,89,15
347594,PM,10,35
347594,PM,11,2
347594,PM,13,2
347594,PM,14,291
347594,PM,16,33
347594,PM,17,24
347594,PM,18,1
347594,PM,19,27
347594,PM,20,16
347594,PM,31,73
347594,PM,37,5
347594,PM,38,17
347594,PM,40,27
347594,PM,42,25
347594,PM,46,73
347594,PM,47,28
347594,PM,48,30
347594,PM,50,1
347594,PM,51,23
347594,PM,53,2
347594,PM,62,3
347594,PM,64,1
347594,PM,67,4
347594,PM,69,73
347594,PM,70,4
347594,PM,71,5
347594,PM,74,2
347594,PM,77,3
347594,PM,82,163
347594,PM,84,9
347594,PM,89,21
347679,AM,10,32
347679,AM,13,17
347679,AM,14,430
347679,AM,19,26
347679,AM,31,51
347679,AM,40,8
347679,AM,42,1
347679,AM,45,1
347679,AM,47,194
347679,AM,48,1
347679,AM,64,23
347679,AM,69,588
347679,AM,70,7
347679,AM,71,9
347679,AM,74,4
347679,AM,82,2
347679,AM,83,1
347679,AM,84,114
347679,AM,89,1
347679,PM,19,1
348515,AM,10,4
348515,AM,11,3
348515,AM,13,14
348515,AM,14,206
348515,AM,16,58
348515,AM,17,34
348515,AM,18,1
348515,AM,19,70
348515,AM,20,346
348515,AM,21,434
348515,AM,31,3
348515,AM,37,196
348515,AM,38,435
348515,AM,39,7
348515,AM,40,72
348515,AM,45,2
348515,AM,46,39
348515,AM,48,11
348515,AM,50,20
348515,AM,51,5
348515,AM,53,2
348515,AM,64,17
348515,AM,67,3
348515,AM,69,2
348515,AM,70,35
348515,AM,71,87
348515,AM,73,4
348515,AM,74,8
348515,AM,75,2
348515,AM,79,1
348515,AM,82,8
348515,AM,83,3
348515,AM,84,5
348515,AM,98,1
348515,PM,13,1
348515,PM,14,19
348515,PM,16,7
348515,PM,17,2
348515,PM,19,15
348515,PM,20,17
348515,PM,21,25
348515,PM,37,10
348515,PM,38,20
348515,PM,40,11
348515,PM,46,3
348515,PM,50,2
348515,PM,64,1
348515,PM,70,1
348515,PM,71,2
348515,PM,82,2
348553,PM,9,2
348553,PM,10,6
348553,PM,11,6
348553,PM,13,13
348553,PM,14,98
348553,PM,17,16
348553,PM,19,1
348553,PM,20,11
348553,PM,21,1
348553,PM,31,111
348553,PM,34,1
348553,PM,37,29
348553,PM,38,57
348553,PM,39,14
348553,PM,40,3
348553,PM,42,79
348553,PM,45,4
348553,PM,46,14
348553,PM,47,55
348553,PM,69,468
348553,PM,81,6
348553,PM,84,1
349904,AM,8,3
349904,AM,10,2
349904,AM,11,3
349904,AM,13,31
349904,AM,14,643
349904,AM,17,19
349904,AM,19,19
349904,AM,20,7
349904,AM,31,282
349904,AM,37,2
349904,AM,38,22
349904,AM,40,30
349904,AM,42,76
349904,AM,43,1
349904,AM,46,20
349904,AM,47,206
349904,AM,48,18
349904,AM,50,7
349904,AM,51,2
349904,AM,64,26
349904,AM,67,1
349904,AM,69,540
349904,AM,70,15
349904,AM,71,30
349904,AM,81,1
349904,AM,82,40
349904,AM,83,5
349904,AM,84,3
349904,PM,13,1
349904,PM,14,46
349904,PM,17,2
349904,PM,19,4
349904,PM,31,45
349904,PM,38,3
349904,PM,40,2
349904,PM,42,12
349904,PM,46,5
349904,PM,47,18
349904,PM,48,2
349904,PM,64,2
349904,PM,69,31
349904,PM,71,2
349904,PM,74,1
349904,PM,82,2
350307,AM,10,87
350307,AM,13,1
350307,AM,14,156
350307,AM,16,317
350307,AM,17,3
350307,AM,18,40
350307,AM,19,55
350307,AM,20,75
350307,AM,21,679
350307,AM,24,9
350307,AM,31,4
350307,AM,37,77
350307,AM,38,223
350307,AM,39,5
350307,AM,40,60
350307,AM,42,1
350307,AM,43,1
350307,AM,46,62
350307,AM,48,11
350307,AM,50,11
350307,AM,51,10
350307,AM,53,10
350307,AM,61,1
350307,AM,69,37
350307,AM,70,29
350307,AM,71,70
350307,AM,73,3
350307,AM,74,19
350307,AM,75,2
350307,AM,82,12
350307,AM,84,70
350307,PM,10,3
350307,PM,13,1
350307,PM,14,31
350307,PM,16,42
350307,PM,17,4
350307,PM,19,15
350307,PM,20,19
350307,PM,21,1
350307,PM,24,1
350307,PM,31,4
350307,PM,37,31
350307,PM,38,47
350307,PM,39,4
350307,PM,40,16
350307,PM,46,24
350307,PM,50,6
350307,PM,51,2
350307,PM,53,3
350307,PM,69,8
350307,PM,70,8
350307,PM,71,7
350307,PM,74,3
350307,PM,82,3
350307,PM,84,3
350513,AM,10,10
350513,AM,13,15
350513,AM,14,141
350513,AM,16,845
350513,AM,17,4
350513,AM,19,18
350513,AM,20,227
350513,AM,21,98
350513,AM,37,21
350513,AM,38,101
350513,AM,39,26
350513,AM,40,45
350513,AM,46,15
350513,AM,47,1
350513,AM,50,7
350513,AM,51,13
350513,AM,64,4
350513,AM,69,2
350513,AM,70,12
350513,AM,71,26
350513,AM,74,8
350513,AM,75,1
350513,AM,81,2
350513,AM,82,24
350513,AM,84,31
350513,PM,10,1
350513,PM,14,21
350513,PM,16,64
350513,PM,17,1
350513,PM,18,1
350513,PM,19,4
350513,PM,20,9
350513,PM,21,1
350513,PM,23,1
350513,PM,37,7
350513,PM,38,12
350513,PM,39,3
350513,PM,46,2
350513,PM,51,2
350513,PM,69,2
350513,PM,70,1
350513,PM,71,2
350513,PM,74,2
350513,PM,82,3
350513,PM,84,1
350513,PM,86,1
351202,AM,8,18
351202,AM,9,19
351202,AM,10,5
351202,AM,11,7
351202,AM,13,6
351202,AM,14,283
351202,AM,17,13
351202,AM,19,25
351202,AM,20,16
351202,AM,31,74
351202,AM,37,1
351202,AM,38,17
351202,AM,40,25
351202,AM,42,85
351202,AM,45,1
351202,AM,46,8
351202,AM,47,125
351202,AM,48,6
351202,AM,50,10
351202,AM,51,2
351202,AM,53,1
351202,AM,60,1
351202,AM,64,6
351202,AM,69,356
351202,AM,70,5
351202,AM,71,4
351202,AM,74,1
351202,AM,81,1
351202,AM,82,30
351202,AM,84,46
351202,AM,89,2
351202,PM,8,1
351202,PM,9,8
351202,PM,14,30
351202,PM,17,2
351202,PM,19,3
351202,PM,20,5
351202,PM,31,28
351202,PM,37,2
351202,PM,38,5
351202,PM,40,3
351202,PM,42,24
351202,PM,46,7
351202,PM,47,16
351202,PM,48,1
351202,PM,50,3
351202,PM,51,1
351202,PM,69,46
351202,PM,70,2
351202,PM,71,1
351202,PM,82,2
351202,PM,84,3
351262,AM,10,13
351262,AM,14,60
351262,AM,16,27
351262,AM,17,5
351262,AM,19,21
351262,AM,20,7
351262,AM,21,8
351262,AM,31,4
351262,AM,37,196
351262,AM,38,224
351262,AM,40,129
351262,AM,42,3
351262,AM,46,34
351262,AM,48,15
351262,AM,50,10
351262,AM,53,14
351262,AM,69,10
351262,AM,70,19
351262,AM,71,24
351262,AM,74,9
351262,AM,84,28
351262,PM,10,11
351262,PM,13,1
351262,PM,14,119
351262,PM,16,230
351262,PM,17,10
351262,PM,19,33
351262,PM,20,77
351262,PM,21,2
351262,PM,31,8
351262,PM,37,213
351262,PM,38,257
351262,PM,40,188
351262,PM,42,8
351262,PM,46,56
351262,PM,48,14
351262,PM,50,6
351262,PM,51,1
351262,PM,53,22
351262,PM,69,23
351262,PM,70,23
351262,PM,71,37
351262,PM,74,9
351262,PM,84,32
351315,AM,10,34
351315,AM,11,2
351315,AM,13,3
351315,AM,14,222
351315,AM,16,175
351315,AM,17,16
351315,AM,19,82
351315,AM,20,64
351315,AM,21,592
351315,AM,24,6
351315,AM,37,203
351315,AM,38,312
351315,AM,39,1
351315,AM,40,124
351315,AM,46,33
351315,AM,48,2
351315,AM,50,17
351315,AM,53,13
351315,AM,67,8
351315,AM,70,23
351315,AM,71,19
351315,AM,74,2
351315,AM,82,1
351315,AM,84,54
351315,PM,10,1
351315,PM,14,20
351315,PM,16,23
351315,PM,17,18
351315,PM,19,30
351315,PM,20,21
351315,PM,21,1
351315,PM,37,44
351315,PM,38,51
351315,PM,40,21
351315,PM,46,24
351315,PM,50,3
351315,PM,70,3
351315,PM,71,2
351315,PM,74,1
351315,PM,84,9
351933,AM,10,2
351933,AM,13,3
351933,AM,14,4
351933,AM,19,1
351933,AM,20,1
351933,AM,31,10
351933,AM,40,1
351933,AM,42,1
351933,AM,46,1
351933,AM,47,6
351933,AM,53,1
351933,AM,69,15
351933,AM,71,4
351933,PM,10,27
351933,PM,11,18
351933,PM,13,36
351933,PM,14,299
351933,PM,16,2
351933,PM,17,3
351933,PM,19,43
351933,PM,20,3
351933,PM,31,704
351933,PM,37,1
351933,PM,38,1
351933,PM,40,55
351933,PM,42,171
351933,PM,46,28
351933,PM,47,78
351933,PM,48,24
351933,PM,50,2
351933,PM,51,3
351933,PM,53,6
351933,PM,67,2
351933,PM,69,469
351933,PM,70,17
351933,PM,71,32
351933,PM,73,1
351933,PM,77,13
351933,PM,82,4
351933,PM,84,6
351933,PM,89,2
352012,AM,10,9
352012,AM,13,7
352012,AM,14,384
352012,AM,16,6
352012,AM,17,9
352012,AM,19,57
352012,AM,31,34
352012,AM,38,4
352012,AM,40,8
352012,AM,42,2
352012,AM,46,1
352012,AM,47,166
352012,AM,50,5
352012,AM,51,1
352012,AM,60,1
352012,AM,69,477
352012,AM,70,2
352012,AM,71,10
352012,AM,74,3
352012,AM,84,23
352991,AM,8,1
352991,AM,14,27
352991,AM,16,5
352991,AM,17,2
352991,AM,19,5
352991,AM,20,2
352991,AM,31,8
352991,AM,37,1
352991,AM,38,9
352991,AM,40,2
352991,AM,46,12
352991,AM,47,3
352991,AM,48,2
352991,AM,51,2
352991,AM,64,2
352991,AM,66,9
352991,AM,69,13
352991,AM,70,1
352991,AM,71,2
352991,AM,77,10
352991,AM,82,2
352991,AM,83,1
352991,AM,84,3
352991,PM,8,22
352991,PM,9,1
352991,PM,10,2
352991,PM,13,6
352991,PM,14,187
352991,PM,16,62
352991,PM,17,36
352991,PM,19,41
352991,PM,20,36
352991,PM,22,1
352991,PM,31,56
352991,PM,37,52
352991,PM,38,69
352991,PM,39,4
352991,PM,40,13
352991,PM,42,27
352991,PM,46,46
352991,PM,47,6
352991,PM,48,3
352991,PM,51,5
352991,PM,53,1
352991,PM,60,1
352991,PM,69,73
352991,PM,70,4
352991,PM,71,13
352991,PM,74,3
352991,PM,77,848
352991,PM,82,17
352991,PM,83,3
352991,PM,84,6
352991,PM,89,2
352995,AM,8,3
352995,AM,9,84
352995,AM,10,8
352995,AM,11,1
352995,AM,13,5
352995,AM,14,402
352995,AM,16,31
352995,AM,17,25
352995,AM,18,1
352995,AM,19,20
352995,AM,20,34
352995,AM,21,24
352995,AM,23,1
352995,AM,31,116
352995,AM,37,10
352995,AM,38,61
352995,AM,40,17
352995,AM,42,73
352995,AM,46,8
352995,AM,47,96
352995,AM,48,5
352995,AM,50,1
352995,AM,51,3
352995,AM,53,2
352995,AM,60,1
352995,AM,64,20
352995,AM,69,391
352995,AM,70,6
352995,AM,71,20
352995,AM,82,6
352995,AM,84,10
352995,AM,89,3
352995,PM,11,1
352995,PM,13,1
352995,PM,14,27
352995,PM,19,4
352995,PM,20,1
352995,PM,23,1
352995,PM,31,19
352995,PM,37,3
352995,PM,38,13
352995,PM,40,11
352995,PM,42,12
352995,PM,46,1
352995,PM,47,5
352995,PM,48,1
352995,PM,64,2
352995,PM,69,29
352995,PM,71,5
352995,PM,84,1
353431,AM,10,21
353431,AM,11,1
353431,AM,13,1
353431,AM,14,121
353431,AM,16,250
353431,AM,17,10
353431,AM,18,4
353431,AM,19,32
353431,AM,20,240
353431,AM,21,588
353431,AM,31,7
353431,AM,34,1
353431,AM,37,106
353431,AM,38,243
353431,AM,39,2
353431,AM,40,103
353431,AM,46,39
353431,AM,48,13
353431,AM,50,13
353431,AM,51,17
353431,AM,53,11
353431,AM,61,1
353431,AM,67,1
353431,AM,69,9
353431,AM,70,40
353431,AM,71,96
353431,AM,72,3
353431,AM,73,2
353431,AM,74,10
353431,AM,75,1
353431,AM,82,24
353431,AM,84,49
353431,PM,10,3
353431,PM,14,19
353431,PM,16,47
353431,PM,17,1
353431,PM,19,9
353431,PM,20,27
353431,PM,21,14
353431,PM,31,3
353431,PM,37,35
353431,PM,38,34
353431,PM,39,2
353431,PM,40,21
353431,PM,46,18
353431,PM,48,3
353431,PM,50,4
353431,PM,53,3
353431,PM,69,7
353431,PM,70,1
353431,PM,71,3
353431,PM,82,6
353431,PM,84,6
353512,AM,13,1
353512,AM,14,2
353512,AM,16,2
353512,AM,17,1
353512,AM,19,1
353512,AM,20,2
353512,AM,37,6
353512,AM,38,16
353512,AM,46,1
353512,AM,70,1
353512,AM,71,4
353512,PM,10,1
353512,PM,13,3
353512,PM,14,87
353512,PM,16,42
353512,PM,17,43
353512,PM,18,3
353512,PM,19,149
353512,PM,20,53
353512,PM,21,11
353512,PM,24,1
353512,PM,37,701
353512,PM,38,992
353512,PM,40,166
353512,PM,46,123
353512,PM,48,78
353512,PM,50,19
353512,PM,53,16
353512,PM,67,2
353512,PM,70,46
353512,PM,71,91
353512,PM,74,3
353512,PM,82,1
353512,PM,84,9
354048,AM,14,10
354048,AM,16,15
354048,AM,17,2
354048,AM,20,4
354048,AM,24,1
354048,AM,38,5
354048,AM,46,1
354048,AM,51,1
354048,PM,10,24
354048,PM,13,43
354048,PM,14,192
354048,PM,16,186
354048,PM,17,89
354048,PM,19,21
354048,PM,20,205
354048,PM,31,14
354048,PM,35,18
354048,PM,37,113
354048,PM,38,111
354048,PM,40,13
354048,PM,42,7
354048,PM,46,78
354048,PM,48,10
354048,PM,50,5
354048,PM,51,14
354048,PM,53,5
354048,PM,61,1
354048,PM,69,15
354048,PM,70,19
354048,PM,71,28
354048,PM,82,1
354048,PM,84,6
354150,AM,10,2
354150,AM,11,3
354150,AM,13,21
354150,AM,14,655
354150,AM,17,40
354150,AM,19,57
354150,AM,20,1
354150,AM,31,109
354150,AM,37,9
354150,AM,38,63
354150,AM,40,15
354150,AM,42,100
354150,AM,46,5
354150,AM,47,352
354150,AM,48,10
354150,AM,50,4
354150,AM,51,16
354150,AM,53,3
354150,AM,64,27
354150,AM,69,712
354150,AM,70,9
354150,AM,71,26
354150,AM,74,5
354150,AM,77,1
354150,AM,84,9
354150,PM,14,50
354150,PM,17,8
354150,PM,19,7
354150,PM,31,14
354150,PM,37,5
354150,PM,38,5
354150,PM,40,2
354150,PM,42,31
354150,PM,46,1
354150,PM,47,45
354150,PM,64,2
354150,PM,69,55
354150,PM,70,1
354150,PM,71,1
355057,AM,10,4
355057,AM,13,14
355057,AM,14,132
355057,AM,16,17
355057,AM,17,8
355057,AM,19,12
355057,AM,20,52
355057,AM,21,25
355057,AM,31,42
355057,AM,38,6
355057,AM,40,9
355057,AM,42,5
355057,AM,46,17
355057,AM,47,28
355057,AM,48,5
355057,AM,50,2
355057,AM,51,3
355057,AM,53,5
355057,AM,60,1
355057,AM,64,2
355057,AM,69,21
355057,AM,70,3
355057,AM,71,9
355057,AM,73,2
355057,AM,81,2
355057,AM,84,25
355057,PM,9,13
355057,PM,10,17
355057,PM,13,43
355057,PM,14,486
355057,PM,16,40
355057,PM,17,42
355057,PM,19,25
355057,PM,20,91
355057,PM,24,1
355057,PM,31,180
355057,PM,37,32
355057,PM,38,26
355057,PM,40,37
355057,PM,42,92
355057,PM,46,40
355057,PM,47,65
355057,PM,48,48
355057,PM,51,12
355057,PM,53,20
355057,PM,64,1
355057,PM,69,139
355057,PM,70,10
355057,PM,71,18
355057,PM,73,2
355057,PM,74,2
355057,PM,81,1
355057,PM,82,3
355057,PM,84,15
355057,PM,98,1
355135,AM,13,2
355135,AM,14,59
355135,AM,16,8
355135,AM,17,8
355135,AM,19,16
355135,AM,20,26
355135,AM,21,545
355135,AM,24,5
355135,AM,37,29
355135,AM,38,80
355135,AM,40,129
355135,AM,46,22
355135,AM,48,43
355135,AM,50,15
355135,AM,51,17
355135,AM,53,9
355135,AM,61,18
355135,AM,70,52
355135,AM,71,91
355135,AM,72,8
355135,AM,73,3
355135,AM,74,6
355135,AM,82,1
355135,AM,84,6
355135,PM,10,1
355135,PM,14,86
355135,PM,16,12
355135,PM,17,7
355135,PM,19,48
355135,PM,20,54
355135,PM,21,184
355135,PM,24,10
355135,PM,37,28
355135,PM,38,59
355135,PM,40,187
355135,PM,46,73
355135,PM,48,48
355135,PM,50,33
355135,PM,51,34
355135,PM,53,17
355135,PM,61,47
355135,PM,67,2
355135,PM,68,1
355135,PM,70,58
355135,PM,71,94
355135,PM,72,10
355135,PM,73,2
355135,PM,74,7
355135,PM,82,9
355135,PM,84,14
355207,AM,10,3
355207,AM,13,1
355207,AM,14,399
355207,AM,16,2
355207,AM,17,1
355207,AM,18,28
355207,AM,19,16
355207,AM,31,50
355207,AM,40,11
355207,AM,42,48
355207,AM,46,10
355207,AM,47,322
355207,AM,48,1
355207,AM,50,11
355207,AM,51,3
355207,AM,53,2
355207,AM,69,133
355207,AM,70,1
355207,AM,71,3
355207,AM,82,24
355207,AM,84,12
355207,PM,10,3
355207,PM,14,58
355207,PM,18,7
355207,PM,19,7
355207,PM,31,6
355207,PM,40,3
355207,PM,42,16
355207,PM,46,4
355207,PM,47,48
355207,PM,48,4
355207,PM,53,3
355207,PM,69,17
355207,PM,70,1
355207,PM,82,5
355207,PM,84,3
355208,AM,9,6
355208,AM,13,1
355208,AM,14,8
355208,AM,17,1
355208,AM,21,1
355208,AM,31,2
355208,AM,46,3
355208,AM,47,1
355208,AM,51,1
355208,AM,64,1
355208,AM,69,2
355208,PM,9,182
355208,PM,10,2
355208,PM,11,1
355208,PM,13,47
355208,PM,14,416
355208,PM,16,56
355208,PM,17,21
355208,PM,19,9
355208,PM,20,2
355208,PM,31,746
355208,PM,37,13
355208,PM,38,12
355208,PM,40,9
355208,PM,42,181
355208,PM,46,38
355208,PM,47,62
355208,PM,48,6
355208,PM,50,2
355208,PM,53,2
355208,PM,61,1
355208,PM,64,9
355208,PM,69,240
355208,PM,70,4
355208,PM,71,12
355208,PM,74,1
355208,PM,82,6
355208,PM,84,10
355208,PM,89,5
355226,AM,8,5
355226,AM,9,18
355226,AM,10,17
355226,AM,13,11
355226,AM,14,429
355226,AM,16,1
355226,AM,17,13
355226,AM,19,12
355226,AM,20,29
355226,AM,21,27
355226,AM,31,48
355226,AM,37,8
355226,AM,38,21
355226,AM,40,1
355226,AM,42,147
355226,AM,46,75
355226,AM,47,204
355226,AM,48,2
355226,AM,51,1
355226,AM,53,3
355226,AM,64,11
355226,AM,69,756
355226,AM,70,11
355226,AM,71,24
355226,AM,73,1
355226,AM,74,4
355226,AM,75,1
355226,AM,82,10
355226,AM,84,116
355226,PM,10,3
355226,PM,14,19
355226,PM,16,1
355226,PM,19,2
355226,PM,20,8
355226,PM,31,20
355226,PM,37,29
355226,PM,38,25
355226,PM,40,1
355226,PM,42,33
355226,PM,46,19
355226,PM,47,16
355226,PM,48,1
355226,PM,53,2
355226,PM,69,47
355226,PM,70,1
355226,PM,71,6
355226,PM,74,2
355226,PM,82,1
355226,PM,84,4
355231,AM,10,9
355231,AM,11,2
355231,AM,13,5
355231,AM,14,152
355231,AM,16,3
355231,AM,17,18
355231,AM,19,11
355231,AM,20,24
355231,AM,21,27
355231,AM,23,1
355231,AM,31,55
355231,AM,37,106
355231,AM,38,229
355231,AM,40,22
355231,AM,42,112
355231,AM,47,86
355231,AM,48,6
355231,AM,50,2
355231,AM,53,5
355231,AM,69,438
355231,AM,70,4
355231,AM,71,50
355231,AM,74,2
355231,AM,84,7
355231,PM,10,4
355231,PM,11,3
355231,PM,14,56
355231,PM,16,6
355231,PM,17,10
355231,PM,19,15
355231,PM,20,15
355231,PM,24,2
355231,PM,31,33
355231,PM,37,96
355231,PM,38,87
355231,PM,40,19
355231,PM,42,82
355231,PM,47,36
355231,PM,48,4
355231,PM,53,1
355231,PM,69,143
355231,PM,70,1
355231,PM,71,15
355231,PM,84,3
355290,AM,10,34
355290,AM,13,4
355290,AM,14,326
355290,AM,16,6
355290,AM,17,27
355290,AM,19,64
355290,AM,20,18
355290,AM,21,204
355290,AM,31,5
355290,AM,38,2
355290,AM,40,11
355290,AM,45,1
355290,AM,46,13
355290,AM,48,9
355290,AM,50,2
355290,AM,51,2
355290,AM,53,46
355290,AM,59,12
355290,AM,60,21
355290,AM,66,1
355290,AM,68,1
355290,AM,70,11
355290,AM,71,22
355290,AM,72,1
355290,AM,73,2
355290,AM,74,5
355290,AM,80,4
355290,AM,83,2
355290,AM,84,67
355290,AM,85,1
355290,PM,14,7
355290,PM,19,3
355290,PM,60,1
355290,PM,67,1
355316,AM,10,2
355316,AM,14,43
355316,AM,16,18
355316,AM,17,7
355316,AM,19,6
355316,AM,20,37
355316,AM,21,174
355316,AM,24,3
355316,AM,37,19
355316,AM,38,52
355316,AM,39,16
355316,AM,40,118
355316,AM,46,4
355316,AM,50,15
355316,AM,51,5
355316,AM,53,12
355316,AM,60,4
355316,AM,61,1
355316,AM,69,3
355316,AM,70,38
355316,AM,71,79
355316,AM,74,1
355316,AM,84,3
355316,PM,10,1
355316,PM,14,43
355316,PM,16,6
355316,PM,17,6
355316,PM,19,2
355316,PM,20,16
355316,PM,21,14
355316,PM,24,2
355316,PM,37,34
355316,PM,38,55
355316,PM,39,49
355316,PM,40,34
355316,PM,46,1
355316,PM,48,1
355316,PM,53,2
355316,PM,60,1
355316,PM,61,2
355316,PM,69,4
355316,PM,70,8
355316,PM,71,33
355316,PM,84,3
355418,AM,8,2
355418,AM,10,1
355418,AM,11,2
355418,AM,13,11
355418,AM,14,177
355418,AM,17,24
355418,AM,19,26
355418,AM,20,5
355418,AM,21,1
355418,AM,31,195
355418,AM,35,15
355418,AM,37,9
355418,AM,38,53
355418,AM,40,4
355418,AM,42,68
355418,AM,46,10
355418,AM,47,203
355418,AM,48,10
355418,AM,50,5
355418,AM,51,1
355418,AM,53,12
355418,AM,60,2
355418,AM,64,2
355418,AM,66,1
355418,AM,69,1197
355418,AM,70,11
355418,AM,71,32
355418,AM,74,4
355418,AM,82,37
355418,AM,83,7
355418,AM,84,15
355418,AM,98,1
355418,PM,10,2
355418,PM,13,1
355418,PM,14,34
355418,PM,16,2
355418,PM,17,3
355418,PM,19,9
355418,PM,20,2
355418,PM,31,120
355418,PM,37,4
355418,PM,38,22
355418,PM,40,2
355418,PM,42,41
355418,PM,46,4
355418,PM,47,27
355418,PM,48,11
355418,PM,50,1
355418,PM,51,3
355418,PM,53,5
355418,PM,66,1
355418,PM,69,221
355418,PM,70,4
355418,PM,71,8
355418,PM,82,14
355418,PM,83,2
355418,PM,84,6
355443,AM,10,7
355443,AM,13,10
355443,AM,14,59
355443,AM,16,1
355443,AM,17,8
355443,AM,19,22
355443,AM,20,14
355443,AM,21,18
355443,AM,23,1
355443,AM,31,95
355443,AM,37,45
355443,AM,38,128
355443,AM,40,5
355443,AM,42,23
355443,AM,46,2
355443,AM,47,94
355443,AM,48,5
355443,AM,50,3
355443,AM,69,437
355443,AM,70,3
355443,AM,71,29
355443,AM,73,1
355443,AM,74,2
355443,AM,75,2
355443,AM,82,4
355443,AM,83,1
355443,AM,84,4
355443,PM,10,5
355443,PM,11,1
355443,PM,14,16
355443,PM,16,2
355443,PM,17,7
355443,PM,19,4
355443,PM,20,2
355443,PM,31,54
355443,PM,37,17
355443,PM,38,23
355443,PM,40,4
355443,PM,42,20
355443,PM,47,34
355443,PM,48,3
355443,PM,50,1
355443,PM,53,1
355443,PM,61,1
355443,PM,69,132
355443,PM,70,3
355443,PM,71,11
355443,PM,82,6
355443,PM,84,3
355603,AM,8,5
355603,AM,10,44
355603,AM,13,12
355603,AM,14,365
355603,AM,16,186
355603,AM,17,22
355603,AM,18,2
355603,AM,19,29
355603,AM,20,155
355603,AM,21,108
355603,AM,31,97
355603,AM,37,153
355603,AM,38,458
355603,AM,39,4
355603,AM,40,96
355603,AM,42,50
355603,AM,46,20
355603,AM,47,51
355603,AM,48,8
355603,AM,50,9
355603,AM,51,12
355603,AM,53,28
355603,AM,60,1
355603,AM,64,3
355603,AM,69,294
355603,AM,70,44
355603,AM,71,80
355603,AM,72,1
355603,AM,73,2
355603,AM,74,13
355603,AM,75,3
355603,AM,82,68
355603,AM,83,4
355603,AM,84,86
355603,AM,98,1
355603,PM,10,7
355603,PM,13,3
355603,PM,14,32
355603,PM,16,43
355603,PM,17,1
355603,PM,18,1
355603,PM,19,13
355603,PM,20,36
355603,PM,21,7
355603,PM,31,7
355603,PM,37,41
355603,PM,38,72
355603,PM,39,1
355603,PM,40,30
355603,PM,42,1
355603,PM,46,21
355603,PM,47,2
355603,PM,48,3
