issuer_code,day_week,day_period,violation_code,count
355604,4,PM,16,6
355604,4,PM,19,3
355604,4,PM,20,1
355604,4,PM,21,2
355604,4,PM,37,6
355604,4,PM,38,4
355604,4,PM,40,6
355604,4,PM,71,1
355604,5,AM,14,53
355604,5,AM,16,62
355604,5,AM,19,13
355604,5,AM,20,13
355604,5,AM,21,268
355604,5,AM,31,1
355604,5,AM,37,11
355604,5,AM,38,38
355604,5,AM,40,13
355604,5,AM,46,3
355604,5,AM,69,1
355604,5,AM,71,15
355604,5,PM,14,5
355604,5,PM,16,5
355604,5,PM,19,2
355604,5,PM,21,5
355604,5,PM,31,1
355604,5,PM,37,8
355604,5,PM,38,8
355604,5,PM,40,2
355604,5,PM,46,17
355607,1,AM,14,6
355607,1,AM,16,6
355607,1,AM,17,2
355607,1,AM,19,10
355607,1,AM,20,7
355607,1,AM,21,57
355607,1,AM,37,42
355607,1,AM,38,92
355607,1,AM,40,17
355607,1,AM,46,5
355607,1,AM,71,10
355607,1,PM,14,10
355607,1,PM,16,2
355607,1,PM,17,1
355607,1,PM,19,10
355607,1,PM,20,4
355607,1,PM,21,9
355607,1,PM,37,74
355607,1,PM,38,70
355607,1,PM,40,16
355607,1,PM,42,1
355607,1,PM,46,16
355607,1,PM,71,9
355607,2,AM,14,9
355607,2,AM,16,9
355607,2,AM,17,1
355607,2,AM,19,8
355607,2,AM,20,5
355607,2,AM,21,61
355607,2,AM,37,68
355607,2,AM,38,62
355607,2,AM,40,16
355607,2,AM,46,1
355607,2,AM,71,9
355607,2,PM,14,8
355607,2,PM,16,6
355607,2,PM,17,1
355607,2,PM,19,7
355607,2,PM,20,3
355607,2,PM,21,6
355607,2,PM,31,3
355607,2,PM,37,89
355607,2,PM,38,84
355607,2,PM,40,25
355607,2,PM,46,6
355607,2,PM,69,9
355607,2,PM,71,11
355607,3,AM,14,4
355607,3,AM,16,1
355607,3,AM,17,2
355607,3,AM,19,6
355607,3,AM,20,5
355607,3,AM,21,1
355607,3,AM,37,57
355607,3,AM,38,36
355607,3,AM,40,8
355607,3,AM,46,8
355607,3,AM,69,2
355607,3,AM,71,11
355607,3,PM,14,15
355607,3,PM,16,10
355607,3,PM,19,13
355607,3,PM,20,8
355607,3,PM,37,77
355607,3,PM,38,72
355607,3,PM,40,29
355607,3,PM,42,1
355607,3,PM,46,6
355607,3,PM,71,16
355607,4,AM,14,12
355607,4,AM,16,6
355607,4,AM,17,1
355607,4,AM,19,3
355607,4,AM,20,8
355607,4,AM,21,21
355607,4,AM,31,1
355607,4,AM,37,39
355607,4,AM,38,62
355607,4,AM,40,9
355607,4,AM,46,5
355607,4,AM,69,1
355607,4,AM,71,7
355607,4,PM,16,5
355607,4,PM,19,12
355607,4,PM,20,7
355607,4,PM,21,1
355607,4,PM,37,65
355607,4,PM,38,75
355607,4,PM,40,16
355607,4,PM,46,7
355607,4,PM,69,3
355607,4,PM,71,10
355607,5,AM,14,4
355607,5,AM,16,4
355607,5,AM,19,7
355607,5,AM,20,3
355607,5,AM,21,120
355607,5,AM,37,57
355607,5,AM,38,62
355607,5,AM,40,21
355607,5,AM,46,8
355607,5,AM,69,5
355607,5,AM,71,15
355607,5,PM,14,4
355607,5,PM,16,8
355607,5,PM,19,11
355607,5,PM,20,2
355607,5,PM,21,23
355607,5,PM,37,65
355607,5,PM,38,51
355607,5,PM,40,21
355607,5,PM,46,8
355607,5,PM,71,9
355607,6,AM,16,1
355607,6,AM,37,2
355607,6,AM,38,15
355607,6,AM,40,2
355607,6,AM,46,2
355607,6,PM,38,3
355618,1,PM,14,108
355618,1,PM,16,16
355618,1,PM,17,9
355618,1,PM,19,7
355618,1,PM,20,5
355618,1,PM,31,65
355618,1,PM,37,15
355618,1,PM,38,28
355618,1,PM,40,9
355618,1,PM,42,66
355618,1,PM,46,7
355618,1,PM,47,15
355618,1,PM,69,79
355618,1,PM,71,13
355618,2,PM,14,167
355618,2,PM,16,14
355618,2,PM,17,9
355618,2,PM,19,12
355618,2,PM,20,1
355618,2,PM,31,37
355618,2,PM,37,16
355618,2,PM,38,15
355618,2,PM,40,6
355618,2,PM,42,32
355618,2,PM,46,14
355618,2,PM,47,19
355618,2,PM,69,51
355618,2,PM,71,9
355618,3,PM,14,169
355618,3,PM,16,11
355618,3,PM,17,9
355618,3,PM,19,17
355618,3,PM,20,1
355618,3,PM,31,63
355618,3,PM,37,13
355618,3,PM,38,14
355618,3,PM,40,4
355618,3,PM,42,54
355618,3,PM,46,13
355618,3,PM,47,15
355618,3,PM,69,74
355618,3,PM,71,10
355618,4,PM,14,139
355618,4,PM,16,4
355618,4,PM,17,6
355618,4,PM,19,7
355618,4,PM,20,3
355618,4,PM,31,74
355618,4,PM,37,19
355618,4,PM,38,13
355618,4,PM,40,7
355618,4,PM,42,47
355618,4,PM,46,13
355618,4,PM,47,16
355618,4,PM,69,69
355618,4,PM,71,3
355618,5,PM,14,127
355618,5,PM,16,19
355618,5,PM,17,8
355618,5,PM,19,12
355618,5,PM,31,54
355618,5,PM,37,6
355618,5,PM,38,8
355618,5,PM,40,3
355618,5,PM,42,34
355618,5,PM,46,12
355618,5,PM,47,37
355618,5,PM,69,60
355618,5,PM,71,4
355618,6,PM,14,43
355618,6,PM,19,2
355618,6,PM,20,3
355618,6,PM,31,25
355618,6,PM,37,49
355618,6,PM,38,53
355618,6,PM,40,3
355618,6,PM,42,12
355618,6,PM,46,2
355618,6,PM,47,7
355618,6,PM,69,12
355618,6,PM,71,7
355618,7,AM,14,2
355618,7,AM,40,2
355618,7,AM,71,6
355618,7,PM,40,2
355618,7,PM,71,1
355635,1,AM,14,42
355635,1,AM,16,73
355635,1,AM,17,4
355635,1,AM,19,5
355635,1,AM,20,23
355635,1,AM,21,35
355635,1,AM,31,1
355635,1,AM,37,16
355635,1,AM,38,25
355635,1,AM,40,14
355635,1,AM,46,13
355635,1,AM,69,1
355635,1,AM,71,10
355635,1,PM,14,11
355635,1,PM,16,4
355635,1,PM,17,3
355635,1,PM,19,3
355635,1,PM,20,10
355635,1,PM,21,2
355635,1,PM,37,10
355635,1,PM,38,27
355635,1,PM,40,5
355635,1,PM,46,7
355635,1,PM,71,6
355635,2,AM,14,45
355635,2,AM,16,65
355635,2,AM,17,2
355635,2,AM,19,10
355635,2,AM,20,17
355635,2,AM,21,43
355635,2,AM,31,2
355635,2,AM,37,12
355635,2,AM,38,30
355635,2,AM,40,14
355635,2,AM,42,2
355635,2,AM,46,8
355635,2,AM,47,1
355635,2,AM,69,7
355635,2,AM,71,7
355635,2,PM,14,7
355635,2,PM,16,6
355635,2,PM,19,2
355635,2,PM,20,5
355635,2,PM,21,1
355635,2,PM,37,6
355635,2,PM,38,15
355635,2,PM,40,4
355635,2,PM,46,6
355635,2,PM,71,5
355635,3,AM,14,47
355635,3,AM,16,72
355635,3,AM,17,3
355635,3,AM,19,10
355635,3,AM,20,25
355635,3,AM,21,7
355635,3,AM,31,1
355635,3,AM,37,13
355635,3,AM,38,27
355635,3,AM,40,12
355635,3,AM,46,9
355635,3,AM,47,1
355635,3,AM,69,6
355635,3,AM,71,10
355635,3,PM,14,7
355635,3,PM,16,1
355635,3,PM,17,5
355635,3,PM,19,1
355635,3,PM,20,8
355635,3,PM,37,2
355635,3,PM,38,4
355635,3,PM,40,7
355635,3,PM,46,2
355635,3,PM,71,2
355635,4,AM,14,34
355635,4,AM,16,41
355635,4,AM,17,1
355635,4,AM,19,7
355635,4,AM,20,29
355635,4,AM,21,19
355635,4,AM,37,10
355635,4,AM,38,45
355635,4,AM,40,10
355635,4,AM,46,4
355635,4,AM,69,6
355635,4,AM,71,11
355635,4,PM,14,8
355635,4,PM,16,13
355635,4,PM,17,1
355635,4,PM,19,7
355635,4,PM,20,7
355635,4,PM,21,4
355635,4,PM,37,8
355635,4,PM,38,11
355635,4,PM,40,6
355635,4,PM,46,15
355635,4,PM,71,5
355635,5,AM,14,64
355635,5,AM,16,61
355635,5,AM,17,6
355635,5,AM,19,10
355635,5,AM,20,21
355635,5,AM,21,43
355635,5,AM,37,14
355635,5,AM,38,39
355635,5,AM,40,13
355635,5,AM,42,1
355635,5,AM,46,21
355635,5,AM,47,3
355635,5,AM,69,7
355635,5,AM,71,18
355635,5,PM,14,11
355635,5,PM,16,3
355635,5,PM,17,3
355635,5,PM,19,7
355635,5,PM,20,16
355635,5,PM,31,2
355635,5,PM,37,10
355635,5,PM,38,16
355635,5,PM,40,9
355635,5,PM,46,20
355635,5,PM,69,1
355635,5,PM,71,3
355671,1,AM,14,39
355671,1,AM,16,4
355671,1,AM,17,9
355671,1,AM,19,5
355671,1,AM,20,45
355671,1,AM,21,2
355671,1,AM,31,56
355671,1,AM,37,2
355671,1,AM,38,9
355671,1,AM,40,6
355671,1,AM,42,14
355671,1,AM,46,2
355671,1,AM,47,35
355671,1,AM,69,100
355671,1,AM,71,28
355671,1,PM,14,11
355671,1,PM,16,1
355671,1,PM,17,6
355671,1,PM,19,1
355671,1,PM,20,6
355671,1,PM,31,28
355671,1,PM,37,8
355671,1,PM,38,3
355671,1,PM,40,1
355671,1,PM,42,23
355671,1,PM,46,1
355671,1,PM,47,13
355671,1,PM,69,48
355671,2,AM,14,33
355671,2,AM,16,8
355671,2,AM,17,8
355671,2,AM,19,3
355671,2,AM,20,12
355671,2,AM,21,16
355671,2,AM,31,36
355671,2,AM,37,2
355671,2,AM,38,12
355671,2,AM,40,2
355671,2,AM,42,11
355671,2,AM,46,2
355671,2,AM,47,35
355671,2,AM,69,101
355671,2,AM,71,23
355671,2,PM,14,13
355671,2,PM,16,2
355671,2,PM,17,3
355671,2,PM,19,3
355671,2,PM,20,14
355671,2,PM,31,5
355671,2,PM,38,7
355671,2,PM,40,1
355671,2,PM,42,4
355671,2,PM,47,16
355671,2,PM,69,21
355671,3,AM,14,38
355671,3,AM,16,7
355671,3,AM,17,14
355671,3,AM,19,3
355671,3,AM,20,38
355671,3,AM,21,1
355671,3,AM,31,36
355671,3,AM,37,3
355671,3,AM,38,6
355671,3,AM,40,3
355671,3,AM,42,13
355671,3,AM,46,3
355671,3,AM,47,37
355671,3,AM,69,88
355671,3,AM,71,18
355671,3,PM,14,8
355671,3,PM,16,6
355671,3,PM,17,4
355671,3,PM,19,1
355671,3,PM,20,12
355671,3,PM,31,7
355671,3,PM,37,3
355671,3,PM,38,2
355671,3,PM,42,10
355671,3,PM,47,16
355671,3,PM,69,23
355671,3,PM,71,1
355671,4,AM,14,22
355671,4,AM,16,6
355671,4,AM,17,13
355671,4,AM,19,3
355671,4,AM,20,28
355671,4,AM,21,4
355671,4,AM,31,38
355671,4,AM,37,1
355671,4,AM,38,2
355671,4,AM,40,1
355671,4,AM,42,12
355671,4,AM,46,4
355671,4,AM,47,34
355671,4,AM,69,119
355671,4,AM,71,20
355671,4,PM,14,8
355671,4,PM,16,2
355671,4,PM,17,3
355671,4,PM,19,1
355671,4,PM,20,22
355671,4,PM,31,8
355671,4,PM,42,1
355671,4,PM,46,1
355671,4,PM,47,12
355671,4,PM,69,15
355671,4,PM,71,2
355671,5,AM,14,23
355671,5,AM,16,1
355671,5,AM,17,7
355671,5,AM,19,1
355671,5,AM,20,19
355671,5,AM,21,2
355671,5,AM,31,33
355671,5,AM,37,1
355671,5,AM,38,2
355671,5,AM,42,12
355671,5,AM,46,1
355671,5,AM,47,26
355671,5,AM,69,70
355671,5,AM,71,15
355671,5,PM,14,1
355671,5,PM,20,1
355671,5,PM,31,5
355671,5,PM,37,1
355671,5,PM,38,1
355671,5,PM,42,5
355671,5,PM,47,8
355671,5,PM,69,5
355671,5,PM,71,3
355671,6,AM,14,12
355671,6,AM,17,3
355671,6,AM,19,1
355671,6,AM,20,12
355671,6,AM,21,3
355671,6,AM,38,9
355671,6,AM,40,2
355671,6,AM,47,6
355671,6,AM,69,4
355671,6,AM,71,3
355671,6,PM,14,1
355671,6,PM,20,1
355671,6,PM,47,1
355678,1,AM,14,26
355678,1,AM,17,5
355678,1,AM,19,3
355678,1,AM,31,4
355678,1,AM,37,2
355678,1,AM,38,8
355678,1,AM,40,4
355678,1,AM,42,3
355678,1,AM,47,12
355678,1,AM,69,80
355678,1,PM,14,6
355678,1,PM,19,1
355678,1,PM,31,2
355678,1,PM,37,2
355678,1,PM,38,3
355678,1,PM,42,3
355678,1,PM,47,6
355678,1,PM,69,15
355678,2,AM,14,11
355678,2,AM,17,5
355678,2,AM,19,4
355678,2,AM,31,2
355678,2,AM,38,13
355678,2,AM,40,2
355678,2,AM,42,6
355678,2,AM,47,23
355678,2,AM,69,68
355678,2,PM,14,3
355678,2,PM,31,1
355678,2,PM,38,1
355678,2,PM,42,3
355678,2,PM,47,3
355678,2,PM,69,14
355678,3,AM,14,12
355678,3,AM,17,2
355678,3,AM,19,2
355678,3,AM,37,1
355678,3,AM,38,4
355678,3,AM,42,4
355678,3,AM,47,24
355678,3,AM,69,36
355678,3,PM,14,2
355678,3,PM,31,3
355678,3,PM,38,2
355678,3,PM,47,5
355678,3,PM,69,6
355678,4,AM,14,10
355678,4,AM,17,2
355678,4,AM,19,3
355678,4,AM,21,3
355678,4,AM,31,3
355678,4,AM,37,1
355678,4,AM,38,15
355678,4,AM,40,5
355678,4,AM,42,2
355678,4,AM,47,28
355678,4,AM,69,47
355678,4,PM,14,4
355678,4,PM,19,2
355678,4,PM,37,2
355678,4,PM,38,1
355678,4,PM,40,1
355678,4,PM,42,3
355678,4,PM,47,11
355678,4,PM,69,13
355678,5,AM,14,14
355678,5,AM,17,2
355678,5,AM,19,2
355678,5,AM,31,1
355678,5,AM,37,2
355678,5,AM,38,2
355678,5,AM,40,4
355678,5,AM,42,4
355678,5,AM,47,15
355678,5,AM,69,60
355678,5,PM,14,3
355678,5,PM,17,1
355678,5,PM,19,2
355678,5,PM,37,2
355678,5,PM,38,3
355678,5,PM,42,2
355678,5,PM,47,5
355678,5,PM,69,9
355678,6,AM,14,2
355678,6,AM,21,1
355678,6,AM,37,3
355678,6,AM,38,16
355678,6,AM,40,2
355678,6,AM,47,15
355678,6,AM,69,7
355678,6,PM,37,6
355678,6,PM,38,8
355678,6,PM,42,1
355678,6,PM,47,1
355678,6,PM,69,1
355678,7,PM,14,5
355678,7,PM,16,1
355678,7,PM,17,2
355678,7,PM,20,1
355678,7,PM,40,1
355682,1,AM,14,27
355682,1,AM,16,5
355682,1,AM,17,10
355682,1,AM,20,29
355682,1,AM,31,3
355682,1,AM,38,1
355682,1,AM,40,3
355682,1,AM,42,1
355682,1,AM,47,4
355682,1,AM,69,1
355682,1,AM,71,2
355682,1,PM,14,60
355682,1,PM,16,10
355682,1,PM,17,13
355682,1,PM,19,1
355682,1,PM,20,13
355682,1,PM,31,4
355682,1,PM,40,6
355682,1,PM,46,4
355682,1,PM,47,3
355682,1,PM,69,2
355682,1,PM,71,4
355682,2,AM,14,11
355682,2,AM,17,1
355682,2,AM,19,3
355682,2,AM,20,4
355682,2,AM,31,2
355682,2,AM,40,1
355682,2,AM,46,3
355682,2,AM,69,2
355682,2,PM,14,85
355682,2,PM,16,10
355682,2,PM,17,13
355682,2,PM,19,6
355682,2,PM,20,14
355682,2,PM,31,14
355682,2,PM,38,1
355682,2,PM,40,3
355682,2,PM,42,4
355682,2,PM,46,9
355682,2,PM,47,8
355682,2,PM,69,5
355682,2,PM,71,2
355682,3,AM,14,13
355682,3,AM,31,6
355682,3,AM,46,1
355682,3,AM,69,3
355682,3,PM,14,68
355682,3,PM,16,5
355682,3,PM,17,15
355682,3,PM,19,4
355682,3,PM,20,22
355682,3,PM,31,6
355682,3,PM,38,4
355682,3,PM,40,5
355682,3,PM,46,5
355682,3,PM,47,6
355682,3,PM,69,2
355682,3,PM,71,2
355682,4,PM,14,87
355682,4,PM,16,7
355682,4,PM,17,17
355682,4,PM,19,6
355682,4,PM,20,21
355682,4,PM,31,2
355682,4,PM,38,2
355682,4,PM,40,8
355682,4,PM,46,9
355682,4,PM,47,5
355682,4,PM,69,4
355682,4,PM,71,2
355682,5,PM,14,64
355682,5,PM,16,8
355682,5,PM,17,9
355682,5,PM,20,11
355682,5,PM,31,6
355682,5,PM,37,2
355682,5,PM,38,1
355682,5,PM,40,6
355682,5,PM,42,4
355682,5,PM,46,7
355682,5,PM,47,5
355682,5,PM,69,3
355682,5,PM,71,4
355682,6,AM,14,67
355682,6,AM,16,15
355682,6,AM,17,8
355682,6,AM,19,5
355682,6,AM,20,42
355682,6,AM,21,16
355682,6,AM,31,7
355682,6,AM,38,15
355682,6,AM,40,6
355682,6,AM,42,1
355682,6,AM,46,13
355682,6,AM,47,16
355682,6,AM,69,11
355682,6,PM,14,8
355682,6,PM,16,3
355682,6,PM,17,2
355682,6,PM,31,1
355682,6,PM,40,1
355682,6,PM,47,1
355682,6,PM,69,2
355682,7,PM,14,13
355682,7,PM,17,3
355682,7,PM,19,2
355682,7,PM,20,5
355682,7,PM,40,1
355682,7,PM,46,1
355685,1,AM,14,9
355685,1,AM,16,10
355685,1,AM,17,2
355685,1,AM,19,7
355685,1,AM,20,12
355685,1,AM,21,60
355685,1,AM,37,38
355685,1,AM,38,63
355685,1,AM,40,27
355685,1,AM,46,30
355685,1,AM,71,5
355685,1,PM,14,5
355685,1,PM,16,10
355685,1,PM,17,3
355685,1,PM,19,9
355685,1,PM,20,2
355685,1,PM,21,23
355685,1,PM,31,2
355685,1,PM,37,26
355685,1,PM,38,38
355685,1,PM,40,31
355685,1,PM,46,26
355685,1,PM,71,7
355685,2,AM,14,12
355685,2,AM,16,10
355685,2,AM,17,2
355685,2,AM,19,7
355685,2,AM,20,9
355685,2,AM,21,57
355685,2,AM,37,39
355685,2,AM,38,70
355685,2,AM,40,36
355685,2,AM,46,38
355685,2,AM,69,1
355685,2,AM,71,5
355685,2,PM,14,7
355685,2,PM,16,7
355685,2,PM,19,8
355685,2,PM,20,14
355685,2,PM,21,6
355685,2,PM,31,1
355685,2,PM,37,38
355685,2,PM,38,59
355685,2,PM,40,34
355685,2,PM,46,21
355685,2,PM,69,1
355685,2,PM,71,6
355685,3,AM,14,21
355685,3,AM,16,6
355685,3,AM,17,3
355685,3,AM,19,8
355685,3,AM,20,9
355685,3,AM,31,1
355685,3,AM,37,53
355685,3,AM,38,61
355685,3,AM,40,38
355685,3,AM,46,13
355685,3,AM,69,4
355685,3,AM,71,8
355685,3,PM,14,9
355685,3,PM,16,2
355685,3,PM,17,2
355685,3,PM,19,8
355685,3,PM,20,18
355685,3,PM,37,40
355685,3,PM,38,55
355685,3,PM,40,46
355685,3,PM,42,1
355685,3,PM,46,28
355685,3,PM,69,1
355685,3,PM,71,4
355685,4,AM,14,27
355685,4,AM,16,23
355685,4,AM,17,3
355685,4,AM,19,10
355685,4,AM,20,8
355685,4,AM,21,53
355685,4,AM,31,8
355685,4,AM,37,47
355685,4,AM,38,38
355685,4,AM,40,36
355685,4,AM,42,2
355685,4,AM,46,9
355685,4,AM,69,12
355685,4,AM,71,10
355685,4,PM,14,19
355685,4,PM,16,13
355685,4,PM,17,3
355685,4,PM,19,12
355685,4,PM,20,12
355685,4,PM,21,5
355685,4,PM,31,5
355685,4,PM,37,41
355685,4,PM,38,33
355685,4,PM,40,33
355685,4,PM,42,2
355685,4,PM,46,13
355685,4,PM,69,7
355685,4,PM,71,6
355685,5,AM,14,8
355685,5,AM,16,15
355685,5,AM,17,3
355685,5,AM,19,12
355685,5,AM,20,21
355685,5,AM,21,69
355685,5,AM,37,46
355685,5,AM,38,74
355685,5,AM,40,49
355685,5,AM,46,45
355685,5,AM,71,6
355685,5,PM,14,3
355685,5,PM,16,8
355685,5,PM,17,3
355685,5,PM,19,10
355685,5,PM,20,11
355685,5,PM,21,43
355685,5,PM,37,31
355685,5,PM,38,50
355685,5,PM,40,16
355685,5,PM,46,47
355685,5,PM,71,1
356219,1,AM,14,34
356219,1,AM,16,26
356219,1,AM,17,7
356219,1,AM,19,5
356219,1,AM,20,25
356219,1,AM,21,33
356219,1,AM,31,2
356219,1,AM,37,23
356219,1,AM,38,50
356219,1,AM,40,1
356219,1,AM,42,3
356219,1,AM,46,19
356219,1,AM,69,3
356219,1,AM,71,5
356219,1,PM,14,27
356219,1,PM,16,10
356219,1,PM,17,5
356219,1,PM,19,1
356219,1,PM,20,17
356219,1,PM,31,1
356219,1,PM,37,21
356219,1,PM,38,14
356219,1,PM,40,3
356219,1,PM,46,18
356219,1,PM,69,3
356219,1,PM,71,4
356219,2,AM,14,105
356219,2,AM,16,8
356219,2,AM,17,9
356219,2,AM,19,8
356219,2,AM,20,11
356219,2,AM,21,9
356219,2,AM,31,1
356219,2,AM,37,22
356219,2,AM,38,41
356219,2,AM,40,3
356219,2,AM,46,27
356219,2,AM,69,4
356219,2,AM,71,9
356219,2,PM,14,36
356219,2,PM,16,11
356219,2,PM,17,5
356219,2,PM,19,5
356219,2,PM,20,8
356219,2,PM,31,1
356219,2,PM,37,28
356219,2,PM,38,21
356219,2,PM,40,4
356219,2,PM,42,1
356219,2,PM,46,29
356219,2,PM,69,1
356219,2,PM,71,5
356219,3,AM,14,47
356219,3,AM,16,21
356219,3,AM,17,6
356219,3,AM,19,8
356219,3,AM,20,14
356219,3,AM,37,19
356219,3,AM,38,39
356219,3,AM,46,17
356219,3,AM,69,2
356219,3,AM,71,8
356219,3,PM,14,17
356219,3,PM,16,23
356219,3,PM,17,1
356219,3,PM,19,7
356219,3,PM,20,4
356219,3,PM,37,20
356219,3,PM,38,21
356219,3,PM,46,18
356219,3,PM,69,2
356219,3,PM,71,3
356219,4,AM,14,91
356219,4,AM,16,18
356219,4,AM,17,9
356219,4,AM,19,20
356219,4,AM,20,8
356219,4,AM,21,15
356219,4,AM,31,2
356219,4,AM,37,13
356219,4,AM,38,31
356219,4,AM,40,3
356219,4,AM,46,21
356219,4,AM,69,5
356219,4,AM,71,9
356219,4,PM,14,52
356219,4,PM,16,12
356219,4,PM,17,3
356219,4,PM,19,6
356219,4,PM,20,8
356219,4,PM,31,1
356219,4,PM,37,18
356219,4,PM,38,14
356219,4,PM,40,2
356219,4,PM,42,1
356219,4,PM,46,17
356219,4,PM,69,1
356219,4,PM,71,7
356219,5,AM,14,50
356219,5,AM,16,23
356219,5,AM,17,5
356219,5,AM,19,1
356219,5,AM,31,1
356219,5,AM,37,1
356219,5,AM,38,4
356219,5,AM,40,3
356219,5,AM,46,19
356219,5,AM,69,3
356219,5,AM,71,2
356219,5,PM,14,15
356219,5,PM,16,4
356219,5,PM,17,3
356219,5,PM,20,2
356219,5,PM,31,2
356219,5,PM,37,2
356219,5,PM,38,6
356219,5,PM,40,1
356219,5,PM,42,2
356219,5,PM,46,5
356219,5,PM,69,2
356219,5,PM,71,3
356219,7,AM,14,61
356219,7,AM,16,2
356219,7,AM,17,1
356219,7,AM,20,9
356219,7,AM,40,8
356219,7,AM,46,4
356219,7,AM,71,10
356219,7,PM,14,213
356219,7,PM,16,3
356219,7,PM,17,3
356219,7,PM,19,4
356219,7,PM,20,37
356219,7,PM,40,22
356219,7,PM,46,5
356219,7,PM,71,11
356276,1,AM,14,6
356276,1,AM,16,10
356276,1,AM,17,2
356276,1,AM,19,3
356276,1,AM,20,6
356276,1,AM,21,142
356276,1,AM,31,1
356276,1,AM,37,32
356276,1,AM,38,42
356276,1,AM,40,15
356276,1,AM,46,6
356276,1,AM,69,2
356276,1,AM,71,6
356276,1,PM,14,3
356276,1,PM,16,10
356276,1,PM,17,1
356276,1,PM,19,1
356276,1,PM,20,5
356276,1,PM,21,33
356276,1,PM,31,3
356276,1,PM,37,17
356276,1,PM,38,37
356276,1,PM,40,16
356276,1,PM,46,7
356276,1,PM,69,5
356276,1,PM,71,2
356276,2,AM,14,11
356276,2,AM,16,4
356276,2,AM,19,5
356276,2,AM,20,7
356276,2,AM,21,240
356276,2,AM,31,1
356276,2,AM,37,31
356276,2,AM,38,53
356276,2,AM,40,25
356276,2,AM,46,10
356276,2,AM,69,1
356276,2,AM,71,5
356276,2,PM,14,11
356276,2,PM,16,5
356276,2,PM,17,1
356276,2,PM,19,5
356276,2,PM,20,5
356276,2,PM,21,16
356276,2,PM,31,5
356276,2,PM,37,15
356276,2,PM,38,43
356276,2,PM,40,14
356276,2,PM,46,10
356276,2,PM,69,6
356276,2,PM,71,4
356276,3,AM,14,7
356276,3,AM,16,18
356276,3,AM,19,3
356276,3,AM,20,6
356276,3,AM,31,3
356276,3,AM,37,47
356276,3,AM,38,45
356276,3,AM,40,30
356276,3,AM,46,8
356276,3,AM,69,1
356276,3,AM,71,6
356276,3,PM,14,4
356276,3,PM,16,19
356276,3,PM,17,1
356276,3,PM,19,4
356276,3,PM,20,33
356276,3,PM,31,1
356276,3,PM,37,30
356276,3,PM,38,65
356276,3,PM,40,22
356276,3,PM,46,7
356276,3,PM,69,1
356276,3,PM,71,7
356276,4,AM,14,11
356276,4,AM,16,6
356276,4,AM,19,3
356276,4,AM,20,16
356276,4,AM,21,151
356276,4,AM,37,43
356276,4,AM,38,67
356276,4,AM,40,15
356276,4,AM,46,1
356276,4,AM,69,1
356276,4,AM,71,4
356276,4,PM,14,5
356276,4,PM,16,5
356276,4,PM,19,3
356276,4,PM,20,19
356276,4,PM,21,14
356276,4,PM,31,1
356276,4,PM,37,24
356276,4,PM,38,46
356276,4,PM,40,17
356276,4,PM,46,1
356276,4,PM,71,1
356276,5,AM,14,13
356276,5,AM,16,8
356276,5,AM,19,5
356276,5,AM,20,11
356276,5,AM,21,166
356276,5,AM,31,2
356276,5,AM,37,44
356276,5,AM,38,74
356276,5,AM,40,21
356276,5,AM,46,13
356276,5,AM,71,6
356276,5,PM,14,2
356276,5,PM,16,15
356276,5,PM,17,2
356276,5,PM,19,5
356276,5,PM,20,8
356276,5,PM,21,42
356276,5,PM,37,14
356276,5,PM,38,32
356276,5,PM,40,10
356276,5,PM,46,5
356276,5,PM,71,4
356276,6,AM,16,1
356276,6,AM,20,1
356276,6,AM,21,6
356276,6,AM,37,4
356276,6,AM,38,4
356276,6,AM,40,3
356276,6,PM,37,1
356310,1,AM,14,60
356310,1,AM,17,5
356310,1,AM,19,5
356310,1,AM,20,1
356310,1,AM,21,2
356310,1,AM,31,10
356310,1,AM,37,1
356310,1,AM,38,4
356310,1,AM,40,5
356310,1,AM,42,15
356310,1,AM,46,2
356310,1,AM,47,34
356310,1,AM,69,78
356310,1,AM,71,4
356310,1,PM,14,5
356310,1,PM,16,1
356310,1,PM,19,1
356310,1,PM,31,2
356310,1,PM,38,3
356310,1,PM,42,3
356310,1,PM,47,10
356310,1,PM,69,20
356310,1,PM,71,1
356310,2,AM,14,87
356310,2,AM,16,5
356310,2,AM,17,2
356310,2,AM,19,11
356310,2,AM,21,2
356310,2,AM,31,12
356310,2,AM,37,1
356310,2,AM,38,4
356310,2,AM,40,1
356310,2,AM,42,9
356310,2,AM,46,6
356310,2,AM,47,42
356310,2,AM,69,105
356310,2,PM,14,12
356310,2,PM,31,13
356310,2,PM,37,1
356310,2,PM,40,1
356310,2,PM,42,15
356310,2,PM,47,6
356310,2,PM,69,24
356310,2,PM,71,1
356310,3,AM,14,80
356310,3,AM,17,6
356310,3,AM,19,3
356310,3,AM,20,1
356310,3,AM,21,2
356310,3,AM,31,21
356310,3,AM,38,5
356310,3,AM,40,3
356310,3,AM,42,19
356310,3,AM,46,4
356310,3,AM,47,49
356310,3,AM,69,95
356310,3,AM,71,2
356310,3,PM,14,8
356310,3,PM,16,1
356310,3,PM,31,7
356310,3,PM,38,2
356310,3,PM,42,6
356310,3,PM,47,8
356310,3,PM,69,18
356310,4,AM,14,90
356310,4,AM,16,2
356310,4,AM,17,4
356310,4,AM,19,4
356310,4,AM,31,26
356310,4,AM,38,4
356310,4,AM,40,3
356310,4,AM,42,30
356310,4,AM,46,5
